DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-06-16 00:00:00;4;4;0;0;9;1;1;0;5;0;0
2020-06-16 00:15:00;4;6;1;0;7;5;1;0;7;0;0
2020-06-16 00:30:00;6;4;0;0;8;6;1;0;6;1;0
2020-06-16 00:45:00;8;5;1;0;14;8;0;0;8;0;0
2020-06-16 01:00:00;5;4;0;0;13;5;1;0;9;0;0
2020-06-16 01:15:00;4;7;1;0;3;4;0;0;3;0;0
2020-06-16 01:30:00;7;9;2;4;6;3;0;0;4;0;0
2020-06-16 01:45:00;3;7;2;1;5;6;0;0;4;0;0
2020-06-16 02:00:00;7;4;1;0;2;4;0;0;3;0;0
2020-06-16 02:15:00;9;17;1;0;4;3;0;0;3;0;0
2020-06-16 02:30:00;11;10;3;0;7;4;1;0;5;0;0
2020-06-16 03:00:00;4;3;1;1;8;9;0;0;9;0;0
2020-06-16 03:15:00;3;5;0;0;3;2;0;0;1;0;0
2020-06-16 03:30:00;5;5;0;0;9;0;0;0;3;0;0
2020-06-16 03:45:00;7;5;0;0;10;1;0;0;3;0;0
2020-06-16 04:00:00;12;9;0;2;8;6;0;0;10;0;0
2020-06-16 04:15:00;12;10;2;0;11;3;0;0;7;0;0
2020-06-16 04:30:00;16;12;0;1;11;10;0;0;9;0;0
2020-06-16 04:45:00;23;20;0;1;17;5;0;0;7;0;0
2020-06-16 05:00:00;28;24;5;3;44;14;2;0;17;0;0
2020-06-16 05:15:00;38;38;3;2;53;17;0;0;22;0;0
2020-06-16 05:30:00;68;58;9;3;54;28;1;0;27;0;0
2020-06-16 05:45:00;64;80;13;11;70;29;2;0;36;0;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;73;92;28;7;103;58;2;0;63;0;0
2020-06-16 06:30:00;107;157;25;18;137;86;3;0;93;0;14
2020-06-16 06:45:00;96;107;24;10;128;99;11;0;96;1;8
2020-06-16 07:00:00;74;100;13;9;144;131;8;0;136;2;11
2020-06-16 07:15:00;77;103;10;12;158;139;11;0;138;4;4
2020-06-16 07:30:00;79;112;16;5;135;123;3;0;128;0;2
2020-06-16 07:45:00;76;116;9;7;110;112;6;0;123;9;6
2020-06-16 08:00:00;79;110;7;8;104;90;8;0;94;3;1
2020-06-16 08:15:00;64;93;10;6;112;106;8;0;106;5;2
2020-06-16 08:30:00;85;110;8;7;96;74;10;0;80;3;11
2020-06-16 08:45:00;67;99;9;16;101;78;8;0;91;5;13
2020-06-16 09:00:00;89;84;16;16;83;56;12;0;63;5;5
2020-06-16 09:15:00;64;83;13;12;97;66;9;0;72;5;20
2020-06-16 09:30:00;92;85;11;5;87;67;8;0;74;10;1
2020-06-16 09:45:00;98;105;17;7;93;79;11;0;81;8;1
2020-06-16 10:00:00;91;100;9;14;93;91;4;0;90;5;2
2020-06-16 10:15:00;74;83;12;9;107;73;10;0;90;7;3
2020-06-16 10:30:00;94;115;10;9;106;87;10;0;90;6;0
2020-06-16 10:45:00;92;100;10;7;91;80;4;0;90;5;8
2020-06-16 11:00:00;81;92;11;11;107;87;9;0;94;13;1
2020-06-16 11:15:00;95;84;15;8;93;99;14;0;103;6;7
2020-06-16 11:30:00;92;112;11;9;100;82;12;0;95;8;1
2020-06-16 11:45:00;93;114;22;8;102;73;7;0;78;9;29
2020-06-16 12:00:00;73;108;18;5;105;107;8;0;107;8;6
2020-06-16 12:15:00;87;106;13;4;90;84;6;0;86;6;7
2020-06-16 12:30:00;83;94;9;5;98;99;6;0;106;2;3
2020-06-16 12:45:00;82;99;4;5;95;108;8;0;114;5;7
2020-06-16 13:00:00;100;114;9;8;100;90;8;0;96;10;0
2020-06-16 13:15:00;99;119;10;7;96;83;10;0;96;3;4
2020-06-16 13:30:00;104;117;17;5;108;82;4;0;86;7;8
2020-06-16 13:45:00;91;96;12;9;101;104;8;0;108;4;17
2020-06-16 14:00:00;100;110;10;9;99;92;9;0;93;4;0
2020-06-16 14:15:00;106;111;10;5;107;101;6;0;118;9;9
2020-06-16 14:30:00;121;135;12;14;114;107;12;0;103;10;9
2020-06-16 14:45:00;113;119;14;12;113;120;14;0;125;6;7
2020-06-16 15:00:00;111;131;18;13;111;114;16;0;124;6;8
2020-06-16 15:15:00;110;128;12;11;127;130;11;0;140;14;0
2020-06-16 15:30:00;109;137;6;27;127;113;10;0;120;11;52
2020-06-16 15:45:00;114;144;17;25;120;146;11;0;147;9;14
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;120;158;20;44;123;121;13;0;119;14;14
2020-06-16 16:30:00;126;167;16;41;124;125;11;0;124;21;46
2020-06-16 16:45:00;94;143;15;45;130;130;12;0;128;12;21
2020-06-16 17:00:00;92;154;13;106;130;137;11;0;142;17;11
2020-06-16 17:15:00;112;152;17;26;151;133;6;0;141;7;3
2020-06-16 17:30:00;93;101;10;14;124;113;4;0;119;6;16
2020-06-16 17:45:00;92;130;10;11;109;113;8;0;111;9;13
2020-06-16 18:00:00;89;107;16;16;110;116;8;0;114;5;42
2020-06-16 18:15:00;76;109;16;12;95;98;5;0;100;3;69
2020-06-16 18:30:00;74;95;13;12;94;93;5;0;86;3;11
2020-06-16 18:45:00;65;78;12;9;71;69;1;0;71;0;26
2020-06-16 19:00:00;70;79;8;3;87;79;3;0;70;0;13
2020-06-16 19:15:00;47;72;4;6;66;56;2;0;55;2;25
2020-06-16 19:30:00;39;54;2;3;67;59;4;0;54;2;11
2020-06-16 19:45:00;40;49;8;5;62;48;1;0;53;0;2
2020-06-16 20:00:00;39;43;6;7;60;52;3;0;45;0;14
2020-06-16 20:15:00;57;50;2;2;53;32;0;0;34;0;0
2020-06-16 20:30:00;29;38;2;2;49;39;2;0;40;1;0
2020-06-16 20:45:00;34;37;13;4;35;24;2;0;29;0;0
2020-06-16 21:00:00;42;41;2;5;54;35;2;0;32;0;0
2020-06-16 21:15:00;44;37;5;2;49;32;4;0;25;1;0
2020-06-16 21:30:00;35;29;1;1;44;31;0;0;32;0;0
2020-06-16 21:45:00;26;24;0;0;26;25;3;0;25;0;0
2020-06-16 22:00:00;40;30;3;2;42;23;0;0;24;0;0
2020-06-16 22:15:00;28;33;4;1;26;23;2;0;24;0;0
2020-06-16 22:30:00;26;19;3;1;26;15;2;0;21;0;0
2020-06-16 22:45:00;25;26;1;2;22;17;2;0;16;0;0
2020-06-16 23:00:00;12;16;1;0;29;20;2;0;21;0;1
2020-06-16 23:15:00;14;13;0;0;19;13;0;0;14;0;0
2020-06-16 23:30:00;14;13;2;0;9;10;0;0;11;0;0
