DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-08-03 00:00:00;13;4;2;2;0;3;11;5;0;1;0
2020-08-03 00:15:00;6;7;0;3;1;4;21;6;0;4;0
2020-08-03 00:30:00;14;5;1;2;0;2;11;4;0;4;0
2020-08-03 00:45:00;8;6;1;2;0;2;8;3;0;0;0
2020-08-03 01:00:00;4;6;0;1;0;1;10;3;0;1;0
2020-08-03 01:15:00;10;3;2;1;0;1;13;0;0;3;0
2020-08-03 01:30:00;3;5;1;2;1;3;11;4;0;0;0
2020-08-03 01:45:00;6;5;2;3;0;4;8;3;0;0;0
2020-08-03 02:00:00;5;3;1;1;0;1;8;1;0;2;0
2020-08-03 02:15:00;12;7;0;2;0;1;7;2;0;0;0
2020-08-03 02:30:00;10;7;1;1;0;1;10;1;0;0;0
2020-08-03 02:45:00;5;6;6;1;0;0;10;4;0;0;0
2020-08-03 03:00:00;6;4;1;0;0;0;8;3;0;0;0
2020-08-03 03:15:00;3;3;1;0;0;0;4;2;0;0;0
2020-08-03 03:30:00;5;5;0;2;0;3;7;1;0;0;0
2020-08-03 03:45:00;9;2;2;1;1;3;15;5;0;1;0
2020-08-03 04:00:00;5;11;1;2;0;2;8;1;0;1;0
2020-08-03 04:15:00;5;8;3;1;0;2;18;6;0;2;0
2020-08-03 04:30:00;10;10;4;2;0;2;18;3;0;2;0
2020-08-03 04:45:00;12;14;7;1;0;1;23;3;0;3;0
2020-08-03 05:00:00;19;16;8;2;0;1;32;10;0;0;0
2020-08-03 05:15:00;24;26;17;2;0;5;46;25;0;3;0
2020-08-03 05:30:00;36;18;15;14;1;19;79;54;0;1;0
2020-08-03 05:45:00;41;28;19;15;2;20;93;81;1;8;2
2020-08-03 06:00:00;57;35;24;13;0;17;95;69;0;2;0
2020-08-03 06:15:00;45;33;21;26;7;39;97;87;0;3;0
2020-08-03 06:30:00;52;41;32;21;13;38;119;102;1;6;2
2020-08-03 06:45:00;62;39;37;34;4;43;106;99;1;3;0
2020-08-03 07:00:00;63;36;32;30;16;46;108;112;3;10;1
2020-08-03 07:15:00;48;35;35;41;14;59;106;116;2;13;0
2020-08-03 07:30:00;54;42;33;28;15;46;122;101;1;6;3
2020-08-03 07:45:00;73;39;38;45;16;62;112;111;0;11;0
2020-08-03 08:00:00;80;35;26;30;9;38;102;106;1;4;0
2020-08-03 08:15:00;57;38;36;31;10;42;114;103;1;6;1
2020-08-03 08:30:00;66;34;32;36;9;45;99;93;0;9;1
2020-08-03 08:45:00;82;35;26;21;3;27;82;78;1;6;1
2020-08-03 09:00:00;92;36;25;23;7;25;101;82;1;8;1
2020-08-03 09:15:00;71;37;26;22;6;33;87;72;1;10;2
2020-08-03 09:30:00;77;32;32;24;6;29;93;84;0;6;1
2020-08-03 09:45:00;86;41;33;18;6;25;93;96;4;6;3
