DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-08-31 00:00:00;2;5;2;4;0;6;11;3;0;0;0
2020-08-31 00:15:00;14;4;4;2;0;2;11;3;0;1;0
2020-08-31 00:30:00;8;4;2;3;0;3;11;2;0;1;0
2020-08-31 00:45:00;7;8;2;2;2;4;14;2;0;1;0
2020-08-31 01:00:00;7;1;1;1;0;1;7;4;1;1;0
2020-08-31 01:15:00;7;3;0;2;0;4;10;2;0;1;0
2020-08-31 01:30:00;2;5;0;4;0;5;11;0;0;1;0
2020-08-31 01:45:00;7;6;0;3;1;4;4;0;0;0;0
2020-08-31 02:00:00;2;3;2;1;1;1;4;2;0;0;0
2020-08-31 02:15:00;5;6;0;1;0;1;4;1;0;0;0
2020-08-31 02:30:00;4;5;1;1;0;2;4;1;0;0;0
2020-08-31 02:45:00;3;4;1;1;0;1;5;3;0;0;0
2020-08-31 03:00:00;7;1;1;1;1;3;11;2;0;2;0
2020-08-31 03:15:00;6;5;2;0;0;0;5;0;0;0;0
2020-08-31 03:30:00;4;3;0;0;0;0;5;0;0;0;0
2020-08-31 03:45:00;9;3;0;6;0;5;9;3;0;0;0
2020-08-31 04:00:00;3;4;0;0;0;2;14;2;1;0;0
2020-08-31 04:15:00;4;4;1;1;1;3;14;2;0;1;0
2020-08-31 04:30:00;14;9;3;2;0;2;29;10;0;2;0
2020-08-31 04:45:00;15;10;3;1;1;1;48;13;0;2;0
2020-08-31 05:00:00;28;20;13;1;0;3;73;52;0;4;0
2020-08-31 05:15:00;30;20;15;4;0;9;118;99;0;2;0
2020-08-31 05:30:00;42;25;15;7;1;9;107;107;0;2;0
2020-08-31 05:45:00;34;22;21;25;5;37;99;85;1;3;0
2020-08-31 06:00:00;61;35;25;12;2;14;95;62;0;3;0
2020-08-31 06:15:00;59;35;30;20;5;27;119;106;1;2;1
2020-08-31 06:30:00;57;38;28;29;5;36;125;136;1;9;4
2020-08-31 06:45:00;73;42;44;32;13;51;111;117;1;9;3
2020-08-31 07:00:00;52;37;31;38;13;53;116;128;3;10;0
2020-08-31 07:15:00;43;42;40;31;9;43;106;95;0;8;0
2020-08-31 07:30:00;84;34;36;40;11;55;114;138;1;13;0
2020-08-31 07:45:00;91;42;37;34;10;48;119;147;1;13;1
2020-08-31 08:00:00;62;34;32;20;8;33;112;111;0;7;1
2020-08-31 08:15:00;68;33;23;24;6;36;94;107;2;10;0
2020-08-31 08:30:00;89;28;20;28;7;38;103;112;1;3;0
2020-08-31 08:45:00;91;38;24;26;9;38;102;97;2;8;2
2020-08-31 09:00:00;78;38;31;27;7;37;90;94;1;8;2
2020-08-31 09:15:00;100;38;34;25;13;39;105;92;1;9;0
2020-08-31 09:30:00;98;43;33;34;5;45;87;96;0;14;1
2020-08-31 09:45:00;98;32;30;32;12;45;82;85;1;8;1
2020-08-31 10:00:00;86;36;35;25;4;31;90;89;2;7;0
2020-08-31 10:15:00;66;36;23;19;9;26;77;68;2;14;1
2020-08-31 10:30:00;125;49;37;22;7;28;82;85;2;9;2
2020-08-31 10:45:00;101;46;35;22;6;31;100;82;4;11;2
2020-08-31 11:00:00;117;41;37;29;4;36;93;79;3;13;2
2020-08-31 11:15:00;101;47;37;19;3;20;108;71;1;13;1
2020-08-31 11:30:00;116;48;37;23;6;24;98;78;2;9;0
2020-08-31 11:45:00;111;42;49;20;8;29;92;78;3;13;1
2020-08-31 12:00:00;119;41;32;24;9;33;86;77;0;10;1
2020-08-31 12:15:00;120;50;46;16;4;22;88;77;1;8;2
2020-08-31 12:30:00;124;56;47;23;10;31;96;69;1;16;2
2020-08-31 12:45:00;106;47;51;21;4;27;122;90;0;9;1
2020-08-31 13:00:00;148;44;28;30;7;43;79;114;1;12;0
