DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-01-31 00:00:00;0;1;3;0;0;0;2;0;1;4;1
2020-01-31 00:15:00;0;4;5;1;1;2;7;3;2;5;2
2020-01-31 00:30:00;0;3;5;1;1;2;2;0;0;2;1
2020-01-31 00:45:00;4;2;6;0;4;1;3;3;2;4;2
2020-01-31 01:00:00;0;0;1;0;0;1;3;0;0;1;1
2020-01-31 01:15:00;0;0;4;0;0;0;2;0;0;2;0
2020-01-31 01:30:00;0;0;0;0;0;1;2;2;0;1;2
2020-01-31 01:45:00;0;0;2;1;1;1;3;0;1;2;2
2020-01-31 02:00:00;0;1;1;1;1;0;2;0;1;3;1
2020-01-31 02:15:00;0;0;0;1;1;1;1;0;0;0;0
2020-01-31 02:30:00;0;0;0;1;1;2;4;2;1;3;0
2020-01-31 02:45:00;0;1;0;0;0;1;0;1;1;2;2
2020-01-31 03:00:00;0;2;1;0;0;1;1;0;1;4;0
2020-01-31 03:15:00;0;1;2;0;0;0;0;0;0;3;3
2020-01-31 03:30:00;0;1;1;0;0;1;1;1;0;1;1
2020-01-31 03:45:00;0;0;3;0;0;0;1;0;1;2;3
2020-01-31 04:00:00;1;0;0;0;1;2;2;0;1;0;1
2020-01-31 04:15:00;0;1;2;1;1;1;1;0;1;4;0
2020-01-31 04:30:00;0;3;1;0;0;1;2;0;1;1;5
2020-01-31 04:45:00;2;4;5;0;1;1;2;0;1;5;1
2020-01-31 05:00:00;0;26;19;0;0;0;6;1;3;4;6
2020-01-31 05:15:00;4;36;32;1;2;2;9;1;4;5;12
2020-01-31 05:30:00;2;47;44;1;4;5;9;2;7;11;10
2020-01-31 05:45:00;2;31;47;4;5;4;10;6;7;25;14
2020-01-31 06:00:00;5;19;12;3;7;8;9;4;9;9;19
2020-01-31 06:15:00;5;35;15;4;6;4;17;4;9;23;24
2020-01-31 06:30:00;6;38;44;5;9;8;26;3;9;23;26
2020-01-31 06:45:00;1;48;41;11;12;9;23;8;16;28;31
2020-01-31 07:00:00;7;41;35;13;17;12;26;10;33;39;27
2020-01-31 07:15:00;6;53;52;13;16;14;32;15;31;53;31
2020-01-31 07:30:00;15;50;56;56;64;16;46;17;73;70;22
2020-01-31 07:45:00;6;53;53;20;28;23;41;37;39;55;38
2020-01-31 08:00:00;7;38;53;17;21;14;38;21;27;36;23
2020-01-31 08:15:00;9;26;50;12;17;14;30;11;28;35;25
2020-01-31 08:30:00;12;37;39;13;22;10;29;19;31;48;18
2020-01-31 08:45:00;7;30;49;17;23;14;26;15;29;41;24
2020-01-31 09:00:00;8;23;32;16;19;16;18;23;21;37;18
2020-01-31 09:15:00;7;16;59;9;14;18;28;17;22;40;21
2020-01-31 09:30:00;4;26;33;14;20;12;33;16;27;39;8
2020-01-31 09:45:00;8;34;31;14;20;13;37;26;25;46;23
2020-01-31 10:00:00;6;30;33;8;12;15;35;15;27;29;19
2020-01-31 10:15:00;6;37;32;8;13;16;36;21;24;31;18
2020-01-31 10:30:00;10;34;29;13;17;25;29;15;29;26;21
2020-01-31 10:45:00;11;4;64;12;18;17;35;19;36;30;30
2020-01-31 11:00:00;7;20;85;14;21;25;36;32;45;42;21
2020-01-31 11:15:00;8;31;69;15;24;26;36;31;37;36;25
2020-01-31 11:30:00;7;28;55;14;19;23;35;30;33;40;31
2020-01-31 11:45:00;5;31;63;17;21;20;39;25;30;38;29
2020-01-31 12:00:00;6;40;64;23;23;25;60;41;41;43;24
2020-01-31 12:15:00;11;40;55;12;20;23;54;38;28;38;38
2020-01-31 12:30:00;7;55;51;12;16;22;46;36;39;37;27
2020-01-31 12:45:00;6;47;69;19;23;23;61;43;37;34;27
2020-01-31 13:00:00;6;58;63;15;21;30;64;47;33;45;21
2020-01-31 13:15:00;10;68;74;8;18;23;48;44;29;34;36
2020-01-31 13:30:00;5;58;69;18;15;14;46;26;33;26;26
2020-01-31 13:45:00;9;50;46;7;13;23;33;23;24;34;33
2020-01-31 14:00:00;10;42;54;12;19;18;39;19;26;32;38
2020-01-31 14:15:00;13;34;45;10;19;19;37;19;38;42;48
2020-01-31 14:30:00;11;50;55;11;17;20;29;19;42;42;49
2020-01-31 14:45:00;14;46;53;14;22;19;41;26;34;39;54
2020-01-31 15:00:00;7;42;46;12;15;12;47;26;37;44;45
2020-01-31 15:15:00;12;41;43;19;29;20;38;30;43;36;40
2020-01-31 15:30:00;10;46;48;17;26;23;47;32;32;37;39
2020-01-31 15:45:00;10;44;52;18;21;16;42;18;40;35;30
2020-01-31 16:00:00;12;40;38;17;26;15;29;15;29;25;35
2020-01-31 16:15:00;9;52;44;12;16;19;32;25;42;42;38
2020-01-31 16:30:00;7;40;41;11;17;15;25;18;26;31;36
2020-01-31 16:45:00;3;49;47;13;15;17;33;20;35;46;41
2020-01-31 17:00:00;9;39;46;7;14;21;42;27;25;31;32
2020-01-31 17:15:00;2;42;42;9;11;20;41;25;35;33;35
2020-01-31 17:30:00;12;40;42;14;24;14;35;21;24;33;35
2020-01-31 17:45:00;5;44;57;15;19;18;35;27;27;35;26
2020-01-31 18:00:00;9;40;40;12;17;16;32;22;34;36;27
2020-01-31 18:15:00;5;40;38;10;15;15;35;14;24;34;26
2020-01-31 18:30:00;7;31;39;16;22;18;26;22;26;37;25
2020-01-31 18:45:00;5;38;26;7;12;12;30;14;29;27;24
2020-01-31 19:00:00;2;26;31;5;6;22;31;15;14;15;30
2020-01-31 19:15:00;4;32;36;6;11;11;27;17;13;23;20
2020-01-31 19:30:00;1;19;19;5;6;10;23;11;12;19;18
2020-01-31 19:45:00;7;25;26;7;10;10;22;10;19;23;11
2020-01-31 20:00:00;5;25;17;15;20;10;21;15;14;20;16
2020-01-31 20:15:00;3;28;18;6;10;15;24;17;7;21;9
2020-01-31 20:30:00;0;25;35;1;1;15;17;10;16;21;16
2020-01-31 20:45:00;4;19;20;10;13;7;22;6;14;15;11
2020-01-31 21:00:00;4;20;15;5;7;16;17;11;9;17;16
2020-01-31 21:15:00;4;27;30;6;7;8;22;14;11;10;14
2020-01-31 21:30:00;3;24;14;1;3;7;18;14;13;14;13
2020-01-31 21:45:00;1;17;16;3;5;14;21;8;15;11;8
2020-01-31 22:00:00;4;17;12;4;7;10;25;5;17;20;14
2020-01-31 22:15:00;3;14;12;3;4;24;22;12;19;19;13
2020-01-31 22:30:00;2;19;17;4;6;10;16;8;9;15;10
2020-01-31 22:45:00;0;14;16;6;6;16;22;15;10;14;7
2020-01-31 23:00:00;2;9;8;1;3;10;14;12;4;8;5
2020-01-31 23:15:00;0;3;12;4;4;6;12;4;7;11;8
2020-01-31 23:30:00;1;6;14;1;3;14;21;12;5;7;4
2020-01-31 23:45:00;6;9;11;5;7;6;10;2;6;17;6
