DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-08-11 00:00:00;5;2;1;0;0;2;3;0;0;0;0
2020-08-11 00:15:00;8;9;1;1;0;3;3;0;0;0;0
2020-08-11 00:30:00;5;3;0;5;0;10;1;0;0;0;0
2020-08-11 00:45:00;10;4;4;2;0;7;1;0;0;0;0
2020-08-11 01:00:00;9;3;1;1;0;8;1;0;0;0;0
2020-08-11 01:15:00;11;3;2;4;0;3;0;0;0;0;0
2020-08-11 01:30:00;3;3;1;1;0;2;0;0;0;0;0
2020-08-11 01:45:00;9;3;2;1;0;1;2;0;0;0;0
2020-08-11 02:00:00;7;3;0;0;0;1;0;0;0;0;0
2020-08-11 02:15:00;7;0;0;0;0;1;0;0;0;0;0
2020-08-11 02:30:00;3;3;1;1;0;2;0;0;0;0;0
2020-08-11 02:45:00;5;1;0;1;0;1;1;0;0;0;0
2020-08-11 03:00:00;3;0;0;1;0;7;1;0;0;0;0
2020-08-11 03:15:00;5;1;2;0;0;5;0;0;0;0;0
2020-08-11 03:30:00;4;2;0;0;0;4;0;0;0;0;0
2020-08-11 03:45:00;5;3;0;2;0;2;1;0;0;0;0
2020-08-11 04:00:00;10;2;1;0;0;5;0;0;0;0;0
2020-08-11 04:15:00;11;3;1;2;0;4;1;0;0;0;0
2020-08-11 04:30:00;12;5;2;4;0;1;1;0;0;0;0
2020-08-11 04:45:00;14;4;2;2;0;4;2;0;0;0;0
2020-08-11 05:00:00;27;12;0;5;0;9;3;0;0;0;0
2020-08-11 05:15:00;28;15;1;5;0;16;2;0;0;0;0
2020-08-11 05:30:00;29;17;3;3;0;64;10;0;0;0;0
2020-08-11 05:45:00;37;26;7;11;0;75;5;0;0;0;0
2020-08-11 06:00:00;53;42;13;17;0;79;10;0;0;0;0
2020-08-11 06:15:00;39;35;9;16;0;96;9;0;0;0;0
2020-08-11 06:30:00;58;54;8;23;0;96;11;0;0;0;0
2020-08-11 06:45:00;47;55;11;28;0;113;11;0;0;0;0
2020-08-11 07:00:00;34;42;4;20;0;88;8;0;0;0;0
2020-08-11 07:15:00;63;53;9;24;0;99;16;0;0;0;0
2020-08-11 07:30:00;55;48;6;26;0;125;21;0;0;0;0
2020-08-11 07:45:00;67;64;10;31;0;83;15;0;0;0;0
2020-08-11 08:00:00;64;50;5;30;0;98;13;0;6;0;0
2020-08-11 08:15:00;68;68;12;23;0;85;19;0;1;0;0
2020-08-11 08:30:00;80;70;9;26;0;78;13;0;0;0;0
2020-08-11 08:45:00;62;52;12;28;0;85;26;0;0;0;0
2020-08-11 09:00:00;74;72;7;37;0;84;16;0;2;0;0
2020-08-11 09:15:00;68;61;15;42;0;75;24;0;0;0;0
2020-08-11 09:30:00;79;67;15;32;0;92;27;0;0;0;0
2020-08-11 09:45:00;86;58;18;41;0;82;21;0;0;0;0
2020-08-11 10:00:00;70;54;17;46;0;72;34;0;0;0;0
2020-08-11 10:15:00;78;78;19;37;0;70;24;0;0;0;0
2020-08-11 10:30:00;87;71;22;36;0;76;30;0;0;0;0
2020-08-11 10:45:00;72;73;19;32;0;90;25;0;0;0;0
2020-08-11 11:00:00;89;66;21;40;0;88;23;0;0;0;0
2020-08-11 11:15:00;77;67;17;42;0;72;20;2;0;1;1
2020-08-11 11:30:00;90;83;22;52;0;79;23;0;0;2;0
2020-08-11 11:45:00;78;86;20;37;0;59;21;0;0;0;0
2020-08-11 12:00:00;81;78;20;46;0;84;33;1;0;0;0
2020-08-11 12:15:00;91;72;26;42;0;71;15;0;0;0;0
2020-08-11 12:30:00;92;86;22;25;0;72;34;0;0;0;0
2020-08-11 12:45:00;94;87;11;32;0;79;20;0;0;0;0
2020-08-11 13:00:00;99;74;16;42;0;84;22;0;0;0;0
2020-08-11 13:15:00;79;87;17;32;0;79;10;40;0;0;0
2020-08-11 13:30:00;98;85;22;31;0;66;14;0;0;0;0
2020-08-11 13:45:00;93;80;18;29;0;76;17;0;0;0;0
2020-08-11 14:00:00;97;92;13;49;0;78;15;0;0;0;0
2020-08-11 14:15:00;129;108;23;41;0;79;21;0;6;0;0
2020-08-11 14:30:00;124;118;19;54;0;77;21;0;2;0;4
2020-08-11 14:45:00;103;104;20;44;0;59;12;0;0;0;1
2020-08-11 15:00:00;109;107;15;37;0;81;19;0;0;0;0
2020-08-11 15:15:00;111;90;20;35;0;87;19;1;0;0;0
2020-08-11 15:30:00;125;118;21;36;0;68;26;0;1;0;0
2020-08-11 15:45:00;124;134;14;28;0;83;17;0;0;0;0
2020-08-11 16:00:00;152;161;23;47;0;80;24;4;0;0;0
2020-08-11 16:15:00;113;125;28;37;0;83;27;2;4;0;0
2020-08-11 16:30:00;131;132;31;41;0;78;24;0;3;0;0
