DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-27 00:00:00;3;2;0;2;3;0;4;2;2;3
2020-03-27 00:15:00;5;3;0;3;5;0;5;2;3;3
2020-03-27 00:30:00;1;2;1;7;3;1;4;7;2;1
2020-03-27 00:45:00;6;4;1;3;2;0;2;4;4;5
2020-03-27 01:00:00;2;3;0;6;6;0;6;4;4;1
2020-03-27 01:15:00;1;1;1;5;2;2;1;4;2;1
2020-03-27 01:30:00;1;3;0;6;4;1;4;6;3;0
2020-03-27 01:45:00;2;0;1;3;2;2;2;2;1;3
2020-03-27 02:00:00;3;2;0;1;3;0;3;1;2;3
2020-03-27 02:15:00;0;0;0;0;1;0;1;0;0;0
2020-03-27 02:30:00;1;3;0;3;3;1;3;2;3;1
2020-03-27 02:45:00;2;1;1;2;0;2;0;0;0;1
2020-03-27 03:00:00;0;0;0;1;0;0;0;1;0;0
2020-03-27 03:15:00;3;0;0;2;2;0;1;2;0;3
2020-03-27 03:30:00;2;0;0;0;1;0;1;0;0;1
2020-03-27 03:45:00;5;3;0;1;2;0;2;0;4;5
2020-03-27 04:00:00;3;4;0;1;3;1;3;1;3;3
2020-03-27 04:15:00;1;1;2;4;7;2;7;4;2;0
2020-03-27 04:30:00;6;2;2;2;3;1;3;3;3;6
2020-03-27 04:45:00;3;7;1;3;5;2;6;2;6;3
2020-03-27 05:00:00;12;9;0;5;10;1;10;4;7;10
2020-03-27 05:15:00;17;9;0;8;13;2;11;9;8;15
2020-03-27 05:30:00;21;21;0;23;36;12;42;31;19;18
2020-03-27 05:45:00;34;23;2;45;48;11;49;48;25;31
2020-03-27 06:00:00;25;16;1;26;31;6;32;31;16;23
2020-03-27 06:15:00;36;26;1;35;54;17;61;35;24;33
2020-03-27 06:30:00;44;23;3;54;64;18;64;55;22;36
2020-03-27 06:45:00;43;42;0;70;69;16;75;67;38;38
2020-03-27 07:00:00;33;23;1;68;51;9;60;61;22;32
2020-03-27 07:15:00;30;22;10;53;55;17;58;50;26;27
2020-03-27 07:30:00;37;26;6;52;75;14;76;46;27;34
2020-03-27 07:45:00;46;35;7;59;72;17;77;53;33;46
2020-03-27 08:00:00;29;35;6;29;48;14;52;28;35;30
2020-03-27 08:15:00;35;24;5;33;46;15;55;30;23;30
2020-03-27 08:30:00;27;17;6;35;42;17;40;30;17;22
2020-03-27 08:45:00;37;20;9;38;51;14;51;39;24;30
2020-03-27 09:00:00;31;29;10;25;44;15;47;27;27;26
2020-03-27 09:15:00;45;36;15;29;39;14;44;27;33;38
2020-03-27 09:30:00;25;12;10;30;44;20;54;29;15;17
2020-03-27 09:45:00;49;37;10;33;42;18;49;38;36;37
2020-03-27 10:00:00;34;36;11;32;47;17;51;31;43;28
2020-03-27 10:15:00;36;33;18;49;48;16;56;54;34;35
2020-03-27 10:30:00;40;31;13;32;47;16;51;25;32;35
2020-03-27 10:45:00;37;27;15;34;48;13;51;24;31;28
2020-03-27 11:00:00;45;35;16;48;53;19;61;43;35;30
2020-03-27 11:15:00;44;39;12;34;44;13;51;33;46;37
2020-03-27 11:30:00;53;42;19;40;52;15;51;44;38;51
2020-03-27 11:45:00;38;82;16;34;46;15;56;29;52;31
2020-03-27 12:00:00;64;65;18;51;55;26;65;41;67;58
2020-03-27 12:15:00;68;66;13;46;47;18;52;37;68;60
2020-03-27 12:30:00;72;57;19;40;60;13;61;41;57;61
2020-03-27 12:45:00;54;43;8;42;60;11;56;40;43;49
2020-03-27 13:00:00;52;42;20;24;55;10;64;26;51;55
2020-03-27 13:15:00;69;50;14;46;62;12;67;42;52;59
2020-03-27 13:30:00;59;65;8;49;65;18;71;45;61;55
2020-03-27 13:45:00;52;41;13;43;38;17;45;41;44;50
2020-03-27 14:00:00;67;50;13;45;58;9;62;35;50;62
2020-03-27 14:15:00;70;66;18;34;42;19;52;36;68;67
2020-03-27 14:30:00;56;40;20;34;53;16;56;26;41;55
2020-03-27 14:45:00;43;53;18;36;49;15;54;35;56;42
2020-03-27 15:00:00;61;48;9;35;46;13;55;30;47;47
2020-03-27 15:15:00;54;50;13;56;48;16;58;52;46;46
2020-03-27 15:30:00;44;41;8;37;43;10;44;33;40;37
2020-03-27 15:45:00;56;35;15;36;55;9;58;29;38;54
2020-03-27 16:00:00;50;46;8;38;42;18;55;29;49;47
2020-03-27 16:15:00;54;42;13;40;61;20;66;39;43;46
2020-03-27 16:30:00;48;33;16;47;42;11;57;39;36;42
2020-03-27 16:45:00;47;34;16;20;44;16;49;20;42;46
2020-03-27 17:00:00;44;36;12;30;51;15;57;27;37;38
2020-03-27 17:15:00;52;49;23;41;48;13;56;35;52;38
2020-03-27 17:30:00;45;40;14;44;64;15;68;35;43;43
2020-03-27 17:45:00;41;33;11;27;51;10;55;22;32;33
2020-03-27 18:00:00;34;30;13;27;39;14;40;38;30;35
2020-03-27 18:15:00;48;26;8;31;45;10;49;32;27;37
2020-03-27 18:30:00;30;28;10;26;42;10;45;20;30;27
2020-03-27 18:45:00;26;37;11;22;31;7;36;21;35;18
2020-03-27 19:00:00;31;15;9;18;33;11;37;16;17;28
2020-03-27 19:15:00;28;18;11;21;33;5;33;22;22;25
2020-03-27 19:30:00;23;18;5;14;25;10;31;14;19;22
2020-03-27 19:45:00;30;15;1;14;27;11;32;17;11;25
2020-03-27 20:00:00;17;16;3;14;16;7;21;11;15;15
2020-03-27 20:15:00;22;29;1;15;16;5;17;13;23;17
2020-03-27 20:30:00;20;12;2;21;10;13;20;19;14;15
2020-03-27 20:45:00;8;10;1;17;23;5;21;16;10;6
2020-03-27 21:00:00;23;15;4;12;11;5;12;10;17;19
2020-03-27 21:15:00;15;11;2;5;7;3;8;3;12;14
2020-03-27 21:30:00;9;5;2;3;17;6;18;4;5;6
2020-03-27 21:45:00;9;7;4;7;9;0;9;8;8;6
2020-03-27 22:00:00;11;7;3;15;18;1;21;19;7;10
2020-03-27 22:15:00;12;6;0;6;11;2;13;7;6;11
2020-03-27 22:30:00;13;13;0;8;6;3;6;7;11;8
2020-03-27 22:45:00;3;2;1;8;7;0;7;7;2;3
2020-03-27 23:00:00;9;4;1;9;8;1;8;9;5;9
2020-03-27 23:15:00;5;1;1;2;3;1;5;3;2;4
2020-03-27 23:30:00;10;6;0;4;3;2;4;2;7;9
2020-03-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
