DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-13 00:00:00;5;9;0;4;8;0;8;3;7;2
2020-03-13 00:15:00;4;2;1;4;9;0;8;5;2;4
2020-03-13 00:30:00;6;2;0;2;6;0;6;2;2;6
2020-03-13 00:45:00;9;5;1;7;2;1;2;7;4;9
2020-03-13 01:00:00;1;3;0;9;8;2;8;8;3;1
2020-03-13 01:15:00;4;1;0;6;4;1;4;4;1;3
2020-03-13 01:30:00;5;3;2;2;2;0;1;4;3;4
2020-03-13 01:45:00;2;3;0;3;6;3;7;2;4;2
2020-03-13 02:00:00;3;3;1;0;1;0;1;0;4;2
2020-03-13 02:15:00;7;2;1;2;4;1;4;1;1;4
2020-03-13 02:30:00;5;2;1;1;1;0;1;1;1;2
2020-03-13 02:45:00;1;3;1;1;2;2;2;2;4;1
2020-03-13 03:00:00;1;2;0;2;3;0;3;1;1;1
2020-03-13 03:15:00;4;3;0;4;3;2;3;1;3;3
2020-03-13 03:30:00;0;0;0;1;1;0;1;1;0;0
2020-03-13 03:45:00;3;5;1;4;2;1;2;3;4;2
2020-03-13 04:00:00;6;3;1;1;3;1;1;1;4;5
2020-03-13 04:15:00;4;4;1;5;4;1;4;5;5;4
2020-03-13 04:30:00;8;6;1;6;8;0;7;5;7;7
2020-03-13 04:45:00;12;3;2;5;10;5;13;7;4;9
2020-03-13 05:00:00;17;6;1;18;24;5;25;19;9;14
2020-03-13 05:15:00;22;19;2;39;60;16;66;45;22;24
2020-03-13 05:30:00;44;20;4;34;51;15;63;42;23;38
2020-03-13 05:45:00;49;30;6;58;68;18;70;66;34;41
2020-03-13 06:00:00;41;37;4;52;49;16;58;58;43;34
2020-03-13 06:15:00;69;48;6;82;77;25;85;85;56;63
2020-03-13 06:30:00;54;40;9;136;93;24;97;138;44;49
2020-03-13 06:45:00;49;40;5;132;108;19;106;144;43;46
2020-03-13 07:00:00;50;36;8;162;107;27;114;165;42;41
2020-03-13 07:15:00;57;40;10;168;135;32;140;177;42;55
2020-03-13 07:30:00;73;49;23;160;129;38;138;143;58;57
2020-03-13 07:45:00;86;59;13;95;119;57;130;120;62;67
2020-03-13 08:00:00;73;46;12;90;105;21;107;102;49;62
2020-03-13 08:15:00;64;45;19;88;87;32;101;93;50;50
2020-03-13 08:30:00;67;45;20;79;76;24;76;81;46;57
2020-03-13 08:45:00;81;40;12;73;78;26;89;69;41;68
2020-03-13 09:00:00;46;43;15;62;77;23;82;64;44;37
2020-03-13 09:15:00;59;48;15;54;66;27;78;51;47;58
2020-03-13 09:30:00;49;40;13;50;65;25;75;58;45;38
2020-03-13 09:45:00;60;57;20;65;69;19;80;60;66;53
2020-03-13 10:00:00;58;58;17;70;85;29;93;76;58;52
2020-03-13 10:15:00;61;58;15;61;88;29;94;58;61;50
2020-03-13 10:30:00;64;57;27;57;82;16;81;59;62;55
2020-03-13 10:45:00;61;62;22;53;76;25;84;58;62;57
2020-03-13 11:00:00;69;74;34;67;82;26;93;67;84;61
2020-03-13 11:15:00;80;74;21;54;73;16;77;56;76;55
2020-03-13 11:30:00;89;67;23;51;94;30;106;60;68;62
2020-03-13 11:45:00;65;68;27;53;75;41;95;49;76;61
2020-03-13 12:00:00;93;79;22;38;61;19;64;36;83;85
2020-03-13 12:15:00;117;104;23;71;78;41;91;75;111;110
2020-03-13 12:30:00;80;73;18;41;61;33;79;38;76;75
2020-03-13 12:45:00;59;62;18;53;74;22;83;51;59;65
2020-03-13 13:00:00;83;82;14;49;62;30;69;51;90;73
2020-03-13 13:15:00;115;105;14;55;80;29;94;61;116;105
2020-03-13 13:30:00;138;108;27;97;126;37;138;106;123;135
2020-03-13 13:45:00;112;86;27;74;94;68;103;69;94;101
2020-03-13 14:00:00;108;104;22;56;88;19;93;59;105;99
2020-03-13 14:15:00;109;80;22;43;83;27;83;49;96;93
2020-03-13 14:30:00;102;98;12;46;55;25;68;38;102;86
2020-03-13 14:45:00;89;87;18;46;59;22;67;42;86;74
2020-03-13 15:00:00;119;120;31;62;78;35;93;54;128;119
2020-03-13 15:15:00;126;107;26;65;102;32;111;62;110;129
2020-03-13 15:30:00;112;97;22;78;96;34;115;76;93;117
2020-03-13 15:45:00;98;90;28;79;108;32;111;65;95;96
2020-03-13 16:00:00;112;97;30;69;80;31;89;66;101;106
2020-03-13 16:15:00;99;72;22;68;89;31;101;52;84;88
2020-03-13 16:30:00;89;76;22;77;113;46;122;79;82;88
2020-03-13 16:45:00;91;62;18;75;83;38;92;78;72;72
2020-03-13 17:00:00;96;77;31;71;76;38;88;84;86;95
2020-03-13 17:15:00;97;85;28;71;91;31;100;73;85;88
2020-03-13 17:30:00;86;69;28;77;105;23;106;85;78;81
2020-03-13 17:45:00;86;75;30;83;96;27;97;82;80;78
2020-03-13 18:00:00;78;64;31;56;81;19;81;58;65;78
2020-03-13 18:15:00;81;67;36;64;98;20;101;67;75;73
2020-03-13 18:30:00;70;44;26;58;72;22;74;57;42;68
2020-03-13 18:45:00;76;55;26;61;81;25;88;62;54;64
2020-03-13 19:00:00;75;71;21;39;64;19;71;40;78;70
2020-03-13 19:15:00;69;61;22;47;53;14;63;43;64;62
2020-03-13 19:30:00;60;39;19;50;59;13;64;39;44;59
2020-03-13 19:45:00;47;31;12;46;62;15;60;48;34;41
2020-03-13 20:00:00;59;45;6;50;54;12;52;44;51;45
2020-03-13 20:15:00;52;40;8;28;42;15;44;28;38;39
2020-03-13 20:30:00;50;34;5;38;50;6;51;39;40;47
2020-03-13 20:45:00;39;35;7;24;43;8;44;20;37;36
2020-03-13 21:00:00;44;36;5;41;54;7;56;33;36;39
2020-03-13 21:15:00;33;14;7;24;46;14;53;25;17;32
2020-03-13 21:30:00;34;22;6;32;49;8;51;31;25;27
2020-03-13 21:45:00;36;23;3;24;30;5;28;19;25;29
2020-03-13 22:00:00;45;35;4;21;21;7;24;22;33;37
2020-03-13 22:15:00;43;31;4;21;35;8;37;22;32;38
2020-03-13 22:30:00;32;18;3;24;30;5;33;22;22;24
2020-03-13 22:45:00;25;16;2;15;21;3;22;13;19;22
2020-03-13 23:00:00;17;21;5;18;28;3;28;16;22;17
2020-03-13 23:15:00;20;10;1;11;21;6;25;11;14;16
2020-03-13 23:30:00;11;20;5;11;13;3;14;12;22;10
2020-03-13 23:45:00;18;16;2;11;16;2;17;11;17;12
