DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-21 00:00:00;1;4;4;7;3;0;0;1;0;0;0;0;0
2020-09-21 00:15:00;2;3;3;13;5;1;0;0;0;0;0;0;0
2020-09-21 00:30:00;1;3;4;4;4;0;0;0;0;0;0;0;0
2020-09-21 00:45:00;0;7;5;10;4;1;0;0;0;0;0;0;0
2020-09-21 01:00:00;1;1;2;8;2;0;0;0;0;0;0;0;0
2020-09-21 01:15:00;1;4;2;3;4;0;0;0;0;0;0;0;0
2020-09-21 01:30:00;2;4;4;2;4;0;0;0;0;0;0;0;0
2020-09-21 01:45:00;5;3;1;7;4;0;0;0;0;0;0;0;0
2020-09-21 02:00:00;1;3;2;1;6;0;0;0;0;0;0;0;0
2020-09-21 02:15:00;4;3;1;6;3;0;0;0;0;0;0;0;0
2020-09-21 02:30:00;2;3;1;6;3;0;0;0;0;0;0;0;0
2020-09-21 02:45:00;1;4;2;8;6;1;0;0;0;0;0;0;0
2020-09-21 03:00:00;1;3;0;6;3;0;0;0;0;0;0;0;0
2020-09-21 03:15:00;4;1;2;5;1;0;0;0;0;0;0;0;0
2020-09-21 03:30:00;1;1;4;5;2;0;0;0;0;0;0;0;0
2020-09-21 03:45:00;2;5;5;13;7;0;0;0;0;0;0;0;0
2020-09-21 04:00:00;0;3;1;4;1;1;0;0;0;0;0;0;0
2020-09-21 04:15:00;8;10;4;6;5;0;0;0;0;0;0;0;0
2020-09-21 04:30:00;3;5;5;21;12;0;0;0;0;0;0;0;0
2020-09-21 04:45:00;3;11;5;35;18;1;0;0;0;0;0;0;0
2020-09-21 05:00:00;5;19;5;62;59;1;0;1;0;0;0;0;0
2020-09-21 05:15:00;8;22;11;96;100;4;0;0;0;0;0;0;0
2020-09-21 05:30:00;13;27;8;81;88;0;0;0;0;0;0;0;0
2020-09-21 05:45:00;18;36;15;53;59;5;0;0;0;0;0;0;0
2020-09-21 06:00:00;5;27;15;57;69;1;0;1;0;0;0;0;0
2020-09-21 06:15:00;26;42;22;77;96;5;0;0;1;0;0;0;0
2020-09-21 06:30:00;19;49;31;88;106;6;0;1;6;2;0;0;0
2020-09-21 06:45:00;25;58;40;90;113;5;0;0;1;0;0;0;0
2020-09-21 07:00:00;34;73;31;101;89;6;0;0;4;0;0;0;16
2020-09-21 07:15:00;40;67;39;110;134;10;0;0;4;0;0;0;0
2020-09-21 07:30:00;49;90;58;130;137;20;0;2;16;0;2;0;0
2020-09-21 07:45:00;45;89;48;135;150;18;0;2;27;2;0;0;0
2020-09-21 08:00:00;45;84;38;130;126;14;0;2;23;0;0;0;0
2020-09-21 08:15:00;56;79;37;95;112;29;0;0;0;0;1;1;0
2020-09-21 08:30:00;38;55;41;100;89;23;0;3;0;0;0;0;1
2020-09-21 08:45:00;32;66;44;102;79;24;0;2;5;0;0;0;0
2020-09-21 09:00:00;42;62;38;100;80;23;0;0;4;0;9;1;0
2020-09-21 09:15:00;41;53;43;87;78;18;0;0;15;0;0;0;3
2020-09-21 09:30:00;51;70;46;97;81;23;0;0;1;0;0;9;2
2020-09-21 09:45:00;42;68;39;92;66;19;0;1;2;0;0;0;0
2020-09-21 10:00:00;43;64;40;88;71;19;0;2;0;0;0;0;0
2020-09-21 10:15:00;41;78;36;90;79;15;0;0;10;6;0;1;0
2020-09-21 10:30:00;53;85;56;102;99;26;0;2;0;0;0;1;0
2020-09-21 10:45:00;56;78;40;96;101;28;0;3;21;0;0;1;0
2020-09-21 11:00:00;46;79;40;78;73;25;0;0;9;0;0;0;0
2020-09-21 11:15:00;43;83;44;94;80;26;0;1;5;0;0;0;0
2020-09-21 11:30:00;53;88;41;94;77;27;0;1;5;0;0;0;0
2020-09-21 11:45:00;47;64;33;78;68;24;0;1;0;0;0;8;0
2020-09-21 12:00:00;53;75;41;104;91;22;0;0;1;1;0;0;1
2020-09-21 12:15:00;56;80;43;86;86;25;0;1;6;0;0;0;0
2020-09-21 12:30:00;55;85;41;97;85;28;0;0;2;4;1;0;0
2020-09-21 12:45:00;45;73;39;91;103;25;0;0;24;0;1;0;0
2020-09-21 13:00:00;38;80;43;99;87;41;0;1;2;3;0;2;1
2020-09-21 13:15:00;48;95;38;107;111;22;0;3;3;0;0;0;0
2020-09-21 13:30:00;49;73;38;132;128;30;0;1;28;0;1;2;0
2020-09-21 13:45:00;56;81;34;108;102;25;0;0;2;0;0;0;0
2020-09-21 14:00:00;58;92;33;103;97;19;0;1;20;0;7;0;0
2020-09-21 14:15:00;76;148;52;95;74;24;0;2;5;0;0;2;0
2020-09-21 14:30:00;72;126;44;97;81;21;0;0;9;0;0;18;0
2020-09-21 14:45:00;65;124;50;105;103;36;0;0;0;0;0;0;0
2020-09-21 15:00:00;73;104;50;111;91;31;0;2;7;2;0;12;0
2020-09-21 15:15:00;76;127;42;97;90;23;0;1;9;0;0;34;5
2020-09-21 15:30:00;79;126;60;106;92;23;0;0;1;0;0;2;1
2020-09-21 15:45:00;71;102;41;108;107;38;0;1;5;0;0;0;20
2020-09-21 16:00:00;81;115;58;102;109;42;0;4;46;2;31;0;0
2020-09-21 16:15:00;83;136;62;117;126;38;0;2;0;0;0;0;0
2020-09-21 16:30:00;76;118;54;107;105;28;0;4;6;0;0;0;0
2020-09-21 16:45:00;66;125;55;132;105;39;0;2;19;0;0;3;0
2020-09-21 17:00:00;81;116;65;103;96;32;0;0;5;0;0;1;0
2020-09-21 17:15:00;72;100;58;113;119;35;0;1;9;0;0;1;0
2020-09-21 17:30:00;64;108;53;121;107;30;0;1;0;0;0;4;0
2020-09-21 17:45:00;63;122;70;98;91;27;0;2;4;0;0;1;0
2020-09-21 18:00:00;69;92;60;119;99;26;0;0;0;0;0;0;0
2020-09-21 18:15:00;75;97;43;92;89;24;0;0;0;0;7;8;0
2020-09-21 18:30:00;49;79;44;106;84;26;0;0;4;0;14;2;0
2020-09-21 18:45:00;48;77;45;82;72;22;0;0;1;0;0;0;0
2020-09-21 19:00:00;39;62;45;86;71;22;0;1;1;0;0;0;0
2020-09-21 19:15:00;39;54;31;78;53;15;0;0;2;0;0;23;0
2020-09-21 19:30:00;30;50;30;70;57;14;0;0;11;0;7;1;0
2020-09-21 19:45:00;26;52;22;72;49;13;0;0;18;0;0;9;0
2020-09-21 20:00:00;25;42;38;67;54;8;0;0;3;0;3;0;0
2020-09-21 20:15:00;23;32;32;64;52;11;0;1;2;0;0;0;0
2020-09-21 20:30:00;15;32;20;60;43;9;0;0;9;0;1;0;19
2020-09-21 20:45:00;13;19;18;59;54;8;0;0;4;0;0;0;0
2020-09-21 21:00:00;22;27;19;70;75;7;0;1;1;0;0;0;0
2020-09-21 21:15:00;14;25;16;74;79;5;0;0;6;0;6;0;0
2020-09-21 21:30:00;23;40;15;38;44;6;0;1;0;0;0;0;1
2020-09-21 21:45:00;35;72;8;38;36;13;0;1;3;3;0;0;0
2020-09-21 22:00:00;30;73;17;31;23;4;0;0;0;0;0;0;0
2020-09-21 22:15:00;19;41;15;29;15;4;0;0;2;0;0;0;0
2020-09-21 22:30:00;8;26;11;29;22;4;0;0;6;0;0;0;0
2020-09-21 22:45:00;5;15;7;18;15;3;0;1;0;0;0;0;0
2020-09-21 23:00:00;3;11;10;14;13;1;0;0;0;0;0;0;0
2020-09-21 23:15:00;4;12;7;22;13;1;0;0;0;0;0;0;0
2020-09-21 23:30:00;2;6;4;13;8;3;0;0;0;0;0;0;0
2020-09-21 23:45:00;4;8;7;11;9;1;0;0;0;0;0;0;0
