DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-11-07 00:00:00;0;6;2;2;3;3;3;6;0;0;0;0;0
2020-11-07 00:15:00;0;7;0;0;1;2;0;8;0;0;0;0;0
2020-11-07 00:30:00;0;3;1;1;3;7;2;5;0;0;0;0;0
2020-11-07 00:45:00;0;4;3;2;3;3;3;7;0;0;0;0;0
2020-11-07 01:00:00;0;3;5;5;1;2;1;2;0;0;0;0;0
2020-11-07 01:15:00;0;1;3;3;3;2;3;1;0;0;0;0;0
2020-11-07 01:30:00;0;3;0;0;3;0;3;2;0;0;0;0;0
2020-11-07 01:45:00;2;3;3;4;5;4;2;5;0;0;0;0;0
2020-11-07 02:00:00;0;4;1;1;1;2;2;8;0;0;0;0;0
2020-11-07 02:15:00;1;4;1;1;2;1;2;2;0;0;0;0;0
2020-11-07 02:30:00;1;2;2;1;0;1;0;4;0;0;0;0;0
2020-11-07 02:45:00;0;1;0;0;3;2;2;3;0;0;0;0;0
2020-11-07 03:00:00;1;4;1;2;4;2;3;1;0;0;0;0;0
2020-11-07 03:15:00;0;1;2;2;0;0;0;5;0;0;0;0;0
2020-11-07 03:30:00;1;2;2;2;5;1;3;3;0;0;0;0;0
2020-11-07 03:45:00;0;0;1;1;3;3;3;0;0;0;0;0;0
2020-11-07 04:00:00;0;1;1;1;3;2;1;2;0;0;0;0;0
2020-11-07 04:15:00;0;0;0;0;3;1;2;2;0;0;0;0;0
2020-11-07 04:30:00;0;0;3;3;3;0;2;3;0;0;0;0;0
2020-11-07 04:45:00;0;2;2;2;0;0;0;1;0;0;0;0;0
2020-11-07 05:00:00;1;5;5;5;4;5;5;16;0;0;0;0;0
2020-11-07 05:15:00;0;9;10;10;3;2;2;14;0;0;0;0;0
2020-11-07 05:30:00;0;10;11;11;11;15;13;24;0;0;0;0;0
2020-11-07 05:45:00;0;21;9;9;37;74;35;51;0;0;0;0;0
2020-11-07 06:00:00;2;20;5;3;65;129;69;33;0;0;0;0;0
2020-11-07 06:15:00;1;8;2;2;23;44;19;21;0;0;0;0;0
2020-11-07 06:30:00;2;9;5;6;7;13;7;7;0;0;0;0;0
2020-11-07 06:45:00;9;6;3;3;2;6;2;10;0;0;0;0;0
2020-11-07 07:00:00;4;7;4;4;2;8;2;10;0;0;0;0;0
2020-11-07 07:15:00;0;4;5;5;4;4;3;9;0;0;0;0;0
2020-11-07 07:30:00;4;17;3;3;2;2;2;8;0;0;0;0;0
2020-11-07 07:45:00;2;6;3;3;5;6;5;19;0;0;0;0;0
2020-11-07 08:00:00;3;14;2;2;2;4;2;19;0;0;0;0;0
2020-11-07 08:15:00;2;7;5;5;4;5;4;18;0;0;0;0;0
2020-11-07 08:30:00;0;16;2;4;0;5;0;22;0;0;0;0;0
2020-11-07 08:45:00;2;22;4;4;2;1;2;29;0;0;0;0;0
2020-11-07 09:00:00;4;24;4;4;4;6;6;23;0;0;0;0;0
2020-11-07 09:15:00;1;14;8;8;2;1;2;21;0;0;0;0;0
2020-11-07 09:30:00;4;21;6;7;3;6;2;26;0;0;0;0;0
2020-11-07 09:45:00;2;16;3;3;4;1;5;36;0;0;0;0;0
2020-11-07 10:00:00;2;22;9;10;5;8;5;33;0;0;0;0;0
2020-11-07 10:15:00;2;34;5;5;5;6;6;31;0;0;0;0;0
2020-11-07 10:30:00;4;34;3;3;4;8;3;31;0;0;0;0;0
2020-11-07 10:45:00;2;25;6;6;11;5;11;29;0;0;0;0;0
2020-11-07 11:00:00;1;24;5;5;5;9;5;20;0;0;0;0;0
2020-11-07 11:15:00;2;29;9;9;10;4;10;31;0;0;0;0;0
2020-11-07 11:30:00;1;23;6;6;2;9;2;32;0;0;0;0;0
2020-11-07 11:45:00;1;38;10;11;6;19;7;43;0;0;0;0;0
2020-11-07 12:00:00;0;33;7;8;4;13;3;27;0;0;0;0;0
2020-11-07 12:15:00;2;28;7;8;4;5;4;23;0;0;0;0;0
2020-11-07 12:30:00;0;41;7;8;4;7;4;25;0;0;0;0;0
2020-11-07 12:45:00;4;20;6;9;7;12;8;31;0;0;0;0;0
2020-11-07 13:00:00;3;32;6;8;10;14;9;33;0;0;0;0;0
2020-11-07 13:15:00;2;35;6;7;6;10;6;34;0;0;0;0;0
2020-11-07 13:30:00;2;48;6;7;7;15;7;42;0;0;0;0;0
2020-11-07 13:45:00;1;32;7;7;8;9;8;42;0;0;0;0;0
2020-11-07 14:00:00;4;43;7;8;9;13;10;40;0;0;0;0;0
2020-11-07 14:15:00;2;46;6;8;14;18;14;35;0;0;0;0;0
2020-11-07 14:30:00;3;46;8;9;16;20;18;25;0;0;0;0;0
2020-11-07 14:45:00;0;37;3;2;8;17;8;34;0;0;0;0;0
2020-11-07 15:00:00;2;32;8;10;6;11;6;42;0;0;0;0;0
2020-11-07 15:15:00;1;27;4;4;11;8;11;37;0;0;0;0;0
2020-11-07 15:30:00;0;31;7;7;6;7;6;34;0;0;0;0;0
2020-11-07 15:45:00;1;28;7;7;7;14;8;33;0;0;0;0;0
2020-11-07 16:00:00;0;34;4;3;5;11;5;37;0;0;0;0;0
2020-11-07 16:15:00;1;36;8;9;5;8;5;45;0;0;0;0;0
2020-11-07 16:30:00;1;43;5;5;5;6;6;32;0;0;0;0;0
2020-11-07 16:45:00;1;29;6;7;9;12;9;39;0;0;0;0;0
2020-11-07 17:00:00;1;32;4;4;9;19;10;29;0;0;0;0;0
2020-11-07 17:15:00;0;28;3;4;9;12;8;36;0;0;0;0;0
2020-11-07 17:30:00;0;27;0;0;6;7;6;35;0;0;0;0;0
2020-11-07 17:45:00;1;26;5;6;5;8;5;35;0;0;0;0;0
2020-11-07 18:00:00;1;30;3;3;4;7;4;22;0;0;0;0;0
2020-11-07 18:15:00;0;24;1;1;2;17;3;30;0;0;0;0;0
2020-11-07 18:30:00;1;20;7;7;2;9;3;26;0;0;0;0;0
2020-11-07 18:45:00;0;18;0;0;3;8;3;24;0;0;0;0;0
2020-11-07 19:00:00;1;17;1;2;4;6;4;20;0;0;0;0;0
2020-11-07 19:15:00;0;27;3;2;2;6;2;16;0;0;0;0;0
2020-11-07 19:30:00;0;16;4;4;6;6;6;18;0;0;0;0;0
2020-11-07 19:45:00;0;14;2;2;1;9;2;26;0;0;0;0;0
2020-11-07 20:00:00;1;18;7;6;4;5;4;19;0;0;0;0;0
2020-11-07 20:15:00;0;18;0;0;1;1;1;13;0;0;0;0;0
2020-11-07 20:30:00;0;14;1;2;1;3;1;13;0;0;0;0;0
2020-11-07 20:45:00;0;11;2;2;1;1;1;19;0;0;0;0;0
2020-11-07 21:00:00;0;14;2;2;1;4;1;19;0;0;0;0;0
2020-11-07 21:15:00;0;18;1;3;1;1;1;13;0;0;0;0;0
2020-11-07 21:30:00;0;11;1;2;2;4;2;8;0;0;0;0;0
2020-11-07 21:45:00;0;11;0;0;1;1;1;14;0;0;0;0;0
2020-11-07 22:00:00;2;13;3;3;2;3;3;8;0;0;0;0;0
2020-11-07 22:15:00;0;6;2;2;2;0;2;4;0;0;0;0;0
