DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-08-20 00:00:00;3;6;1;2;0;0;0;0
2020-08-20 00:15:00;7;6;2;1;0;0;0;0
2020-08-20 00:30:00;2;3;3;2;0;0;0;0
2020-08-20 00:45:00;4;6;1;1;0;0;0;0
2020-08-20 01:00:00;3;3;0;0;0;0;0;0
2020-08-20 01:15:00;2;7;1;3;0;0;0;0
2020-08-20 01:30:00;2;1;1;1;0;0;0;0
2020-08-20 01:45:00;1;1;0;0;0;0;0;0
2020-08-20 02:00:00;1;2;0;0;0;0;0;0
2020-08-20 02:15:00;1;0;1;1;0;0;0;0
2020-08-20 02:30:00;0;4;0;1;0;0;0;0
2020-08-20 02:45:00;4;2;1;2;0;0;0;0
2020-08-20 03:00:00;1;2;1;2;0;0;0;0
2020-08-20 03:15:00;1;2;0;1;0;0;0;0
2020-08-20 03:30:00;2;1;0;0;0;0;0;0
2020-08-20 03:45:00;2;1;1;2;0;0;0;0
2020-08-20 04:00:00;1;0;0;0;0;0;1;0
2020-08-20 04:15:00;1;0;1;1;0;0;0;0
2020-08-20 04:30:00;4;3;1;0;0;0;0;0
2020-08-20 04:45:00;8;5;0;0;0;0;0;0
2020-08-20 05:00:00;5;4;1;2;0;0;0;0
2020-08-20 05:15:00;10;9;0;0;0;0;0;0
2020-08-20 05:30:00;9;15;0;0;0;0;0;0
2020-08-20 05:45:00;12;23;2;2;0;0;0;0
2020-08-20 06:00:00;29;16;2;1;0;0;0;0
2020-08-20 06:15:00;23;27;2;7;0;0;0;0
2020-08-20 06:30:00;36;21;4;2;0;0;0;0
2020-08-20 06:45:00;34;38;3;1;0;0;0;0
2020-08-20 07:00:00;32;29;2;1;0;0;0;0
2020-08-20 07:15:00;37;27;1;1;0;0;0;0
2020-08-20 07:30:00;31;26;1;4;0;0;0;0
2020-08-20 07:45:00;39;29;3;3;0;0;0;0
2020-08-20 08:00:00;43;31;5;0;0;0;0;0
2020-08-20 08:15:00;45;42;3;1;0;0;0;0
2020-08-20 08:30:00;35;30;1;0;0;0;0;0
2020-08-20 08:45:00;40;26;2;2;0;0;0;0
2020-08-20 09:00:00;41;29;1;1;0;0;0;0
2020-08-20 09:15:00;32;34;0;2;0;0;0;0
2020-08-20 09:30:00;40;32;2;3;0;0;0;0
2020-08-20 09:45:00;43;44;2;1;0;0;0;0
2020-08-20 10:00:00;39;40;0;0;0;0;0;0
2020-08-20 10:15:00;38;44;1;0;0;0;1;0
2020-08-20 10:30:00;30;40;0;0;0;0;0;0
2020-08-20 10:45:00;53;40;4;2;0;0;0;0
2020-08-20 11:00:00;42;32;1;1;0;0;0;0
2020-08-20 11:15:00;48;38;3;2;0;0;0;0
2020-08-20 11:30:00;56;40;1;1;0;0;2;0
2020-08-20 11:45:00;42;34;3;8;0;0;1;0
2020-08-20 12:00:00;41;37;2;2;0;0;0;0
2020-08-20 12:15:00;58;45;3;1;0;0;3;1
2020-08-20 12:30:00;43;41;4;3;0;0;2;0
2020-08-20 12:45:00;35;55;3;2;0;0;0;0
2020-08-20 13:00:00;42;26;3;2;0;0;0;0
2020-08-20 13:15:00;46;43;14;3;0;0;0;0
2020-08-20 13:30:00;45;33;27;3;0;0;0;0
2020-08-20 13:45:00;42;42;15;0;0;0;0;0
2020-08-20 14:00:00;47;37;40;3;0;0;0;0
2020-08-20 14:15:00;49;43;55;0;0;0;0;0
2020-08-20 14:30:00;62;58;50;3;0;0;0;0
2020-08-20 14:45:00;41;50;30;3;0;0;1;0
2020-08-20 15:00:00;47;38;39;15;0;0;2;0
2020-08-20 15:15:00;37;50;25;4;0;0;1;0
2020-08-20 15:30:00;50;56;21;3;0;0;0;0
2020-08-20 15:45:00;39;32;5;2;0;0;1;0
2020-08-20 16:00:00;49;30;5;6;0;0;1;0
2020-08-20 16:15:00;54;45;4;1;0;0;0;0
2020-08-20 16:30:00;42;39;2;1;0;0;0;0
2020-08-20 16:45:00;43;40;7;5;0;0;0;0
2020-08-20 17:00:00;51;38;1;1;0;0;0;0
2020-08-20 17:15:00;70;53;4;8;0;0;0;1
2020-08-20 17:30:00;55;48;4;3;0;0;0;0
2020-08-20 17:45:00;65;48;9;7;0;0;6;8
2020-08-20 18:00:00;57;48;8;4;0;0;0;0
2020-08-20 18:15:00;40;48;5;3;0;0;13;3
2020-08-20 18:30:00;43;32;2;1;0;0;2;0
2020-08-20 18:45:00;37;32;9;5;0;0;0;0
2020-08-20 19:00:00;36;35;2;0;0;0;0;0
2020-08-20 19:15:00;30;32;1;5;0;0;0;0
2020-08-20 19:30:00;36;30;1;0;0;0;0;0
2020-08-20 19:45:00;19;26;4;1;0;0;0;0
2020-08-20 20:00:00;29;26;3;1;0;0;0;1
2020-08-20 20:15:00;17;18;0;1;0;0;0;0
2020-08-20 20:30:00;31;17;1;1;0;0;0;0
2020-08-20 20:45:00;28;18;5;4;0;0;0;0
2020-08-20 21:00:00;19;17;2;1;0;0;0;0
2020-08-20 21:15:00;15;27;3;5;0;0;0;0
2020-08-20 21:30:00;13;12;2;1;0;0;0;0
2020-08-20 21:45:00;13;17;2;1;0;0;0;0
2020-08-20 22:00:00;16;17;4;5;0;0;0;0
2020-08-20 22:15:00;19;13;1;1;0;0;0;0
2020-08-20 22:30:00;12;3;4;1;0;0;0;0
2020-08-20 22:45:00;7;4;1;0;0;0;0;0
2020-08-20 23:00:00;16;10;2;0;0;0;0;0
2020-08-20 23:15:00;7;12;2;2;0;0;0;0
2020-08-20 23:30:00;11;9;2;0;0;0;0;0
2020-08-20 23:45:00;7;3;0;0;0;0;0;0
