DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-14 00:00:00;3;0;0;7;1;0;0;0
2020-02-14 00:15:00;4;1;0;12;0;0;0;0
2020-02-14 00:30:00;1;0;1;5;0;0;0;0
2020-02-14 00:45:00;5;2;0;4;2;0;0;0
2020-02-14 01:00:00;2;0;0;4;1;0;0;0
2020-02-14 01:15:00;3;1;0;1;1;0;0;0
2020-02-14 01:30:00;1;2;0;2;0;0;0;0
2020-02-14 01:45:00;2;0;0;1;0;0;0;0
2020-02-14 02:00:00;4;1;1;4;0;0;0;0
2020-02-14 02:15:00;3;0;2;0;1;0;0;0
2020-02-14 02:30:00;5;2;2;1;0;0;0;0
2020-02-14 02:45:00;0;0;0;1;0;0;0;0
2020-02-14 03:00:00;2;0;0;0;0;0;0;0
2020-02-14 03:15:00;0;0;0;4;3;0;0;0
2020-02-14 03:30:00;4;0;1;0;0;0;0;0
2020-02-14 03:45:00;2;1;1;3;0;0;0;0
2020-02-14 04:00:00;8;0;1;2;1;0;0;0
2020-02-14 04:15:00;5;0;3;1;0;0;0;0
2020-02-14 04:30:00;6;0;0;4;0;0;0;0
2020-02-14 04:45:00;7;1;0;2;2;0;0;0
2020-02-14 05:00:00;20;4;1;4;2;0;0;0
2020-02-14 05:15:00;22;5;0;8;2;0;0;0
2020-02-14 05:30:00;62;12;3;31;1;0;0;0
2020-02-14 05:45:00;50;7;6;28;4;0;0;0
2020-02-14 06:00:00;71;4;10;25;3;0;0;0
2020-02-14 06:15:00;70;9;11;31;2;1;0;0
2020-02-14 06:30:00;118;18;13;57;7;5;0;0
2020-02-14 06:45:00;116;18;9;68;12;3;0;1
2020-02-14 07:00:00;169;12;15;82;19;3;0;1
2020-02-14 07:15:00;210;33;15;111;23;8;0;1
2020-02-14 07:30:00;196;19;38;98;44;5;0;0
2020-02-14 07:45:00;159;16;43;127;51;3;0;0
2020-02-14 08:00:00;126;25;28;98;29;6;0;0
2020-02-14 08:15:00;131;23;50;83;19;12;0;0
2020-02-14 08:30:00;127;13;32;76;15;3;0;0
2020-02-14 08:45:00;110;23;26;87;23;11;0;0
2020-02-14 09:00:00;84;15;34;70;21;7;0;0
2020-02-14 09:15:00;72;12;31;77;7;2;0;0
2020-02-14 09:30:00;88;15;39;81;18;0;0;0
