DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-21 00:00:00;7;2;1;15;0;0;0;0
2020-02-21 00:15:00;3;2;2;13;0;0;0;0
2020-02-21 00:30:00;5;2;3;19;1;0;0;0
2020-02-21 00:45:00;4;0;0;12;1;0;0;0
2020-02-21 01:00:00;6;2;3;16;1;0;0;0
2020-02-21 01:15:00;5;2;1;21;0;0;0;0
2020-02-21 01:30:00;10;2;1;6;2;0;0;0
2020-02-21 01:45:00;7;2;1;9;3;0;0;0
2020-02-21 02:00:00;5;0;1;13;3;0;0;0
2020-02-21 02:15:00;7;1;0;8;2;0;0;0
2020-02-21 02:30:00;6;0;2;8;1;0;0;0
2020-02-21 02:45:00;4;3;1;9;1;0;0;0
2020-02-21 03:00:00;8;1;2;7;2;0;0;0
2020-02-21 03:15:00;3;2;2;3;2;0;0;0
2020-02-21 03:30:00;8;2;1;10;1;0;0;0
2020-02-21 03:45:00;5;2;1;6;0;0;0;0
2020-02-21 04:00:00;6;2;1;5;1;0;0;0
2020-02-21 04:15:00;2;0;0;3;0;0;0;0
2020-02-21 04:30:00;14;4;2;8;1;0;0;0
2020-02-21 04:45:00;15;5;3;9;0;0;0;0
2020-02-21 05:00:00;28;2;2;7;0;0;0;0
2020-02-21 05:15:00;22;8;3;12;1;0;0;0
2020-02-21 05:30:00;55;10;5;37;3;0;0;0
2020-02-21 05:45:00;48;3;7;28;1;0;0;0
2020-02-21 06:00:00;59;5;9;17;2;0;0;0
2020-02-21 06:15:00;73;7;10;35;3;0;0;0
2020-02-21 06:30:00;124;11;10;60;4;3;0;0
2020-02-21 06:45:00;127;15;10;59;13;9;0;0
2020-02-21 07:00:00;127;14;8;73;13;9;0;0
2020-02-21 07:15:00;209;24;18;100;28;9;0;5
2020-02-21 07:30:00;175;18;38;141;34;22;0;0
2020-02-21 07:45:00;141;22;49;115;32;9;0;0
2020-02-21 08:00:00;122;20;30;92;17;15;0;0
2020-02-21 08:15:00;126;17;37;78;14;4;0;0
2020-02-21 08:30:00;97;12;22;72;19;5;0;1
2020-02-21 08:45:00;105;12;21;80;16;13;0;0
2020-02-21 09:00:00;97;16;30;69;24;1;0;0
2020-02-21 09:15:00;86;18;34;71;20;3;0;0
2020-02-21 09:30:00;89;15;27;68;23;10;0;0
2020-02-21 09:45:00;89;13;36;77;14;3;0;0
2020-02-21 10:00:00;64;13;46;80;11;0;0;0
2020-02-21 10:15:00;68;11;39;66;25;2;0;0
2020-02-21 10:30:00;99;20;38;90;25;1;0;0
2020-02-21 10:45:00;99;17;35;104;28;1;0;0
2020-02-21 11:00:00;100;20;43;93;20;7;0;0
2020-02-21 11:15:00;113;19;58;104;35;5;0;0
2020-02-21 11:30:00;97;10;60;109;15;2;0;0
2020-02-21 11:45:00;95;9;58;117;21;7;0;0
2020-02-21 12:00:00;94;20;48;106;32;60;0;0
2020-02-21 12:15:00;103;16;60;133;14;0;0;0
2020-02-21 12:30:00;112;17;52;130;24;6;0;1
2020-02-21 12:45:00;120;12;47;143;28;21;0;22
2020-02-21 13:00:00;106;18;49;143;11;4;0;0
2020-02-21 13:15:00;119;10;49;162;26;11;0;0
2020-02-21 13:30:00;119;12;66;136;13;15;0;0
2020-02-21 13:45:00;99;14;42;117;18;8;0;0
2020-02-21 14:00:00;119;19;53;137;17;9;0;0
2020-02-21 14:15:00;140;17;69;116;26;12;0;0
2020-02-21 14:30:00;129;16;67;110;28;15;0;0
2020-02-21 14:45:00;111;18;85;150;31;16;0;1
2020-02-21 15:00:00;113;15;56;117;43;3;0;0
2020-02-21 15:15:00;104;17;67;142;29;22;0;0
2020-02-21 15:30:00;116;16;59;113;21;23;0;0
2020-02-21 15:45:00;151;22;69;132;31;17;0;0
2020-02-21 16:00:00;150;16;63;156;41;12;0;0
2020-02-21 16:15:00;150;17;58;143;40;8;0;0
2020-02-21 16:30:00;128;21;60;149;31;24;0;0
2020-02-21 16:45:00;125;19;53;138;32;22;0;0
2020-02-21 17:00:00;97;11;55;119;38;22;0;5
2020-02-21 17:15:00;95;19;45;121;36;10;0;0
2020-02-21 17:30:00;114;17;67;116;28;9;0;0
2020-02-21 17:45:00;129;16;48;107;42;9;0;0
2020-02-21 18:00:00;100;14;53;99;23;7;0;0
2020-02-21 18:15:00;101;23;46;99;31;18;0;0
2020-02-21 18:30:00;88;15;38;80;17;0;0;0
2020-02-21 18:45:00;79;8;42;107;12;9;0;0
2020-02-21 19:00:00;75;11;35;85;7;8;0;0
2020-02-21 19:15:00;72;9;23;78;12;0;0;0
2020-02-21 19:30:00;54;9;14;69;7;0;0;0
2020-02-21 19:45:00;65;7;24;65;6;4;0;0
2020-02-21 20:00:00;41;7;23;68;5;0;0;0
2020-02-21 20:15:00;40;4;16;60;6;2;0;0
2020-02-21 20:30:00;44;6;6;51;11;1;0;0
2020-02-21 20:45:00;17;2;7;37;4;4;0;0
2020-02-21 21:00:00;29;12;10;49;8;0;0;0
2020-02-21 21:15:00;24;7;5;40;13;0;0;0
2020-02-21 21:30:00;29;6;7;30;10;0;0;0
2020-02-21 21:45:00;20;0;10;22;6;0;0;0
2020-02-21 22:00:00;23;1;11;37;7;0;0;0
2020-02-21 22:15:00;9;5;6;36;4;0;0;0
2020-02-21 22:30:00;22;4;11;37;3;0;0;0
2020-02-21 22:45:00;15;3;6;40;5;0;0;0
2020-02-21 23:00:00;14;4;5;39;1;0;0;0
2020-02-21 23:15:00;13;3;2;33;6;0;0;0
2020-02-21 23:30:00;15;2;3;18;4;0;0;0
2020-02-21 23:45:00;6;1;2;19;5;0;0;0
