DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-03-23 00:00:00;0;1;1;2;2;0;0;0;0;0;0;0;0
2020-03-23 00:15:00;0;3;1;3;0;0;0;0;0;0;0;0;0
2020-03-23 00:30:00;0;2;1;2;2;1;0;0;0;0;0;0;0
2020-03-23 00:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 01:00:00;0;0;2;3;0;1;0;1;0;0;0;0;0
2020-03-23 01:15:00;0;4;0;6;3;0;0;0;0;0;0;0;0
2020-03-23 01:30:00;0;2;1;2;2;1;0;0;0;0;0;0;0
2020-03-23 01:45:00;0;5;0;3;1;0;0;0;0;0;0;0;0
2020-03-23 02:00:00;0;7;0;2;0;0;0;0;0;0;0;0;0
2020-03-23 02:15:00;0;3;0;2;1;0;2;1;0;0;0;0;0
2020-03-23 02:30:00;0;5;0;2;1;1;0;0;0;0;0;0;0
2020-03-23 02:45:00;0;1;0;5;0;0;0;1;0;0;0;0;0
2020-03-23 03:00:00;0;9;1;4;0;0;0;0;0;0;0;0;0
2020-03-23 03:15:00;1;3;2;4;1;0;0;1;0;0;0;0;0
2020-03-23 03:30:00;0;6;0;5;4;0;0;0;0;0;0;0;0
2020-03-23 03:45:00;0;4;0;3;2;0;0;0;0;0;0;0;0
2020-03-23 04:00:00;0;10;4;5;2;0;0;0;0;0;0;0;0
2020-03-23 04:15:00;0;7;3;4;2;0;0;0;0;0;0;0;0
2020-03-23 04:30:00;1;19;8;12;4;1;0;1;0;0;0;0;0
2020-03-23 04:45:00;7;16;1;7;6;0;2;4;0;0;0;0;0
2020-03-23 05:00:00;0;36;14;25;11;2;0;1;0;0;0;0;0
2020-03-23 05:15:00;0;31;26;54;27;1;1;0;0;0;0;0;0
2020-03-23 05:30:00;5;46;34;77;42;4;2;5;0;0;0;0;0
2020-03-23 05:45:00;4;46;37;69;64;4;0;2;0;0;0;0;0
2020-03-23 06:00:00;12;61;51;69;63;7;6;8;0;0;0;0;0
2020-03-23 06:15:00;8;54;40;86;75;8;5;9;1;0;0;0;0
2020-03-23 06:30:00;5;63;50;80;80;16;8;13;3;0;1;0;0
2020-03-23 06:45:00;10;62;53;95;84;13;8;9;1;0;0;0;0
2020-03-23 07:00:00;11;52;50;78;71;12;9;13;0;0;3;0;0
2020-03-23 07:15:00;28;55;32;84;83;5;7;12;0;0;6;0;0
2020-03-23 07:30:00;17;52;46;73;83;13;12;23;0;0;1;0;0
2020-03-23 07:45:00;25;52;43;73;69;14;7;12;4;0;0;0;0
2020-03-23 08:00:00;22;43;32;59;52;14;15;13;0;0;4;0;0
2020-03-23 08:15:00;17;42;27;79;45;16;12;27;0;0;0;0;0
2020-03-23 08:30:00;24;50;35;60;36;8;10;21;10;0;14;1;0
2020-03-23 08:45:00;30;53;32;55;39;14;17;15;2;0;0;0;0
2020-03-23 09:00:00;24;45;23;47;29;18;12;28;6;0;0;0;0
2020-03-23 09:15:00;29;48;33;49;35;13;16;18;0;0;0;0;0
2020-03-23 09:30:00;21;44;34;44;40;16;30;18;2;0;0;0;0
2020-03-23 09:45:00;25;50;40;32;24;27;19;15;10;0;14;1;0
2020-03-23 10:00:00;22;39;25;40;22;13;16;27;4;1;1;0;0
2020-03-23 10:15:00;24;51;36;47;21;19;18;25;16;0;8;0;0
2020-03-23 10:30:00;27;46;38;54;28;14;21;25;4;0;3;0;0
2020-03-23 10:45:00;28;46;32;56;40;15;21;20;1;0;0;0;0
2020-03-23 11:00:00;31;47;33;41;21;13;27;30;2;0;3;0;0
2020-03-23 11:15:00;28;53;41;38;27;13;22;38;8;0;3;0;0
2020-03-23 11:30:00;32;43;35;47;26;20;18;18;1;0;16;0;0
2020-03-23 11:45:00;26;53;39;48;25;19;17;35;1;6;18;0;0
2020-03-23 12:00:00;30;51;45;39;30;16;21;32;10;0;6;0;0
2020-03-23 12:15:00;29;59;52;44;30;16;23;33;11;0;2;0;0
2020-03-23 12:30:00;32;45;35;36;24;17;20;33;6;0;7;1;3
2020-03-23 12:45:00;28;44;31;37;33;10;19;32;10;1;6;0;0
2020-03-23 13:00:00;12;54;32;51;33;14;18;30;22;0;10;0;0
2020-03-23 13:15:00;18;61;33;52;30;13;20;22;7;0;16;2;4
2020-03-23 13:30:00;30;58;46;61;36;18;14;23;21;9;11;0;0
2020-03-23 13:45:00;21;63;54;61;35;18;14;32;3;0;7;0;0
2020-03-23 14:00:00;20;79;63;53;42;15;18;29;0;0;1;0;0
2020-03-23 14:15:00;29;88;73;57;35;17;21;21;10;0;10;4;0
2020-03-23 14:30:00;34;84;79;39;31;18;21;24;6;4;12;0;0
2020-03-23 14:45:00;15;74;54;46;28;14;22;29;14;0;2;0;0
2020-03-23 15:00:00;25;77;69;48;29;19;18;25;9;0;6;0;0
2020-03-23 15:15:00;32;83;80;51;35;15;15;28;3;0;1;0;0
2020-03-23 15:30:00;20;85;65;58;37;13;26;20;6;0;3;0;0
2020-03-23 15:45:00;31;89;79;52;43;17;20;30;1;0;12;0;0
2020-03-23 16:00:00;38;92;98;48;44;21;32;21;2;1;16;4;0
2020-03-23 16:15:00;29;94;87;56;28;16;31;40;15;0;11;1;1
2020-03-23 16:30:00;28;69;75;56;34;15;25;30;6;6;3;0;0
