DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-03-14 00:00:00;11;9;2;8;0;7;4;0;0;0;0
2020-03-14 00:15:00;9;10;5;5;0;5;4;0;0;0;0
2020-03-14 00:30:00;10;5;3;4;0;14;5;0;0;0;0
2020-03-14 00:45:00;9;5;1;2;0;10;0;0;0;0;0
2020-03-14 01:00:00;12;6;4;3;0;6;0;0;0;0;0
2020-03-14 01:15:00;15;5;0;3;0;6;5;0;0;0;0
2020-03-14 01:30:00;10;3;1;1;0;6;0;0;0;0;0
2020-03-14 01:45:00;18;9;3;3;0;8;2;0;0;0;0
2020-03-14 02:00:00;17;5;2;1;0;5;0;0;0;0;0
2020-03-14 02:15:00;11;4;4;0;0;4;1;0;0;0;0
2020-03-14 02:30:00;5;3;2;5;0;2;0;0;0;0;0
2020-03-14 02:45:00;7;5;1;4;0;2;4;0;0;0;0
2020-03-14 03:00:00;11;5;1;2;0;3;0;0;0;0;0
2020-03-14 03:15:00;4;3;0;0;0;2;2;0;0;0;0
2020-03-14 03:30:00;9;3;0;0;0;5;1;0;0;0;0
2020-03-14 03:45:00;5;2;0;1;0;2;3;0;0;0;0
2020-03-14 04:00:00;6;1;1;2;0;2;1;0;0;0;0
2020-03-14 04:15:00;9;6;1;2;0;6;2;0;0;0;0
2020-03-14 04:30:00;6;3;1;2;0;1;1;0;0;0;0
2020-03-14 04:45:00;9;6;3;5;0;6;2;0;0;0;0
2020-03-14 05:00:00;16;6;2;11;0;8;5;0;0;0;0
2020-03-14 05:15:00;18;6;0;4;0;22;1;0;0;0;0
2020-03-14 05:30:00;29;25;0;13;0;22;3;0;0;0;0
2020-03-14 05:45:00;66;49;6;24;0;34;4;0;0;0;0
2020-03-14 06:00:00;106;88;17;28;0;15;5;0;0;0;0
2020-03-14 06:15:00;65;56;8;23;0;31;12;0;0;0;0
2020-03-14 06:30:00;42;27;7;14;0;27;7;0;0;0;0
2020-03-14 06:45:00;40;18;6;17;0;24;7;0;0;0;0
2020-03-14 07:00:00;29;15;4;15;0;22;3;0;0;0;0
2020-03-14 07:15:00;34;20;3;15;0;24;16;0;0;0;0
2020-03-14 07:30:00;35;30;4;35;0;18;5;0;0;0;0
2020-03-14 07:45:00;46;31;14;28;0;30;18;0;0;0;0
2020-03-14 08:00:00;37;14;14;16;0;23;18;0;0;0;0
2020-03-14 08:15:00;48;27;9;22;0;33;23;0;0;0;0
2020-03-14 08:30:00;64;37;12;29;0;33;16;0;0;0;0
2020-03-14 08:45:00;49;35;12;36;0;50;15;1;0;0;0
2020-03-14 09:00:00;52;35;19;35;0;52;27;0;0;0;0
2020-03-14 09:15:00;69;38;6;31;0;61;22;0;0;0;0
2020-03-14 09:30:00;57;48;11;44;0;61;21;0;0;0;0
2020-03-14 09:45:00;73;51;26;51;0;68;30;3;0;0;0
2020-03-14 10:00:00;91;58;17;32;0;78;23;0;0;0;0
2020-03-14 10:15:00;95;67;21;44;0;60;23;0;0;0;0
2020-03-14 10:30:00;92;66;25;50;0;74;28;0;0;0;0
2020-03-14 10:45:00;96;68;21;39;0;91;33;0;0;0;0
2020-03-14 11:00:00;91;72;24;47;0;87;30;3;0;0;0
2020-03-14 11:15:00;82;71;25;45;0;61;37;0;0;0;0
2020-03-14 11:30:00;91;62;23;40;0;73;28;0;0;0;0
2020-03-14 11:45:00;105;85;24;51;0;82;23;0;0;0;0
2020-03-14 12:00:00;102;71;21;43;0;75;26;0;0;0;0
2020-03-14 12:15:00;99;75;20;46;0;73;32;0;0;0;0
2020-03-14 12:30:00;106;79;25;39;0;67;23;5;0;0;0
2020-03-14 12:45:00;98;83;22;44;0;73;22;12;0;0;0
2020-03-14 13:00:00;89;60;22;44;0;89;25;1;3;0;0
2020-03-14 13:15:00;103;84;17;38;0;75;32;2;5;0;0
2020-03-14 13:30:00;83;82;30;31;0;93;32;1;0;0;0
2020-03-14 13:45:00;93;80;27;38;0;77;24;0;0;0;0
2020-03-14 14:00:00;112;90;32;44;0;102;29;0;0;0;0
2020-03-14 14:15:00;101;90;27;54;0;88;25;0;0;1;0
2020-03-14 14:30:00;106;84;25;44;0;103;31;0;0;1;0
2020-03-14 14:45:00;94;73;21;44;0;93;29;0;1;0;0
2020-03-14 15:00:00;96;76;22;34;0;75;26;0;0;0;0
2020-03-14 15:15:00;92;66;23;32;0;74;25;2;7;0;0
2020-03-14 15:30:00;91;76;26;45;0;82;14;0;0;0;0
2020-03-14 15:45:00;98;89;25;43;0;78;23;0;1;2;0
2020-03-14 16:00:00;97;69;26;29;0;78;32;0;1;0;0
2020-03-14 16:15:00;89;76;23;36;0;78;23;0;0;0;0
2020-03-14 16:30:00;90;68;19;36;0;101;26;0;2;0;0
