DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-12-10 00:00:00;3;2;2;3;0;2;3;2;1;1;0;0;0;0;0;0;0
2019-12-10 00:15:00;9;0;5;4;0;0;3;1;7;4;0;0;0;0;0;0;0
2019-12-10 00:30:00;3;0;0;2;0;0;2;0;2;1;0;0;0;0;0;0;0
2019-12-10 00:45:00;7;0;5;5;3;4;0;0;3;5;0;0;2;0;0;0;0
2019-12-10 01:00:00;7;2;2;0;0;1;1;6;3;0;0;0;0;0;0;0;0
2019-12-10 01:15:00;6;0;1;2;0;2;0;1;6;7;0;0;0;0;1;0;0
2019-12-10 01:30:00;1;0;1;1;1;0;0;2;3;1;0;0;0;0;0;0;0
2019-12-10 01:45:00;3;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0
2019-12-10 02:00:00;7;2;2;1;1;1;1;0;1;1;0;0;0;0;0;0;0
2019-12-10 02:15:00;3;0;3;1;0;0;2;1;5;5;0;0;0;0;0;0;0
2019-12-10 02:30:00;9;7;1;1;0;0;1;1;4;1;0;0;0;0;0;0;0
2019-12-10 02:45:00;4;1;1;1;1;0;1;2;1;2;0;0;0;0;0;0;0
2019-12-10 03:00:00;2;2;3;0;0;2;0;1;1;0;0;0;0;0;0;0;0
2019-12-10 03:15:00;3;3;0;1;0;2;2;2;1;3;0;0;0;0;0;0;0
2019-12-10 03:30:00;6;0;0;1;1;0;0;3;10;2;0;0;0;0;0;0;0
2019-12-10 03:45:00;8;0;2;0;0;1;1;3;2;4;0;0;0;0;0;0;0
2019-12-10 04:00:00;5;0;0;0;0;1;1;2;2;5;0;0;0;0;0;0;0
2019-12-10 04:15:00;3;0;6;4;1;0;0;1;0;4;0;0;0;0;0;0;0
2019-12-10 04:30:00;11;0;3;4;0;0;4;3;5;6;0;0;0;0;0;0;0
2019-12-10 04:45:00;24;0;6;11;1;1;9;3;7;4;0;0;0;0;0;0;0
2019-12-10 05:00:00;55;10;15;18;1;1;6;12;15;17;0;0;0;0;0;0;0
2019-12-10 05:15:00;96;3;55;79;4;1;15;13;8;15;0;0;0;0;0;0;0
2019-12-10 05:30:00;106;4;44;60;5;2;33;22;36;28;0;0;0;0;0;0;0
2019-12-10 05:45:00;68;5;45;55;4;5;24;85;47;83;0;0;0;0;0;0;0
2019-12-10 06:00:00;54;11;38;43;4;4;14;70;57;85;0;0;0;0;0;0;0
2019-12-10 06:15:00;62;10;58;69;6;7;23;43;33;50;0;0;0;0;1;0;0
2019-12-10 06:30:00;95;7;49;72;6;6;27;33;30;50;0;2;0;0;0;1;0
2019-12-10 06:45:00;90;8;71;87;11;9;34;21;27;27;0;0;0;0;0;0;0
2019-12-10 07:00:00;68;18;72;79;10;11;22;33;29;22;0;1;0;0;0;0;0
2019-12-10 07:15:00;80;16;74;87;16;16;22;46;37;19;0;0;0;0;0;0;0
2019-12-10 07:30:00;64;22;75;84;24;19;35;45;40;42;0;0;0;0;0;3;0
2019-12-10 07:45:00;76;29;70;80;17;18;69;60;46;42;1;0;0;0;0;3;0
2019-12-10 08:00:00;82;23;83;94;17;12;59;42;38;33;0;0;0;0;0;0;0
2019-12-10 08:15:00;94;15;74;94;16;14;51;46;42;32;1;0;0;0;3;0;0
2019-12-10 08:30:00;69;23;57;64;16;17;43;41;38;28;0;0;0;0;0;0;0
2019-12-10 08:45:00;45;14;40;51;12;18;32;34;46;29;0;2;0;0;0;2;0
2019-12-10 09:00:00;52;14;44;56;16;18;29;24;29;20;0;0;0;0;0;0;0
2019-12-10 09:15:00;58;20;38;40;10;13;25;47;41;39;0;0;0;0;0;0;0
2019-12-10 09:30:00;52;27;32;38;10;19;22;36;32;40;0;0;0;0;0;0;0
2019-12-10 09:45:00;46;19;24;30;14;17;35;42;36;31;0;0;0;1;0;0;0
2019-12-10 10:00:00;56;18;33;36;17;16;27;28;44;32;0;1;2;6;0;1;0
2019-12-10 10:15:00;60;18;27;31;16;15;29;31;38;25;0;0;1;0;0;0;0
2019-12-10 10:30:00;39;27;21;30;12;23;36;30;35;22;3;0;0;0;0;0;0
