DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-02-17 00:00:00;0;8;4;9;5;0;0;0;0;0;0;0;0
2020-02-17 00:15:00;0;7;5;13;4;0;0;0;0;0;0;0;0
2020-02-17 00:30:00;0;8;1;7;5;3;0;0;0;0;0;0;0
2020-02-17 00:45:00;1;9;1;6;1;0;0;0;0;0;0;0;0
2020-02-17 01:00:00;0;5;2;11;4;0;0;0;0;0;0;0;0
2020-02-17 01:15:00;0;7;1;8;4;0;0;1;0;0;0;0;0
2020-02-17 01:30:00;0;6;3;5;0;0;0;0;0;0;0;0;0
2020-02-17 01:45:00;1;5;0;4;1;0;0;0;0;0;0;0;0
2020-02-17 02:00:00;0;10;1;2;1;0;1;0;0;0;0;0;0
2020-02-17 02:15:00;0;7;2;2;3;0;0;0;0;0;0;0;0
2020-02-17 02:30:00;0;9;0;5;1;1;0;0;0;0;0;0;0
2020-02-17 02:45:00;0;5;1;0;3;0;0;1;0;0;0;0;0
2020-02-17 03:00:00;0;4;0;10;5;0;0;0;0;0;0;0;0
2020-02-17 03:15:00;0;6;2;5;1;0;0;0;0;0;0;0;0
2020-02-17 03:30:00;2;6;3;10;3;0;0;1;0;0;0;0;0
2020-02-17 03:45:00;0;3;0;8;3;0;0;1;0;0;0;0;0
2020-02-17 04:00:00;0;8;3;5;3;1;0;0;0;0;0;0;0
2020-02-17 04:15:00;2;12;6;17;2;1;0;0;0;0;0;0;0
2020-02-17 04:30:00;2;21;4;19;7;0;2;3;0;0;0;0;0
2020-02-17 04:45:00;0;24;9;39;18;1;0;1;0;0;0;0;0
2020-02-17 05:00:00;0;38;15;105;73;2;0;0;0;0;0;0;0
2020-02-17 05:15:00;2;52;37;127;126;2;3;5;0;0;0;0;0
2020-02-17 05:30:00;6;64;42;136;140;3;2;4;0;0;0;0;0
2020-02-17 05:45:00;11;55;48;117;134;2;3;4;0;0;0;0;0
2020-02-17 06:00:00;8;71;70;126;129;9;4;5;0;0;0;0;0
2020-02-17 06:15:00;7;60;55;144;169;4;8;11;3;0;0;0;0
2020-02-17 06:30:00;11;71;64;150;177;5;5;5;4;0;0;0;0
2020-02-17 06:45:00;12;81;74;136;161;14;9;9;0;0;0;0;0
2020-02-17 07:00:00;16;64;78;156;169;16;7;13;0;6;1;0;0
2020-02-17 07:15:00;24;77;71;133;160;19;9;9;11;0;0;0;0
2020-02-17 07:30:00;26;85;67;121;164;48;14;20;2;6;2;0;0
2020-02-17 07:45:00;40;85;79;129;142;40;10;17;4;0;2;0;0
2020-02-17 08:00:00;36;63;89;112;101;41;16;20;1;0;2;1;0
2020-02-17 08:15:00;29;70;80;102;126;32;11;23;2;0;8;0;0
2020-02-17 08:30:00;30;77;63;100;126;24;8;14;1;0;2;0;0
2020-02-17 08:45:00;26;67;69;128;148;26;13;18;2;0;16;2;3
2020-02-17 09:00:00;25;54;66;93;89;28;14;18;3;0;4;0;0
2020-02-17 09:15:00;29;75;57;105;96;21;9;27;4;1;14;1;0
2020-02-17 09:30:00;25;62;58;96;93;23;25;37;12;0;6;0;0
2020-02-17 09:45:00;29;74;63;80;71;17;22;20;5;0;8;0;0
2020-02-17 10:00:00;38;75;68;77;62;25;24;30;4;0;7;0;0
2020-02-17 10:15:00;32;76;59;79;68;22;22;30;10;7;6;0;0
2020-02-17 10:30:00;31;65;71;79;65;21;20;36;12;4;3;4;0
2020-02-17 10:45:00;36;73;70;97;69;19;31;37;8;0;11;0;0
2020-02-17 11:00:00;38;93;74;71;50;25;27;39;20;1;4;0;0
2020-02-17 11:15:00;37;83;58;73;63;19;31;35;7;0;10;6;0
2020-02-17 11:30:00;31;77;86;84;60;19;26;34;5;6;7;0;0
2020-02-17 11:45:00;41;77;88;78;55;21;32;33;15;0;0;1;0
2020-02-17 12:00:00;42;99;82;66;53;25;22;41;19;1;2;0;0
2020-02-17 12:15:00;26;90;95;64;58;17;32;46;5;1;2;0;0
2020-02-17 12:30:00;38;79;92;76;62;17;29;39;14;0;20;4;0
2020-02-17 12:45:00;33;77;76;88;75;18;23;37;18;0;5;0;0
2020-02-17 13:00:00;32;104;87;110;98;17;25;44;16;0;5;0;0
2020-02-17 13:15:00;22;86;90;117;122;15;18;22;7;0;2;0;0
2020-02-17 13:30:00;33;87;91;135;127;20;26;20;4;2;5;0;0
2020-02-17 13:45:00;24;96;91;104;105;24;30;36;3;0;8;0;0
2020-02-17 14:00:00;35;111;113;87;84;26;23;30;2;0;1;0;0
2020-02-17 14:15:00;29;148;162;93;86;13;36;31;13;3;3;0;0
2020-02-17 14:30:00;28;154;169;76;67;22;35;37;2;0;0;0;0
2020-02-17 14:45:00;30;152;157;87;81;12;27;43;1;0;12;0;0
2020-02-17 15:00:00;28;152;141;66;50;18;25;28;6;2;2;0;0
2020-02-17 15:15:00;35;162;203;85;78;20;29;27;7;0;6;0;0
2020-02-17 15:30:00;30;163;171;94;79;25;31;30;2;0;3;1;0
2020-02-17 15:45:00;33;178;170;79;72;14;40;44;7;0;2;0;0
2020-02-17 16:00:00;36;172;181;87;78;24;33;43;28;5;0;0;0
2020-02-17 16:15:00;33;153;177;102;95;22;36;29;0;0;1;5;0
2020-02-17 16:30:00;54;159;176;101;74;21;37;35;6;5;1;0;0
2020-02-17 16:45:00;36;151;156;90;85;25;42;46;3;1;0;0;0
2020-02-17 17:00:00;43;172;191;91;78;30;58;50;11;0;1;2;0
2020-02-17 17:15:00;44;155;179;95;95;36;38;48;2;0;16;0;0
2020-02-17 17:30:00;62;154;157;91;88;34;48;54;6;0;9;3;0
2020-02-17 17:45:00;50;140;157;92;67;35;51;47;10;8;12;0;0
2020-02-17 18:00:00;34;123;153;66;62;23;31;51;2;0;4;0;0
2020-02-17 18:15:00;30;134;140;75;54;19;31;51;6;0;23;0;0
2020-02-17 18:30:00;26;99;104;56;43;13;32;50;3;0;0;0;0
2020-02-17 18:45:00;23;85;90;72;60;17;18;25;5;0;5;14;0
2020-02-17 19:00:00;19;74;73;56;51;12;25;27;9;0;13;0;0
2020-02-17 19:15:00;16;56;69;58;39;10;18;23;11;0;4;0;0
2020-02-17 19:30:00;16;57;49;31;28;4;16;20;0;0;0;3;0
2020-02-17 19:45:00;9;64;35;50;29;7;13;19;4;3;2;0;2
2020-02-17 20:00:00;1;60;52;47;28;1;11;10;5;0;0;0;0
2020-02-17 20:15:00;4;55;54;59;38;0;2;5;0;0;0;0;0
2020-02-17 20:30:00;0;43;26;42;26;2;1;4;0;0;0;0;0
2020-02-17 20:45:00;1;34;26;57;32;0;5;13;0;0;0;0;0
2020-02-17 21:00:00;2;42;23;95;81;0;21;23;1;0;0;0;0
2020-02-17 21:15:00;1;45;25;85;85;2;14;18;0;0;0;0;0
2020-02-17 21:30:00;0;36;25;59;38;1;1;3;0;0;0;0;0
2020-02-17 21:45:00;0;91;77;26;21;1;0;3;0;0;0;0;0
2020-02-17 22:00:00;3;145;126;36;21;1;3;2;0;0;0;0;0
2020-02-17 22:15:00;1;102;84;28;16;1;2;2;0;0;0;0;0
2020-02-17 22:30:00;0;44;28;29;27;0;0;1;0;0;0;0;0
2020-02-17 22:45:00;0;22;10;17;8;1;0;0;0;0;0;0;0
2020-02-17 23:00:00;0;19;5;22;9;0;0;0;0;0;0;0;0
2020-02-17 23:15:00;1;21;6;14;7;0;0;1;0;0;0;0;0
2020-02-17 23:30:00;0;13;7;15;6;0;0;2;0;0;0;0;0
2020-02-17 23:45:00;0;8;4;20;7;2;0;0;0;0;0;0;0
