DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-11-07 00:00:00;16;3;2;0;1;1;1;19;0;0;0;0;0
2019-11-07 00:15:00;11;3;5;1;0;0;2;22;0;0;0;0;0
2019-11-07 00:30:00;9;5;7;2;0;0;0;20;0;0;0;0;0
2019-11-07 00:45:00;5;2;2;2;0;0;0;7;0;0;0;0;0
2019-11-07 01:00:00;6;0;0;0;0;0;0;12;0;0;0;0;0
2019-11-07 01:15:00;4;4;5;3;0;0;0;10;0;0;0;0;0
2019-11-07 01:30:00;9;2;3;0;0;0;0;12;0;0;0;0;0
2019-11-07 01:45:00;13;4;4;3;0;0;0;7;0;0;0;0;0
2019-11-07 02:00:00;10;4;2;2;0;0;0;6;0;0;0;0;0
2019-11-07 02:15:00;12;1;1;2;1;1;1;3;0;0;0;0;0
2019-11-07 02:30:00;2;2;1;1;0;0;0;8;0;0;0;0;0
2019-11-07 02:45:00;9;3;10;2;0;0;0;5;0;0;0;0;0
2019-11-07 03:00:00;5;4;5;4;0;0;0;6;0;0;0;0;0
2019-11-07 03:15:00;11;2;1;1;0;0;1;8;0;0;0;0;0
2019-11-07 03:30:00;3;1;2;1;0;0;0;8;0;0;0;0;0
2019-11-07 03:45:00;7;2;5;3;0;0;0;6;0;0;0;0;0
2019-11-07 04:00:00;10;3;3;1;1;1;0;7;0;0;0;0;0
2019-11-07 04:15:00;16;2;1;0;1;1;1;7;0;0;0;0;0
2019-11-07 04:30:00;22;5;5;2;0;0;1;17;0;0;0;0;0
2019-11-07 04:45:00;26;6;7;3;3;3;1;10;0;0;0;0;0
2019-11-07 05:00:00;25;9;11;5;4;4;7;33;0;0;0;0;0
2019-11-07 05:15:00;35;14;16;12;6;9;9;45;0;0;0;0;0
2019-11-07 05:30:00;77;8;9;4;6;5;12;97;0;0;0;0;0
2019-11-07 05:45:00;59;15;24;6;8;8;7;110;0;0;0;0;0
2019-11-07 06:00:00;76;14;18;12;8;8;5;106;0;0;0;0;0
2019-11-07 06:15:00;92;16;28;11;6;7;6;111;0;0;0;0;0
2019-11-07 06:30:00;144;16;31;16;11;14;15;188;0;0;0;0;0
2019-11-07 06:45:00;138;15;24;16;15;15;26;215;0;0;0;0;0
2019-11-07 07:00:00;151;16;17;16;13;18;21;177;1;1;0;0;0
2019-11-07 07:15:00;217;25;28;20;13;13;18;229;0;2;0;0;0
2019-11-07 07:30:00;203;20;24;20;29;30;26;207;2;1;0;0;0
2019-11-07 07:45:00;166;20;23;21;24;27;21;231;2;2;0;0;0
2019-11-07 08:00:00;188;25;37;22;29;28;27;227;1;1;0;0;0
2019-11-07 08:15:00;186;23;34;31;29;32;5;208;2;2;0;0;0
2019-11-07 08:30:00;179;23;25;19;31;30;13;221;0;1;0;0;0
