DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-10 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 06:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 07:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 07:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 07:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 08:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 08:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-10 08:45:00;19;2;1;1;18;0;0;0;6;0;0;0;0
2020-02-10 09:00:00;106;10;6;9;83;3;0;2;13;0;0;0;0
2020-02-10 09:15:00;103;11;57;9;82;4;0;0;8;0;0;0;0
2020-02-10 09:30:00;112;7;11;8;106;3;3;0;8;0;0;0;0
2020-02-10 09:45:00;101;9;6;4;97;1;6;0;17;0;0;0;0
2020-02-10 10:00:00;88;4;7;3;90;1;4;0;14;0;0;0;0
2020-02-10 10:15:00;98;11;9;4;91;6;1;0;0;0;0;0;0
2020-02-10 10:30:00;94;5;9;12;89;5;9;0;0;0;0;0;0
2020-02-10 10:45:00;93;8;6;11;94;2;4;0;2;0;0;0;0
2020-02-10 11:00:00;87;10;9;3;95;5;7;0;16;0;0;0;0
2020-02-10 11:15:00;103;11;11;11;99;3;3;8;10;0;0;0;0
2020-02-10 11:30:00;108;8;15;11;110;6;4;1;14;0;0;1;0
2020-02-10 11:45:00;99;8;15;12;118;9;6;1;0;0;0;0;0
2020-02-10 12:00:00;89;6;10;10;111;3;6;4;13;0;0;3;0
2020-02-10 12:15:00;97;1;16;13;114;8;7;7;34;0;0;0;0
2020-02-10 12:30:00;108;3;38;12;107;3;4;6;10;1;0;0;0
2020-02-10 12:45:00;78;5;12;7;101;4;7;0;9;0;0;0;0
2020-02-10 13:00:00;105;5;9;9;127;7;5;1;26;0;0;0;0
2020-02-10 13:15:00;86;4;6;13;109;4;3;4;10;0;2;0;0
2020-02-10 13:30:00;105;2;18;14;111;4;4;0;8;0;0;0;0
2020-02-10 13:45:00;110;6;11;12;97;4;5;1;6;0;0;1;0
2020-02-10 14:00:00;86;5;6;9;110;5;7;0;2;0;0;0;0
2020-02-10 14:15:00;119;9;11;16;124;1;4;1;60;0;0;0;0
2020-02-10 14:30:00;123;7;10;8;122;4;2;8;2;0;0;0;0
2020-02-10 14:45:00;118;4;11;12;140;5;2;0;11;0;0;0;0
2020-02-10 15:00:00;103;6;10;15;124;5;11;3;2;0;0;0;0
2020-02-10 15:15:00;106;6;12;13;153;4;4;1;15;0;0;4;0
2020-02-10 15:30:00;113;9;22;11;149;7;6;19;6;0;0;0;0
2020-02-10 15:45:00;126;6;9;12;144;10;5;17;38;0;0;0;0
2020-02-10 16:00:00;125;5;12;17;165;8;9;0;7;0;0;0;0
2020-02-10 16:15:00;133;4;20;10;207;10;9;0;14;0;0;4;0
2020-02-10 16:30:00;130;9;13;13;127;4;6;0;19;0;0;0;0
2020-02-10 16:45:00;
2020-02-10 17:00:00;
2020-02-10 17:15:00;19;0;1;0;23;0;2;0;1;0;0;0;0
2020-02-10 17:30:00;124;10;17;7;147;9;15;1;13;0;0;0;0
2020-02-10 17:45:00;114;3;18;10;151;5;11;2;4;0;0;1;0
2020-02-10 18:00:00;118;9;14;14;147;4;7;1;1;0;0;0;0
2020-02-10 18:15:00;99;4;16;13;155;4;9;0;8;0;0;0;0
2020-02-10 18:30:00;106;3;9;12;122;4;3;3;19;0;0;0;0
2020-02-10 18:45:00;77;2;9;11;115;2;5;0;0;0;0;0;0
2020-02-10 19:00:00;60;2;15;11;105;1;3;5;11;0;0;0;0
2020-02-10 19:15:00;66;5;8;6;105;1;0;0;2;0;0;0;0
2020-02-10 19:30:00;43;2;4;3;89;0;0;0;1;0;0;0;0
2020-02-10 19:45:00;46;3;7;9;73;1;1;0;3;0;0;0;0
2020-02-10 20:00:00;35;0;1;5;94;0;0;0;0;0;0;0;0
2020-02-10 20:15:00;38;0;2;4;75;0;0;0;0;0;0;0;0
2020-02-10 20:30:00;23;1;0;2;62;0;0;0;0;0;0;0;0
2020-02-10 20:45:00;34;0;2;4;52;0;0;0;0;0;0;0;0
2020-02-10 21:00:00;40;1;0;4;72;0;0;0;0;0;0;0;0
2020-02-10 21:15:00;36;1;0;3;42;0;0;0;0;0;0;0;0
2020-02-10 21:30:00;31;0;0;1;50;0;0;0;0;0;0;0;0
2020-02-10 21:45:00;26;1;1;1;29;0;0;0;0;0;0;0;0
2020-02-10 22:00:00;22;0;0;0;55;0;0;0;0;0;0;0;0
2020-02-10 22:15:00;23;1;0;1;53;0;0;0;0;0;0;0;0
2020-02-10 22:30:00;21;0;1;0;45;0;0;0;0;0;0;0;0
2020-02-10 22:45:00;14;0;0;0;36;0;0;0;0;0;0;0;0
2020-02-10 23:00:00;13;0;1;1;24;0;0;0;0;0;0;0;0
2020-02-10 23:15:00;3;0;0;0;26;0;0;0;0;0;0;0;0
2020-02-10 23:30:00;8;0;1;0;15;0;0;0;0;0;0;0;0
2020-02-10 23:45:00;9;0;0;0;11;0;0;0;0;0;0;0;0
