DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-12-24 00:00:00;4;6;5;2;0;0
2019-12-24 00:15:00;19;9;14;13;0;0
2019-12-24 00:30:00;15;8;9;7;0;0
2019-12-24 00:45:00;12;10;7;7;0;0
2019-12-24 01:00:00;14;9;12;4;0;0
2019-12-24 01:15:00;8;6;15;13;0;0
2019-12-24 01:30:00;11;3;10;6;0;0
2019-12-24 01:45:00;14;9;2;1;0;0
2019-12-24 02:00:00;8;8;9;6;0;0
2019-12-24 02:15:00;7;5;6;4;0;0
2019-12-24 02:30:00;14;10;6;6;0;0
2019-12-24 02:45:00;6;4;3;1;0;0
2019-12-24 03:00:00;8;3;9;4;0;0
2019-12-24 03:15:00;9;4;12;11;0;0
2019-12-24 03:30:00;4;4;2;3;0;0
2019-12-24 03:45:00;7;5;5;4;0;0
2019-12-24 04:00:00;3;2;4;9;0;0
2019-12-24 04:15:00;6;4;2;6;0;0
2019-12-24 04:30:00;3;6;6;5;0;0
2019-12-24 04:45:00;6;4;3;3;0;0
2019-12-24 05:00:00;16;10;10;9;0;0
2019-12-24 05:15:00;10;9;14;13;0;0
2019-12-24 05:30:00;5;2;19;20;0;0
2019-12-24 05:45:00;17;10;16;14;0;0
2019-12-24 06:00:00;16;8;11;17;0;0
2019-12-24 06:15:00;9;10;9;8;0;0
2019-12-24 06:30:00;23;17;17;14;0;0
2019-12-24 06:45:00;24;15;19;13;0;0
2019-12-24 07:00:00;27;15;19;16;0;0
2019-12-24 07:15:00;17;24;18;13;2;0
2019-12-24 07:30:00;24;25;25;18;0;0
2019-12-24 07:45:00;41;26;33;18;0;0
2019-12-24 08:00:00;38;21;33;23;0;0
2019-12-24 08:15:00;53;38;32;25;0;0
2019-12-24 08:30:00;40;33;42;35;7;3
2019-12-24 08:45:00;52;34;67;43;8;0
2019-12-24 09:00:00;41;38;56;40;3;0
2019-12-24 09:15:00;71;49;64;47;3;0
2019-12-24 09:30:00;73;56;73;50;3;0
2019-12-24 09:45:00;68;61;76;68;8;0
2019-12-24 10:00:00;85;65;72;61;5;0
2019-12-24 10:15:00;92;78;92;69;9;4
2019-12-24 10:30:00;98;66;96;84;56;0
2019-12-24 10:45:00;102;73;91;82;15;0
2019-12-24 11:00:00;98;75;100;80;19;1
2019-12-24 11:15:00;102;77;98;72;67;1
2019-12-24 11:30:00;99;98;79;73;19;0
2019-12-24 11:45:00;93;83;87;72;20;0
2019-12-24 12:00:00;97;90;74;91;15;1
2019-12-24 12:15:00;88;102;71;52;28;4
2019-12-24 12:30:00;74;65;76;91;36;2
2019-12-24 12:45:00;79;71;76;59;3;0
2019-12-24 13:00:00;87;88;86;94;3;0
2019-12-24 13:15:00;100;82;69;56;7;0
2019-12-24 13:30:00;79;63;77;59;0;0
2019-12-24 13:45:00;67;74;63;48;0;0
2019-12-24 14:00:00;85;92;63;40;1;0
2019-12-24 14:15:00;92;79;67;55;1;0
2019-12-24 14:30:00;60;69;50;51;4;2
2019-12-24 14:45:00;73;62;56;49;3;0
2019-12-24 15:00:00;59;54;41;41;4;0
2019-12-24 15:15:00;46;49;54;41;8;0
2019-12-24 15:30:00;53;46;60;57;0;0
2019-12-24 15:45:00;53;46;58;55;1;0
2019-12-24 16:00:00;40;50;42;45;2;0
2019-12-24 16:15:00;68;60;45;33;0;0
2019-12-24 16:30:00;43;45;49;35;1;0
2019-12-24 16:45:00;51;64;55;44;0;0
2019-12-24 17:00:00;46;60;55;36;3;0
2019-12-24 17:15:00;48;52;39;34;1;0
2019-12-24 17:30:00;48;44;42;37;1;0
2019-12-24 17:45:00;31;50;40;24;0;0
2019-12-24 18:00:00;46;38;44;25;2;0
2019-12-24 18:15:00;30;44;24;20;0;0
2019-12-24 18:30:00;24;26;35;29;1;0
2019-12-24 18:45:00;30;35;23;16;0;0
2019-12-24 19:00:00;20;28;20;18;0;0
2019-12-24 19:15:00;23;20;19;15;0;0
2019-12-24 19:30:00;29;32;31;20;0;0
2019-12-24 19:45:00;21;28;19;13;0;0
2019-12-24 20:00:00;41;15;30;21;0;0
2019-12-24 20:15:00;28;37;20;21;0;0
2019-12-24 20:30:00;43;27;33;23;0;0
2019-12-24 20:45:00;38;33;25;24;0;0
2019-12-24 21:00:00;38;41;44;20;0;0
2019-12-24 21:15:00;33;29;24;27;0;0
2019-12-24 21:30:00;41;33;26;24;0;0
2019-12-24 21:45:00;28;26;35;33;0;0
2019-12-24 22:00:00;31;31;28;26;0;0
2019-12-24 22:15:00;41;37;26;25;0;0
2019-12-24 22:30:00;31;20;29;24;0;0
2019-12-24 22:45:00;25;26;30;20;0;0
2019-12-24 23:00:00;29;24;21;19;0;0
2019-12-24 23:15:00;26;24;27;18;0;0
2019-12-24 23:30:00;22;12;21;16;0;0
