DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-12-13 00:00:00;0;18;0;0;1;2;14;5;4;0
2019-12-13 00:15:00;0;13;0;1;0;1;28;11;2;0
2019-12-13 00:30:00;0;15;1;1;0;1;9;11;1;0
2019-12-13 00:45:00;0;9;0;0;3;3;13;12;3;2
2019-12-13 01:00:00;0;10;0;1;2;5;9;6;0;0
2019-12-13 01:15:00;0;16;0;1;1;0;14;7;0;0
2019-12-13 01:30:00;0;8;0;1;0;1;13;7;1;1
2019-12-13 01:45:00;0;4;1;1;1;1;12;6;2;1
2019-12-13 02:00:00;0;14;0;1;0;3;6;3;0;0
2019-12-13 02:15:00;0;7;0;1;2;1;6;7;0;0
2019-12-13 02:30:00;0;12;0;0;0;0;10;4;0;0
2019-12-13 02:45:00;0;10;0;0;2;1;5;6;0;0
2019-12-13 03:00:00;0;9;0;0;1;1;6;5;0;0
2019-12-13 03:15:00;0;7;0;1;1;0;8;3;1;1
2019-12-13 03:30:00;0;12;1;1;0;4;9;2;0;0
2019-12-13 03:45:00;0;9;1;2;0;3;12;3;1;1
2019-12-13 04:00:00;0;9;1;0;1;2;7;2;0;0
2019-12-13 04:15:00;0;6;0;0;0;10;16;4;0;0
2019-12-13 04:30:00;0;19;4;0;0;6;11;4;2;2
2019-12-13 04:45:00;0;21;2;4;1;19;27;17;3;3
2019-12-13 05:00:00;0;32;5;3;3;65;41;45;2;5
2019-12-13 05:15:00;0;44;1;0;1;135;60;83;6;6
2019-12-13 05:30:00;0;49;4;9;7;139;56;93;8;8
2019-12-13 05:45:00;0;98;22;31;38;173;61;108;18;23
2019-12-13 06:00:00;0;104;33;56;54;133;59;96;15;19
2019-12-13 06:15:00;0;89;5;14;31;188;70;124;19;26
2019-12-13 06:30:00;0;97;10;8;13;237;79;138;39;49
2019-12-13 06:45:00;0;111;8;7;9;198;87;170;41;54
2019-12-13 07:00:00;0;91;3;14;12;206;67;168;23;30
2019-12-13 07:15:00;0;92;6;14;17;197;91;181;19;19
2019-12-13 07:30:00;0;120;10;11;10;219;105;204;22;26
2019-12-13 07:45:00;0;123;6;16;17;199;85;166;31;41
2019-12-13 08:00:00;0;117;3;14;20;200;83;155;32;36
2019-12-13 08:15:00;0;111;7;12;17;175;93;178;22;28
2019-12-13 08:30:00;0;113;6;17;15;148;91;174;11;13
2019-12-13 08:45:00;0;118;5;20;24;113;91;144;12;12
2019-12-13 09:00:00;0;90;11;13;14;74;77;126;8;8
2019-12-13 09:15:00;0;92;9;18;22;69;87;130;7;7
2019-12-13 09:30:00;0;114;11;15;24;64;99;149;9;3
2019-12-13 09:45:00;0;126;14;18;17;59;94;141;12;7
2019-12-13 10:00:00;0;130;8;18;25;66;100;153;6;8
2019-12-13 10:15:00;0;143;6;19;19;46;96;149;5;2
2019-12-13 10:30:00;0;132;11;16;19;46;87;119;8;6
2019-12-13 10:45:00;0;147;12;19;20;57;93;142;7;5
2019-12-13 11:00:00;0;132;33;22;29;37;98;143;9;6
2019-12-13 11:15:00;0;141;11;17;17;76;94;151;12;8
2019-12-13 11:30:00;0;159;14;30;38;59;93;129;8;3
2019-12-13 11:45:00;0;154;20;26;37;88;96;149;9;6
2019-12-13 12:00:00;0;152;24;51;49;86;100;149;12;11
2019-12-13 12:15:00;0;137;33;47;54;46;93;110;8;9
2019-12-13 12:30:00;0;141;35;57;60;45;100;118;22;7
2019-12-13 12:45:00;0;145;44;62;62;36;99;116;8;2
2019-12-13 13:00:00;0;160;48;56;61;68;113;130;7;6
2019-12-13 13:15:00;0;181;31;51;53;108;131;179;20;7
2019-12-13 13:30:00;0;153;30;58;61;111;122;183;10;7
2019-12-13 13:45:00;0;169;32;57;55;114;117;182;16;11
2019-12-13 14:00:00;0;174;40;62;66;87;111;157;16;8
2019-12-13 14:15:00;0;146;49;73;82;46;101;141;14;2
2019-12-13 14:30:00;0;164;41;89;89;43;122;169;10;5
2019-12-13 14:45:00;0;199;39;89;87;37;106;144;9;5
2019-12-13 15:00:00;0;201;37;78;83;36;110;170;12;6
2019-12-13 15:15:00;0;182;33;95;91;38;116;169;7;2
2019-12-13 15:30:00;0;178;31;68;72;27;106;160;16;11
2019-12-13 15:45:00;0;180;27;55;58;35;119;195;10;6
2019-12-13 16:00:00;0;190;20;53;59;30;105;146;6;4
2019-12-13 16:15:00;0;176;20;45;48;29;121;170;9;1
2019-12-13 16:30:00;0;169;22;52;55;22;108;159;8;5
2019-12-13 16:45:00;0;180;19;44;55;33;101;150;13;3
2019-12-13 17:00:00;0;167;18;39;44;23;126;189;10;2
2019-12-13 17:15:00;0;164;15;40;52;28;125;156;10;4
2019-12-13 17:30:00;0;158;18;30;36;27;119;138;7;4
2019-12-13 17:45:00;0;156;18;29;37;25;130;159;2;1
2019-12-13 18:00:00;0;155;15;18;25;28;101;155;5;1
2019-12-13 18:15:00;0;182;16;18;22;29;127;161;5;1
2019-12-13 18:30:00;0;145;9;17;17;11;96;135;5;1
2019-12-13 18:45:00;0;131;6;6;13;24;87;115;4;1
2019-12-13 19:00:00;0;148;8;17;18;21;95;116;4;2
2019-12-13 19:15:00;0;135;4;13;11;13;102;118;5;0
2019-12-13 19:30:00;0;100;3;9;6;18;87;85;5;1
2019-12-13 19:45:00;0;104;5;6;12;17;61;76;3;2
2019-12-13 20:00:00;0;106;4;12;10;14;73;89;8;3
2019-12-13 20:15:00;0;111;2;4;5;11;61;71;6;3
2019-12-13 20:30:00;0;75;3;2;4;15;50;58;3;2
2019-12-13 20:45:00;0;61;2;6;5;40;48;46;7;4
2019-12-13 21:00:00;0;62;2;6;8;77;53;54;7;5
2019-12-13 21:15:00;0;65;3;8;6;93;72;80;6;10
2019-12-13 21:30:00;0;47;1;10;15;55;50;68;4;5
2019-12-13 21:45:00;0;79;6;34;44;36;45;49;3;1
2019-12-13 22:00:00;0;89;25;51;58;13;45;50;2;2
2019-12-13 22:15:00;0;86;7;18;21;7;61;62;6;1
2019-12-13 22:30:00;0;68;4;4;2;11;48;54;4;2
2019-12-13 22:45:00;0;63;2;3;5;4;45;38;0;0
2019-12-13 23:00:00;0;64;4;2;9;2;47;42;2;0
2019-12-13 23:15:00;0;49;0;1;2;6;41;30;1;0
2019-12-13 23:30:00;0;53;3;1;6;7;47;39;5;1
2019-12-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
