DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-03-29 00:00:00;0;5;1;2;2;0;0;0;0;0;0;0;0
2020-03-29 00:15:00;0;3;1;1;2;0;0;0;0;0;0;0;0
2020-03-29 00:30:00;0;4;2;2;0;0;0;0;0;0;0;0;0
2020-03-29 00:45:00;0;3;0;3;2;0;0;0;0;0;0;0;0
2020-03-29 01:00:00;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-03-29 01:15:00;0;2;0;2;2;0;0;0;0;0;0;0;0
2020-03-29 01:30:00;0;0;1;1;2;0;0;0;0;0;0;0;0
2020-03-29 01:45:00;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-03-29 03:00:00;0;1;0;3;1;0;0;0;0;0;0;0;0
2020-03-29 03:15:00;0;2;0;4;1;0;0;0;0;0;0;0;0
2020-03-29 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-03-29 03:45:00;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-03-29 04:00:00;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-03-29 04:15:00;0;3;1;1;3;0;0;0;0;0;0;0;0
2020-03-29 04:30:00;0;3;0;4;0;0;0;0;0;0;0;0;0
2020-03-29 04:45:00;0;3;1;3;1;0;0;0;0;0;0;0;0
2020-03-29 05:00:00;0;8;0;7;2;0;1;1;0;0;0;0;0
2020-03-29 05:15:00;0;7;2;6;2;0;0;0;0;0;0;0;0
2020-03-29 05:30:00;0;7;1;12;4;0;0;0;0;0;0;0;0
2020-03-29 05:45:00;0;9;1;9;6;0;0;0;0;0;0;0;0
2020-03-29 06:00:00;0;7;3;4;3;0;0;0;0;0;0;0;0
2020-03-29 06:15:00;0;5;2;4;1;0;0;0;0;0;0;0;0
2020-03-29 06:30:00;0;9;1;6;3;0;0;0;0;0;0;0;0
2020-03-29 06:45:00;0;4;1;2;1;0;0;0;0;0;0;0;0
2020-03-29 07:00:00;0;4;5;3;1;0;0;0;0;0;0;0;0
2020-03-29 07:15:00;0;8;1;7;1;0;0;0;0;0;0;0;0
2020-03-29 07:30:00;0;3;1;5;1;0;0;0;0;0;0;0;0
2020-03-29 07:45:00;0;1;4;4;2;0;0;0;0;0;0;0;0
2020-03-29 08:00:00;0;2;3;2;3;0;0;0;0;0;0;0;0
2020-03-29 08:15:00;0;10;1;3;3;0;0;0;0;0;0;0;0
2020-03-29 08:30:00;0;3;1;6;3;0;0;0;0;0;0;0;0
2020-03-29 08:45:00;0;4;5;4;3;0;0;0;0;0;0;0;0
2020-03-29 09:00:00;0;7;3;6;5;0;0;0;0;0;0;0;0
2020-03-29 09:15:00;0;11;2;2;2;1;1;2;0;0;0;0;0
2020-03-29 09:30:00;0;10;5;8;4;0;0;0;0;0;0;0;0
