DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-06-16 00:00:00;2;0;6;0;6;10;2;1;4;1;0;0;0;0
2020-06-16 00:15:00;1;3;7;2;5;3;1;0;4;4;0;0;0;0
2020-06-16 00:30:00;1;2;5;0;7;2;1;0;3;2;0;0;0;0
2020-06-16 00:45:00;1;0;5;0;6;6;6;2;3;1;0;0;0;0
2020-06-16 01:00:00;1;1;2;2;2;1;3;1;2;1;0;0;0;0
2020-06-16 01:15:00;0;0;2;1;1;2;1;2;1;0;0;0;0;0
2020-06-16 01:30:00;1;1;2;1;2;4;2;1;1;2;0;0;0;0
2020-06-16 01:45:00;0;0;1;0;3;2;1;0;1;3;0;0;0;0
2020-06-16 02:00:00;0;0;1;0;3;5;1;1;2;1;0;0;0;0
2020-06-16 02:15:00;0;2;2;0;4;3;0;0;3;8;0;0;0;0
2020-06-16 02:30:00;1;1;5;1;4;3;1;1;0;3;0;0;0;0
2020-06-16 03:00:00;0;0;2;0;2;1;1;0;1;2;0;0;0;0
2020-06-16 03:15:00;0;0;0;0;2;3;2;0;0;0;0;0;0;0
2020-06-16 03:30:00;4;2;2;0;2;2;0;1;3;0;0;0;0;0
2020-06-16 03:45:00;1;0;2;0;5;4;3;0;1;2;0;0;0;0
2020-06-16 04:00:00;0;0;5;0;3;2;2;1;1;2;0;0;0;0
2020-06-16 04:15:00;2;1;3;0;5;3;1;0;2;4;0;0;0;0
2020-06-16 04:30:00;3;1;3;0;3;3;2;0;3;7;0;0;0;0
2020-06-16 04:45:00;5;6;9;0;8;4;4;2;5;9;0;0;0;0
2020-06-16 05:00:00;20;21;13;5;6;5;5;2;3;8;0;0;0;0
2020-06-16 05:15:00;48;42;23;7;9;8;5;0;5;15;0;0;0;0
2020-06-16 05:30:00;44;37;25;19;21;19;14;9;15;13;0;0;0;0
2020-06-16 05:45:00;44;16;27;18;21;21;19;5;35;39;0;0;0;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;33;33;38;24;30;44;18;5;25;43;0;0;0;0
2020-06-16 06:30:00;43;38;36;31;34;42;28;8;34;38;0;0;0;0
2020-06-16 06:45:00;46;38;61;35;31;45;32;13;25;21;0;0;0;0
2020-06-16 07:00:00;67;38;52;25;50;73;43;25;28;23;0;0;0;0
2020-06-16 07:15:00;51;38;41;25;40;57;45;18;41;38;0;0;0;0
2020-06-16 07:30:00;61;50;45;22;54;69;63;38;54;63;0;0;0;0
2020-06-16 07:45:00;60;40;54;20;49;60;54;33;68;46;0;0;0;0
2020-06-16 08:00:00;44;30;48;24;61;56;38;23;44;34;0;0;0;0
2020-06-16 08:15:00;46;40;56;30;51;60;44;19;44;51;0;0;0;0
2020-06-16 08:30:00;39;34;64;30;36;36;36;16;40;44;0;0;0;0
2020-06-16 08:45:00;27;37;60;32;38;57;40;23;40;47;0;0;0;0
2020-06-16 09:00:00;28;20;66;33;43;47;40;14;36;39;0;0;0;0
2020-06-16 09:15:00;31;27;51;23;33;31;32;13;33;29;0;0;0;0
2020-06-16 09:30:00;37;29;76;17;58;67;42;20;45;44;0;0;0;0
2020-06-16 09:45:00;30;25;58;25;51;42;32;13;42;29;0;0;0;0
2020-06-16 10:00:00;35;20;58;29;48;43;29;15;43;37;0;0;0;0
2020-06-16 10:15:00;31;21;61;22;52;46;38;13;41;33;0;0;0;0
2020-06-16 10:30:00;25;29;62;33;62;52;42;15;40;43;0;0;0;0
2020-06-16 10:45:00;23;22;57;18;55;46;34;14;31;41;0;0;0;0
2020-06-16 11:00:00;35;31;57;27;54;54;43;14;56;48;0;0;0;0
2020-06-16 11:15:00;37;30;63;23;68;62;39;18;42;35;0;0;0;0
2020-06-16 11:30:00;35;25;50;25;60;52;40;18;57;58;0;0;0;0
2020-06-16 11:45:00;32;20;45;25;66;56;36;22;40;35;0;0;0;0
2020-06-16 12:00:00;27;22;56;35;52;38;39;21;45;32;0;0;0;0
2020-06-16 12:15:00;26;26;53;33;56;63;29;24;46;41;0;0;0;0
2020-06-16 12:30:00;40;27;50;29;50;53;39;26;60;34;0;0;0;0
2020-06-16 12:45:00;34;26;54;32;45;49;37;17;53;53;0;0;0;0
2020-06-16 13:00:00;43;40;56;34;54;50;35;18;48;54;0;0;0;0
2020-06-16 13:15:00;46;40;63;33;68;68;42;23;54;49;0;0;0;0
2020-06-16 13:30:00;43;28;67;25;69;67;40;19;56;50;0;0;0;0
2020-06-16 13:45:00;39;29;65;28;65;54;37;21;53;50;0;0;0;0
2020-06-16 14:00:00;25;22;49;27;67;52;39;17;50;43;0;0;0;0
2020-06-16 14:15:00;32;29;61;30;77;63;43;25;77;74;0;0;0;0
2020-06-16 14:30:00;28;29;60;28;66;72;42;19;82;84;0;0;0;0
2020-06-16 14:45:00;42;19;65;35;67;58;40;18;74;85;0;0;0;0
2020-06-16 15:00:00;29;31;73;36;79;63;40;19;77;68;0;0;0;0
2020-06-16 15:15:00;32;26;53;31;64;82;43;24;74;69;0;0;0;0
2020-06-16 15:30:00;30;27;60;23;72;64;41;19;60;54;0;0;0;0
2020-06-16 15:45:00;44;28;64;28;69;57;51;35;65;61;0;0;0;0
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;24;18;64;32;78;63;44;17;85;75;0;0;0;0
2020-06-16 16:30:00;36;24;64;31;74;76;46;25;88;62;0;0;0;0
2020-06-16 16:45:00;31;25;62;23;64;56;42;26;75;62;0;0;0;0
2020-06-16 17:00:00;44;23;59;28;59;65;50;30;73;65;0;0;0;0
2020-06-16 17:15:00;26;18;68;24;61;71;42;21;91;53;0;0;0;0
2020-06-16 17:30:00;31;26;78;37;61;75;45;19;67;59;0;0;0;0
2020-06-16 17:45:00;40;29;65;26;62;58;44;23;70;58;0;0;0;0
2020-06-16 18:00:00;34;27;56;26;53;52;34;18;64;54;0;0;0;0
2020-06-16 18:15:00;35;18;59;28;61;52;30;11;57;55;0;0;0;0
2020-06-16 18:30:00;23;21;61;23;64;51;36;13;42;36;0;0;0;0
2020-06-16 18:45:00;27;20;52;25;66;68;33;11;51;52;0;0;0;0
2020-06-16 19:00:00;36;21;52;19;54;59;33;13;57;46;0;0;0;0
2020-06-16 19:15:00;28;18;43;21;51;46;24;18;39;31;0;0;0;0
2020-06-16 19:30:00;22;20;48;19;51;39;29;19;26;24;0;0;0;0
2020-06-16 19:45:00;23;14;33;19;54;46;27;10;33;25;0;0;0;0
2020-06-16 20:00:00;18;22;36;9;58;37;29;15;20;34;0;0;0;0
2020-06-16 20:15:00;18;15;29;9;37;39;16;8;25;31;0;0;0;0
2020-06-16 20:30:00;26;17;27;13;41;30;18;11;24;17;0;0;0;0
2020-06-16 20:45:00;23;14;21;14;24;24;7;3;12;16;0;0;0;0
2020-06-16 21:00:00;22;26;17;14;33;23;22;10;19;17;0;0;0;0
2020-06-16 21:15:00;32;37;25;9;29;18;12;7;28;17;0;0;0;0
2020-06-16 21:30:00;26;17;24;14;23;21;11;8;22;16;0;0;0;0
2020-06-16 21:45:00;15;16;25;4;25;19;16;3;36;37;0;0;0;0
2020-06-16 22:00:00;11;8;23;7;31;25;12;5;43;37;0;0;0;0
2020-06-16 22:15:00;8;3;17;8;21;16;8;3;28;20;0;0;0;0
2020-06-16 22:30:00;9;5;16;6;21;22;9;3;15;13;0;0;0;0
2020-06-16 22:45:00;6;5;20;3;16;19;10;5;9;6;0;0;0;0
2020-06-16 23:00:00;4;3;10;3;16;11;4;1;7;7;0;0;0;0
2020-06-16 23:15:00;2;11;9;5;13;4;4;2;8;12;0;0;0;0
2020-06-16 23:30:00;3;1;8;4;4;5;7;1;6;5;0;0;0;0
