DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-10-12 00:00:00;1;19;23;5;2;1;10;0;0
2019-10-12 00:15:00;2;13;16;0;0;0;17;0;0
2019-10-12 00:30:00;2;14;16;5;2;0;11;0;0
2019-10-12 00:45:00;3;17;18;3;1;2;15;0;0
2019-10-12 01:00:00;0;9;14;3;3;0;13;0;0
2019-10-12 01:15:00;3;6;10;1;0;0;5;0;0
2019-10-12 01:30:00;3;8;13;2;3;1;6;0;0
2019-10-12 01:45:00;3;11;15;1;0;0;9;0;0
2019-10-12 02:00:00;1;6;6;2;0;1;9;0;0
2019-10-12 02:15:00;0;3;3;1;0;0;5;0;0
2019-10-12 02:30:00;1;3;6;1;0;0;3;0;0
2019-10-12 02:45:00;3;2;6;0;0;0;8;0;0
2019-10-12 03:00:00;0;3;3;0;0;0;3;0;0
2019-10-12 03:15:00;0;8;7;3;0;1;5;0;0
2019-10-12 03:30:00;2;7;7;1;0;0;5;0;0
2019-10-12 03:45:00;2;4;6;1;1;1;5;0;0
2019-10-12 04:00:00;2;6;7;0;0;0;2;0;0
2019-10-12 04:15:00;0;2;3;1;0;0;3;0;0
2019-10-12 04:30:00;0;6;7;0;0;1;4;0;0
2019-10-12 04:45:00;1;3;6;3;0;0;2;0;0
2019-10-12 05:00:00;2;7;10;5;0;0;9;0;0
2019-10-12 05:15:00;0;8;10;3;0;1;7;0;0
2019-10-12 05:30:00;9;15;19;10;0;0;21;0;0
2019-10-12 05:45:00;7;17;23;21;1;1;13;1;0
2019-10-12 06:00:00;13;41;49;18;1;3;12;0;0
2019-10-12 06:15:00;14;22;27;16;2;5;10;0;0
2019-10-12 06:30:00;5;13;19;5;1;2;22;0;0
2019-10-12 06:45:00;4;13;18;4;1;2;22;0;0
2019-10-12 07:00:00;6;22;22;4;2;2;12;0;0
2019-10-12 07:15:00;4;12;17;1;1;0;13;0;0
2019-10-12 07:30:00;10;14;21;4;2;0;19;0;2
2019-10-12 07:45:00;18;33;45;5;3;0;31;0;0
2019-10-12 08:00:00;11;28;39;10;6;0;28;0;0
2019-10-12 08:15:00;10;28;39;9;4;4;29;0;4
2019-10-12 08:30:00;10;34;41;7;5;1;32;0;0
2019-10-12 08:45:00;20;42;52;15;5;0;46;0;0
2019-10-12 09:00:00;18;41;56;13;6;2;40;0;2
2019-10-12 09:15:00;21;49;73;9;6;4;47;1;0
2019-10-12 09:30:00;22;58;77;7;7;0;40;9;1
2019-10-12 09:45:00;29;42;66;14;6;2;62;0;0
2019-10-12 10:00:00;32;53;72;14;9;11;85;37;0
2019-10-12 10:15:00;27;50;74;11;7;4;62;3;4
2019-10-12 10:30:00;28;45;64;12;8;5;45;2;4
2019-10-12 10:45:00;28;77;87;14;10;2;56;21;3
2019-10-12 11:00:00;22;60;72;22;8;3;63;7;4
2019-10-12 11:15:00;27;49;72;11;7;6;67;1;0
2019-10-12 11:30:00;30;44;72;16;9;6;57;1;3
2019-10-12 11:45:00;34;60;88;17;7;1;71;0;2
2019-10-12 12:00:00;44;65;89;19;10;5;76;9;12
2019-10-12 12:15:00;25;48;70;29;4;3;65;9;1
2019-10-12 12:30:00;30;63;85;14;8;2;75;26;3
2019-10-12 12:45:00;28;48;70;14;7;2;79;2;9
2019-10-12 13:00:00;30;61;80;15;7;3;78;11;13
