DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-01-12 00:00:00;19;12;0;6;6;20;9
2020-01-12 00:15:00;25;14;2;8;16;19;10
2020-01-12 00:30:00;16;8;3;5;14;13;7
2020-01-12 00:45:00;23;12;1;2;4;16;4
2020-01-12 01:00:00;19;4;0;4;4;12;9
2020-01-12 01:15:00;18;10;3;6;9;14;11
2020-01-12 01:30:00;14;8;2;2;6;7;4
2020-01-12 01:45:00;18;10;1;3;8;16;9
2020-01-12 02:00:00;12;9;1;3;4;16;5
2020-01-12 02:15:00;16;9;2;7;8;13;4
2020-01-12 02:30:00;11;3;0;2;2;7;4
2020-01-12 02:45:00;10;3;0;4;2;7;5
2020-01-12 03:00:00;3;6;0;4;8;14;4
2020-01-12 03:15:00;5;6;1;3;4;9;4
2020-01-12 03:30:00;4;2;0;0;2;6;3
2020-01-12 03:45:00;5;3;1;0;1;4;1
2020-01-12 04:00:00;5;2;0;1;2;7;3
2020-01-12 04:15:00;7;3;0;0;0;6;3
2020-01-12 04:30:00;3;1;0;2;2;10;4
2020-01-12 04:45:00;3;0;0;3;6;14;1
2020-01-12 05:00:00;8;1;0;2;4;8;6
2020-01-12 05:15:00;9;8;0;0;1;8;5
2020-01-12 05:30:00;15;6;0;1;2;13;4
2020-01-12 05:45:00;16;9;1;1;4;8;7
2020-01-12 06:00:00;12;7;1;2;3;10;1
2020-01-12 06:15:00;16;10;1;4;6;8;4
2020-01-12 06:30:00;10;5;0;1;2;7;4
2020-01-12 06:45:00;13;8;2;3;4;13;3
2020-01-12 07:00:00;13;8;0;0;1;10;2
2020-01-12 07:15:00;14;10;0;7;7;11;7
2020-01-12 07:30:00;13;5;1;5;5;7;3
2020-01-12 07:45:00;20;11;2;7;7;11;5
2020-01-12 08:00:00;15;12;1;4;8;9;7
2020-01-12 08:15:00;28;16;1;2;3;11;9
2020-01-12 08:30:00;23;13;1;2;5;10;7
2020-01-12 08:45:00;28;19;0;7;10;25;14
2020-01-12 09:00:00;38;11;0;9;11;23;11
2020-01-12 09:15:00;29;23;1;4;10;42;27
2020-01-12 09:30:00;36;20;1;5;9;43;20
2020-01-12 09:45:00;37;23;1;8;15;43;33
2020-01-12 10:00:00;45;22;0;8;11;28;20
2020-01-12 10:15:00;54;34;1;5;10;44;17
2020-01-12 10:30:00;43;24;1;9;13;41;20
2020-01-12 10:45:00;62;35;4;4;18;47;27
2020-01-12 11:00:00;44;30;2;6;14;42;25
2020-01-12 11:15:00;57;34;1;11;25;47;26
2020-01-12 11:30:00;68;35;3;8;21;53;32
2020-01-12 11:45:00;63;31;1;18;23;61;29
2020-01-12 12:00:00;57;48;4;6;12;51;39
2020-01-12 12:15:00;56;48;3;7;17;70;28
2020-01-12 12:30:00;45;31;6;10;21;55;30
2020-01-12 12:45:00;59;48;4;18;36;64;37
2020-01-12 13:00:00;65;47;2;11;18;52;36
2020-01-12 13:15:00;56;47;4;9;22;69;31
2020-01-12 13:30:00;41;31;1;13;20;52;45
2020-01-12 13:45:00;65;54;6;11;20;47;31
2020-01-12 14:00:00;54;28;2;10;21;55;35
2020-01-12 14:15:00;60;50;7;10;27;72;40
2020-01-12 14:30:00;58;37;6;15;33;65;39
2020-01-12 14:45:00;52;40;6;18;26;64;43
2020-01-12 15:00:00;62;42;6;17;26;59;28
2020-01-12 15:15:00;63;41;5;15;28;61;28
2020-01-12 15:30:00;52;23;3;17;23;51;32
2020-01-12 15:45:00;58;37;4;15;34;59;44
2020-01-12 16:00:00;58;32;4;9;21;64;32
2020-01-12 16:15:00;68;54;3;21;31;72;48
2020-01-12 16:30:00;60;40;2;15;24;67;36
2020-01-12 16:45:00;59;40;5;21;33;64;43
2020-01-12 17:00:00;69;37;4;11;30;61;29
2020-01-12 17:15:00;65;41;8;17;40;76;42
2020-01-12 17:30:00;55;35;3;10;31;61;38
2020-01-12 17:45:00;71;40;2;13;33;66;47
2020-01-12 18:00:00;55;25;4;21;30;51;35
2020-01-12 18:15:00;59;39;6;11;26;61;34
2020-01-12 18:30:00;60;39;5;14;31;62;40
2020-01-12 18:45:00;39;28;2;11;29;79;41
2020-01-12 19:00:00;35;27;4;12;22;64;30
2020-01-12 19:15:00;57;36;8;13;25;58;23
2020-01-12 19:30:00;38;34;3;13;25;46;31
2020-01-12 19:45:00;37;28;5;11;25;54;29
2020-01-12 20:00:00;35;30;2;12;21;44;21
2020-01-12 20:15:00;46;26;4;14;28;58;24
2020-01-12 20:30:00;23;18;3;12;19;51;36
2020-01-12 20:45:00;42;16;4;10;21;46;27
2020-01-12 21:00:00;26;19;1;8;12;46;24
2020-01-12 21:15:00;35;26;6;10;18;48;18
2020-01-12 21:30:00;21;8;1;5;12;39;20
2020-01-12 21:45:00;28;13;1;7;13;41;21
2020-01-12 22:00:00;26;23;2;5;12;30;13
2020-01-12 22:15:00;27;16;1;5;13;29;13
2020-01-12 22:30:00;19;10;3;2;7;15;9
2020-01-12 22:45:00;23;7;1;4;8;23;10
2020-01-12 23:00:00;12;13;3;6;11;14;6
2020-01-12 23:15:00;19;9;6;5;9;14;8
2020-01-12 23:30:00;7;2;1;0;4;17;4
2020-01-12 23:45:00;8;2;0;2;5;17;9
