DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-06-08 00:00:00;7;5;0;5;2;7;4;1;2;5;2
2020-06-08 00:15:00;5;6;2;2;3;8;6;2;0;2;1
2020-06-08 00:30:00;7;5;1;6;1;8;5;2;2;2;1
2020-06-08 00:45:00;7;5;3;1;0;10;5;3;1;4;1
2020-06-08 01:00:00;8;6;2;2;1;1;1;1;1;1;1
2020-06-08 01:15:00;9;2;0;0;0;4;11;2;0;3;2
2020-06-08 01:30:00;3;3;0;2;1;7;3;2;0;2;0
2020-06-08 01:45:00;6;5;1;1;0;3;5;1;0;1;1
2020-06-08 02:00:00;1;1;3;0;0;8;1;0;1;1;0
2020-06-08 02:15:00;7;7;0;2;1;1;1;0;0;2;2
2020-06-08 02:30:00;7;4;0;1;0;0;2;1;3;3;0
2020-06-08 02:45:00;8;3;0;1;1;2;2;0;0;2;2
2020-06-08 03:00:00;5;2;0;1;1;5;6;2;0;2;1
2020-06-08 03:15:00;4;7;2;1;1;2;5;1;0;1;0
2020-06-08 03:30:00;5;5;3;1;2;4;2;0;1;1;0
2020-06-08 03:45:00;8;4;0;0;1;6;2;0;0;2;0
2020-06-08 04:00:00;6;5;0;3;2;7;3;0;1;2;1
2020-06-08 04:15:00;14;6;1;4;3;7;7;1;0;0;0
2020-06-08 04:30:00;12;9;3;1;0;16;7;2;1;2;1
2020-06-08 04:45:00;20;8;2;7;6;43;19;1;4;9;8
2020-06-08 05:00:00;23;18;1;9;7;81;55;2;4;9;7
2020-06-08 05:15:00;23;21;10;12;14;107;100;4;4;15;7
2020-06-08 05:30:00;32;24;14;21;7;103;103;2;8;14;5
2020-06-08 05:45:00;40;53;8;16;19;75;86;3;13;18;9
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;46;46;18;32;18;87;96;7;9;15;10
2020-06-08 06:30:00;63;62;23;47;21;90;112;10;17;36;10
2020-06-08 06:45:00;54;73;13;43;18;98;108;17;8;26;8
2020-06-08 07:00:00;65;67;11;50;16;96;107;16;14;20;5
2020-06-08 07:15:00;64;57;8;31;16;108;114;18;20;29;9
2020-06-08 07:30:00;62;58;13;67;18;98;114;19;23;26;9
2020-06-08 07:45:00;59;52;16;61;22;88;98;31;25;22;7
2020-06-08 08:00:00;54;62;14;37;14;76;95;19;20;35;18
2020-06-08 08:15:00;63;64;13;84;17;81;78;16;19;33;14
2020-06-08 08:30:00;69;61;10;55;18;84;71;14;19;27;10
2020-06-08 08:45:00;74;69;12;53;14;80;71;24;18;38;16
