DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-07-10 00:00:00;0;3;0;13;6;4;1;7;8;1;1
2020-07-10 00:15:00;4;2;0;15;16;6;7;10;9;3;2
2020-07-10 00:30:00;1;2;0;6;3;1;6;9;4;1;1
2020-07-10 00:45:00;1;3;0;8;11;5;5;11;8;0;0
2020-07-10 01:00:00;0;1;0;6;7;2;6;2;2;0;0
2020-07-10 01:15:00;0;0;0;4;2;1;2;2;1;0;0
2020-07-10 01:30:00;1;0;0;4;2;0;0;3;3;1;1
2020-07-10 01:45:00;1;0;0;3;1;1;0;1;1;1;1
2020-07-10 02:00:00;0;0;0;1;2;3;1;2;1;0;1
2020-07-10 02:15:00;0;1;0;5;3;1;1;3;2;0;0
2020-07-10 02:30:00;0;1;0;3;1;0;1;1;0;0;0
2020-07-10 02:45:00;0;1;0;4;6;4;1;1;2;0;0
2020-07-10 03:00:00;1;0;0;8;3;1;2;3;3;0;1
2020-07-10 03:15:00;0;0;0;4;2;1;2;0;0;0;0
2020-07-10 03:30:00;0;0;0;4;0;0;3;5;4;1;1
2020-07-10 03:45:00;0;1;0;5;2;1;1;2;2;1;1
2020-07-10 04:00:00;1;1;0;3;5;3;0;1;1;1;1
2020-07-10 04:15:00;0;3;0;3;1;1;4;2;1;1;1
2020-07-10 04:30:00;0;4;0;10;3;0;1;3;6;3;2
2020-07-10 04:45:00;0;1;0;5;5;2;4;11;4;1;1
2020-07-10 05:00:00;1;7;0;14;14;7;1;17;13;6;4
2020-07-10 05:15:00;5;4;1;13;5;2;5;30;31;8;5
2020-07-10 05:30:00;4;13;3;27;18;4;6;43;43;16;9
2020-07-10 05:45:00;3;21;2;38;26;15;8;54;59;17;10
2020-07-10 06:00:00;2;14;4;54;28;7;6;31;44;10;8
2020-07-10 06:15:00;9;18;3;60;28;6;16;50;62;13;8
2020-07-10 06:30:00;6;30;10;47;37;10;15;90;91;18;13
2020-07-10 06:45:00;11;30;6;57;30;6;19;71;99;13;7
2020-07-10 07:00:00;4;37;5;46;41;7;28;71;91;11;5
2020-07-10 07:15:00;4;31;16;55;41;9;27;78;113;12;8
2020-07-10 07:30:00;9;44;2;87;52;12;41;112;135;18;17
2020-07-10 07:45:00;12;34;8;86;59;14;29;79;128;28;22
2020-07-10 08:00:00;14;26;7;95;51;16;29;76;82;6;4
2020-07-10 08:15:00;10;29;11;71;48;14;34;85;69;19;15
2020-07-10 08:30:00;11;35;2;89;48;15;29;73;88;9;8
2020-07-10 08:45:00;12;36;6;93;58;33;32;75;75;10;11
2020-07-10 09:00:00;9;76;2;84;62;61;32;59;55;6;6
2020-07-10 09:15:00;11;18;4;75;43;29;31;70;68;12;10
2020-07-10 09:30:00;6;27;0;80;45;13;26;57;60;9;10
2020-07-10 09:45:00;13;18;2;87;62;19;34;72;69;19;14
