DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-12-07 00:00:00;3;6;4;1;1;2;2
2020-12-07 00:15:00;3;3;12;4;5;2;1
2020-12-07 00:30:00;8;3;7;2;3;3;0
2020-12-07 00:45:00;5;2;9;2;2;2;1
2020-12-07 01:00:00;4;1;5;2;3;3;1
2020-12-07 01:15:00;6;2;5;1;4;5;4
2020-12-07 01:30:00;8;0;9;1;2;5;2
2020-12-07 01:45:00;7;1;9;3;3;2;4
2020-12-07 02:00:00;5;0;3;0;0;2;5
2020-12-07 02:15:00;5;2;7;3;1;7;1
2020-12-07 02:30:00;4;2;9;0;1;4;0
2020-12-07 02:45:00;5;3;9;2;1;2;3
2020-12-07 03:00:00;5;5;4;1;1;3;0
2020-12-07 03:15:00;5;1;6;3;2;4;1
2020-12-07 03:30:00;3;0;4;2;0;2;0
2020-12-07 03:45:00;5;2;4;1;3;1;0
2020-12-07 04:00:00;5;4;8;1;3;8;2
2020-12-07 04:15:00;10;7;13;1;3;2;1
2020-12-07 04:30:00;9;11;13;6;1;2;2
2020-12-07 04:45:00;20;9;42;8;2;1;1
2020-12-07 05:00:00;25;18;79;22;0;0;0
2020-12-07 05:15:00;31;15;103;37;0;0;0
2020-12-07 05:30:00;33;22;117;63;2;0;0
2020-12-07 05:45:00;47;29;116;56;5;1;1
2020-12-07 06:00:00;55;41;87;41;5;2;1
2020-12-07 06:15:00;69;34;127;65;5;1;0
2020-12-07 06:30:00;89;69;144;74;8;0;2
2020-12-07 06:45:00;129;76;156;74;7;0;0
2020-12-07 07:00:00;139;77;155;77;10;1;1
2020-12-07 07:15:00;188;109;145;89;8;0;0
2020-12-07 07:30:00;201;139;184;99;22;0;0
2020-12-07 07:45:00;193;113;210;101;16;3;3
2020-12-07 08:00:00;177;90;160;109;12;1;0
2020-12-07 08:15:00;135;91;142;90;12;1;1
2020-12-07 08:30:00;136;92;144;85;11;2;0
2020-12-07 08:45:00;138;91;160;78;12;2;1
2020-12-07 09:00:00;112;76;106;59;9;1;2
2020-12-07 09:15:00;139;94;151;67;10;0;2
2020-12-07 09:30:00;120;97;150;63;17;3;0
2020-12-07 09:45:00;139;93;157;83;10;0;0
2020-12-07 10:00:00;128;87;165;68;9;1;0
2020-12-07 10:15:00;129;100;157;78;6;2;1
2020-12-07 10:30:00;138;85;151;68;9;3;0
2020-12-07 10:45:00;166;111;161;81;18;4;1
2020-12-07 11:00:00;143;100;139;75;9;3;0
2020-12-07 11:15:00;152;100;156;89;9;2;1
2020-12-07 11:30:00;135;105;164;83;9;2;3
2020-12-07 11:45:00;146;101;144;82;9;2;0
2020-12-07 12:00:00;136;104;160;67;7;1;2
2020-12-07 12:15:00;143;98;144;61;11;6;5
2020-12-07 12:30:00;130;91;167;86;13;1;3
2020-12-07 12:45:00;159;125;144;75;12;2;4
2020-12-07 13:00:00;120;89;199;115;11;1;3
2020-12-07 13:15:00;142;85;178;101;4;2;7
2020-12-07 13:30:00;174;120;205;115;15;5;1
2020-12-07 13:45:00;145;120;169;98;6;2;2
2020-12-07 14:00:00;150;118;154;86;8;6;7
2020-12-07 14:15:00;178;129;158;91;11;4;2
2020-12-07 14:30:00;186;155;159;84;12;1;1
2020-12-07 14:45:00;187;124;171;92;9;5;2
2020-12-07 15:00:00;169;124;165;93;5;2;1
2020-12-07 15:15:00;181;123;164;88;10;6;1
2020-12-07 15:30:00;185;111;148;88;7;2;1
2020-12-07 15:45:00;196;138;182;108;12;0;2
2020-12-07 16:00:00;178;127;191;111;16;3;2
2020-12-07 16:15:00;190;178;176;112;9;2;4
2020-12-07 16:30:00;194;150;202;99;11;2;3
2020-12-07 16:45:00;201;150;164;97;7;7;4
2020-12-07 17:00:00;209;137;178;88;8;4;5
2020-12-07 17:15:00;191;146;161;79;8;5;1
2020-12-07 17:30:00;167;101;189;105;4;5;1
2020-12-07 17:45:00;157;118;139;84;7;5;2
2020-12-07 18:00:00;157;104;156;73;13;6;6
2020-12-07 18:15:00;136;101;166;79;5;5;4
2020-12-07 18:30:00;127;85;117;45;5;2;0
2020-12-07 18:45:00;88;69;93;51;2;1;2
2020-12-07 19:00:00;81;60;111;40;3;0;3
2020-12-07 19:15:00;86;63;101;37;2;2;0
2020-12-07 19:30:00;71;66;77;42;7;1;1
2020-12-07 19:45:00;61;42;67;26;1;0;0
2020-12-07 20:00:00;62;35;68;28;2;0;0
2020-12-07 20:15:00;76;47;69;30;2;0;2
2020-12-07 20:30:00;50;31;60;18;1;0;0
2020-12-07 20:45:00;55;34;60;21;3;0;0
2020-12-07 21:00:00;45;26;72;25;1;0;2
2020-12-07 21:15:00;48;33;62;22;2;0;1
2020-12-07 21:30:00;34;31;44;24;6;1;0
2020-12-07 21:45:00;55;39;37;11;1;0;0
2020-12-07 22:00:00;55;37;26;8;0;1;0
2020-12-07 22:15:00;45;39;46;13;1;0;0
2020-12-07 22:30:00;24;19;25;6;0;0;2
2020-12-07 22:45:00;28;14;18;9;1;1;1
2020-12-07 23:00:00;29;6;28;5;2;0;2
2020-12-07 23:15:00;15;13;18;3;2;1;0
2020-12-07 23:30:00;13;11;12;6;3;0;2
2020-12-07 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
