DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-08-25 00:00:00;31;11;12;1;4;9;1;4;6;5;5;5;0;0;0;0
2020-08-25 00:15:00;14;20;18;3;1;18;2;2;5;5;5;5;0;0;0;0
2020-08-25 00:30:00;12;13;11;1;1;16;1;0;1;1;0;0;0;0;0;0
2020-08-25 00:45:00;10;19;15;3;0;15;0;4;2;2;2;2;0;0;0;0
2020-08-25 01:00:00;8;13;10;2;1;11;0;1;2;2;2;2;0;0;0;0
2020-08-25 01:15:00;5;1;1;1;0;2;0;0;1;1;1;1;0;0;0;0
2020-08-25 01:30:00;14;5;5;0;1;6;0;0;1;1;1;1;0;0;0;0
2020-08-25 01:45:00;12;6;5;1;2;7;0;1;2;2;3;3;0;0;0;0
2020-08-25 02:00:00;4;6;5;1;2;4;0;2;1;1;1;1;0;0;0;0
2020-08-25 02:15:00;6;3;4;0;4;5;0;2;3;3;4;3;0;0;0;0
2020-08-25 02:30:00;10;7;7;0;4;5;0;0;4;3;4;3;0;0;0;0
2020-08-25 02:45:00;7;6;6;0;2;5;2;3;0;0;0;1;0;0;0;0
2020-08-25 03:00:00;4;8;7;0;8;8;0;0;1;2;1;1;0;0;0;0
2020-08-25 03:15:00;3;5;3;0;0;4;0;0;2;3;2;2;0;0;0;0
2020-08-25 03:30:00;8;4;6;1;3;3;0;2;1;1;1;1;0;0;0;0
2020-08-25 03:45:00;4;2;2;0;2;7;0;0;3;3;1;2;0;0;0;0
2020-08-25 04:00:00;2;10;8;1;4;9;0;0;1;1;1;1;0;0;0;0
2020-08-25 04:15:00;10;10;12;0;6;10;0;0;4;3;3;3;0;0;0;0
2020-08-25 04:30:00;7;7;8;1;8;7;1;1;2;2;2;2;0;0;0;0
2020-08-25 04:45:00;15;9;10;2;3;9;0;2;5;5;4;4;0;0;0;0
2020-08-25 05:00:00;22;9;8;5;5;8;0;8;4;4;5;5;0;0;0;0
2020-08-25 05:15:00;40;28;21;4;11;23;1;18;14;15;14;15;0;0;0;0
2020-08-25 05:30:00;73;46;35;2;16;48;2;16;28;25;24;26;0;0;0;0
2020-08-25 05:45:00;43;78;41;3;19;80;0;7;24;23;23;23;0;0;1;0
2020-08-25 06:00:00;48;64;37;9;21;54;1;10;17;18;15;16;0;0;0;0
2020-08-25 06:15:00;77;61;29;6;28;60;0;10;27;28;30;29;0;0;0;1
