DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-09-02 00:00:00;0;14;13;0;0;0;0;0
2019-09-02 00:15:00;0;22;8;0;0;0;0;0
2019-09-02 00:30:00;0;20;13;0;0;0;0;0
2019-09-02 00:45:00;0;19;4;0;0;0;0;0
2019-09-02 01:00:00;0;8;6;0;0;0;0;0
2019-09-02 01:15:00;0;15;8;0;0;0;0;0
2019-09-02 01:30:00;0;14;7;0;0;0;0;0
2019-09-02 01:45:00;0;12;4;0;0;0;0;0
2019-09-02 02:00:00;0;12;8;0;0;0;0;0
2019-09-02 02:15:00;0;11;1;0;0;0;0;0
2019-09-02 02:30:00;0;12;4;0;0;0;0;0
2019-09-02 02:45:00;0;5;4;0;0;0;0;0
2019-09-02 03:00:00;0;5;6;0;0;0;0;0
2019-09-02 03:15:00;0;10;2;0;0;0;0;0
2019-09-02 03:30:00;0;3;3;0;0;0;0;0
2019-09-02 03:45:00;0;16;4;0;0;0;0;0
2019-09-02 04:00:00;0;14;3;0;0;0;0;0
2019-09-02 04:15:00;0;23;6;0;0;0;0;0
2019-09-02 04:30:00;0;26;11;0;0;0;0;0
2019-09-02 04:45:00;0;36;19;0;0;0;0;0
2019-09-02 05:00:00;0;50;33;0;0;0;0;0
2019-09-02 05:15:00;0;73;72;0;0;0;0;0
2019-09-02 05:30:00;0;119;63;0;0;0;0;0
2019-09-02 05:45:00;0;112;67;0;0;0;0;0
2019-09-02 06:00:00;0;119;44;0;0;0;0;0
2019-09-02 06:15:00;0;142;56;0;0;0;0;0
2019-09-02 06:30:00;0;185;80;0;0;2;4;0
2019-09-02 06:45:00;0;191;81;0;7;15;8;1
2019-09-02 07:00:00;0;172;96;0;8;5;7;8
2019-09-02 07:15:00;0;180;75;0;6;0;10;7
2019-09-02 07:30:00;0;242;99;0;45;0;4;13
2019-09-02 07:45:00;1;209;85;0;5;8;9;3
2019-09-02 08:00:00;0;156;78;0;16;0;6;8
2019-09-02 08:15:00;0;202;88;0;7;6;9;11
2019-09-02 08:30:00;0;172;81;0;17;2;8;9
2019-09-02 08:45:00;0;210;83;0;7;0;5;6
2019-09-02 09:00:00;0;197;66;0;4;1;21;2
2019-09-02 09:15:00;0;175;58;0;2;4;11;0
2019-09-02 09:30:00;0;184;52;0;4;4;1;0
2019-09-02 09:45:00;0;207;70;0;3;0;14;7
2019-09-02 10:00:00;0;169;74;0;5;4;10;9
2019-09-02 10:15:00;0;191;75;0;1;1;6;0
2019-09-02 10:30:00;0;197;91;0;3;7;7;20
2019-09-02 10:45:00;0;211;65;0;6;4;2;13
2019-09-02 11:00:00;0;192;73;0;9;11;13;11
2019-09-02 11:15:00;0;202;60;0;8;0;5;5
2019-09-02 11:30:00;0;246;70;0;4;16;9;2
2019-09-02 11:45:00;0;241;73;0;31;31;6;8
2019-09-02 12:00:00;0;201;87;0;19;10;9;19
2019-09-02 12:15:00;0;249;77;0;30;0;7;41
2019-09-02 12:30:00;0;245;73;0;7;8;9;5
2019-09-02 12:45:00;0;209;71;0;6;29;20;13
2019-09-02 13:00:00;0;255;89;0;10;25;7;8
2019-09-02 13:15:00;0;218;78;0;10;0;12;4
2019-09-02 13:30:00;0;223;94;0;4;15;52;7
2019-09-02 13:45:00;0;203;81;0;8;0;7;8
2019-09-02 14:00:00;0;279;80;0;11;1;14;20
2019-09-02 14:15:00;0;295;95;0;33;2;39;36
2019-09-02 14:30:00;0;296;68;0;28;5;12;33
2019-09-02 14:45:00;0;267;86;0;9;1;12;8
2019-09-02 15:00:00;0;288;70;0;24;13;18;18
2019-09-02 15:15:00;0;303;71;0;23;2;31;13
2019-09-02 15:30:00;0;290;74;0;13;21;9;22
2019-09-02 15:45:00;0;292;100;0;32;0;21;9
2019-09-02 16:00:00;0;296;116;0;26;6;35;103
2019-09-02 16:15:00;0;291;89;0;30;20;18;28
2019-09-02 16:30:00;1;296;85;0;28;8;48;9
2019-09-02 16:45:00;0;330;80;0;13;8;10;11
2019-09-02 17:00:00;0;301;90;0;3;6;32;4
2019-09-02 17:15:00;2;327;96;0;11;20;7;11
2019-09-02 17:30:00;0;292;85;0;37;6;11;62
2019-09-02 17:45:00;1;316;96;0;5;2;27;3
2019-09-02 18:00:00;0;280;84;0;15;11;12;10
2019-09-02 18:15:00;0;235;79;0;13;3;6;4
2019-09-02 18:30:00;0;229;80;0;29;5;3;21
2019-09-02 18:45:00;1;203;60;0;18;1;1;31
2019-09-02 19:00:00;1;194;58;0;13;3;6;3
2019-09-02 19:15:00;0;208;67;0;23;4;0;3
2019-09-02 19:30:00;0;187;57;0;3;0;3;9
2019-09-02 19:45:00;0;167;63;0;1;11;5;11
2019-09-02 20:00:00;0;207;45;0;9;0;0;7
2019-09-02 20:15:00;0;149;38;0;0;0;6;0
2019-09-02 20:30:00;0;111;38;0;1;0;0;5
2019-09-02 20:45:00;0;116;39;0;6;0;0;0
2019-09-02 21:00:00;0;107;50;0;0;0;0;0
2019-09-02 21:15:00;0;96;44;0;0;0;0;0
2019-09-02 21:30:00;0;96;48;0;0;0;0;0
2019-09-02 21:45:00;0;150;45;0;0;0;1;0
2019-09-02 22:00:00;0;173;31;0;5;0;3;0
2019-09-02 22:15:00;0;124;39;0;0;0;0;0
2019-09-02 22:30:00;0;76;35;0;0;0;0;0
2019-09-02 22:45:00;0;32;16;0;0;0;0;0
2019-09-02 23:00:00;0;47;21;0;0;0;0;0
2019-09-02 23:15:00;0;33;12;0;0;0;0;0
2019-09-02 23:30:00;0;25;15;0;0;0;0;0
2019-09-02 23:45:00;0;20;19;0;0;0;0;0
