DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-09-22 00:00:00;13;3;3;0;0;18;3;17;0;0;0
2019-09-22 00:15:00;14;3;1;0;0;17;1;17;0;0;0
2019-09-22 00:30:00;20;2;1;0;0;21;5;21;0;0;2
2019-09-22 00:45:00;10;6;5;0;0;18;7;19;0;0;3
2019-09-22 01:00:00;18;3;3;0;0;18;3;18;1;2;0
2019-09-22 01:15:00;7;0;0;0;0;16;1;16;0;0;0
2019-09-22 01:30:00;14;2;1;0;0;17;4;17;0;0;0
2019-09-22 01:45:00;8;2;1;0;0;11;3;10;0;0;0
2019-09-22 02:00:00;7;1;0;0;0;20;2;20;1;0;0
2019-09-22 02:15:00;3;2;0;0;0;11;1;11;0;0;1
2019-09-22 02:30:00;14;0;0;0;0;11;1;10;0;0;0
2019-09-22 02:45:00;8;1;1;0;0;6;1;6;1;0;0
2019-09-22 03:00:00;9;1;1;0;0;9;2;9;0;0;0
2019-09-22 03:15:00;9;2;2;0;0;10;1;10;0;0;0
2019-09-22 03:30:00;7;0;1;0;0;10;1;10;0;0;0
2019-09-22 03:45:00;5;2;1;0;0;4;0;4;0;0;0
2019-09-22 04:00:00;9;1;2;0;0;3;1;3;0;0;0
2019-09-22 04:15:00;2;0;0;0;0;3;0;3;0;0;0
2019-09-22 04:30:00;9;3;1;0;0;7;2;7;0;1;0
2019-09-22 04:45:00;5;0;0;0;0;4;0;4;0;0;0
2019-09-22 05:00:00;11;3;2;0;0;6;2;6;0;0;0
2019-09-22 05:15:00;16;6;3;0;0;6;1;6;0;0;0
2019-09-22 05:30:00;12;2;2;0;0;6;2;6;0;0;0
2019-09-22 05:45:00;6;0;0;0;0;4;0;4;0;0;0
2019-09-22 06:00:00;13;1;2;0;0;10;0;10;0;0;0
2019-09-22 06:15:00;4;0;0;0;0;4;1;4;1;1;0
2019-09-22 06:30:00;16;2;2;0;0;10;0;10;0;0;0
2019-09-22 06:45:00;2;0;0;0;0;6;1;6;0;0;0
2019-09-22 07:00:00;17;2;1;0;0;12;1;12;0;0;0
2019-09-22 07:15:00;18;1;1;0;0;7;1;7;0;0;0
2019-09-22 07:30:00;16;0;0;0;0;16;1;16;0;0;0
2019-09-22 07:45:00;24;6;5;0;1;18;2;18;0;0;0
2019-09-22 08:00:00;34;1;0;0;0;16;0;16;0;0;0
2019-09-22 08:15:00;30;1;1;0;0;19;1;18;0;0;0
2019-09-22 08:30:00;39;5;0;0;0;27;1;27;1;1;0
2019-09-22 08:45:00;53;1;1;0;0;30;4;30;0;1;0
2019-09-22 09:00:00;45;3;2;0;0;33;3;33;1;0;0
2019-09-22 09:15:00;54;5;6;0;0;42;2;41;1;0;0
2019-09-22 09:30:00;79;6;4;0;1;38;3;38;0;0;0
2019-09-22 09:45:00;78;7;5;1;1;40;6;40;0;0;2
2019-09-22 10:00:00;59;2;4;0;2;59;5;59;0;1;0
2019-09-22 10:15:00;71;2;0;1;2;59;23;59;1;2;0
2019-09-22 10:30:00;59;0;1;0;1;67;7;67;1;3;0
2019-09-22 10:45:00;53;2;2;0;0;71;5;71;1;0;0
2019-09-22 11:00:00;66;3;0;0;2;68;8;68;0;3;3
2019-09-22 11:15:00;74;5;6;1;0;72;13;72;1;2;0
2019-09-22 11:30:00;73;2;2;0;1;86;2;86;3;1;1
2019-09-22 11:45:00;54;1;0;0;0;85;7;85;12;3;0
2019-09-22 12:00:00;51;8;3;0;1;68;8;68;5;1;0
2019-09-22 12:15:00;48;0;0;0;0;76;8;76;4;4;0
2019-09-22 12:30:00;58;3;2;0;0;77;10;77;8;5;1
2019-09-22 12:45:00;59;5;3;1;0;64;9;65;7;5;0
2019-09-22 13:00:00;45;1;0;1;0;65;1;66;9;7;3
2019-09-22 13:15:00;58;2;1;0;0;75;4;76;4;9;1
2019-09-22 13:30:00;58;5;3;2;0;75;5;75;7;2;0
2019-09-22 13:45:00;59;1;1;2;1;68;3;66;3;3;0
2019-09-22 14:00:00;75;4;2;0;2;78;6;76;9;1;0
2019-09-22 14:15:00;58;1;0;1;0;84;3;84;2;2;2
2019-09-22 14:30:00;74;6;3;0;0;56;4;57;4;1;0
2019-09-22 14:45:00;70;0;1;0;0;61;0;61;2;2;0
2019-09-22 15:00:00;55;0;0;1;0;59;4;59;6;0;0
2019-09-22 15:15:00;66;3;2;1;2;40;1;40;1;1;0
2019-09-22 15:30:00;50;0;0;0;0;60;2;60;5;0;0
2019-09-22 15:45:00;80;3;3;0;2;61;2;61;2;0;0
2019-09-22 16:00:00;58;2;3;1;1;60;1;60;0;0;0
2019-09-22 16:15:00;57;2;2;1;0;62;3;62;2;1;0
2019-09-22 16:30:00;56;2;2;0;0;65;2;65;0;1;0
2019-09-22 16:45:00;86;3;2;0;0;67;3;66;0;0;0
2019-09-22 17:00:00;67;3;3;1;0;72;6;72;1;0;1
2019-09-22 17:15:00;82;4;3;0;1;75;13;75;0;2;0
2019-09-22 17:30:00;91;2;2;0;0;54;7;54;2;1;0
2019-09-22 17:45:00;89;7;4;0;1;65;15;65;0;2;0
2019-09-22 18:00:00;83;3;1;0;0;80;9;80;3;2;2
2019-09-22 18:15:00;74;2;3;0;3;65;4;65;3;4;0
2019-09-22 18:30:00;74;3;1;0;0;52;2;51;2;1;0
2019-09-22 18:45:00;63;7;3;0;0;49;7;49;5;5;0
2019-09-22 19:00:00;66;3;2;0;0;50;6;50;6;3;0
2019-09-22 19:15:00;57;3;2;0;0;65;5;65;6;5;0
2019-09-22 19:30:00;62;4;1;0;0;39;5;40;5;4;0
2019-09-22 19:45:00;49;2;0;0;1;53;1;53;3;3;0
2019-09-22 20:00:00;47;3;2;0;0;47;8;47;7;4;0
2019-09-22 20:15:00;37;4;1;0;0;28;3;28;6;6;0
2019-09-22 20:30:00;48;4;5;0;0;28;3;28;2;1;0
2019-09-22 20:45:00;36;3;3;0;0;24;6;24;1;2;0
2019-09-22 21:00:00;34;3;2;0;0;39;1;39;2;4;0
2019-09-22 21:15:00;24;2;1;0;0;20;1;20;1;0;0
2019-09-22 21:30:00;32;7;5;0;0;26;5;26;2;0;0
2019-09-22 21:45:00;13;2;2;0;0;15;2;15;1;1;0
2019-09-22 22:00:00;20;1;1;0;0;17;1;17;1;2;0
2019-09-22 22:15:00;4;4;3;0;0;19;3;19;0;0;0
2019-09-22 22:30:00;17;4;1;1;0;12;2;12;1;0;0
2019-09-22 22:45:00;12;3;2;0;0;17;2;17;0;0;0
2019-09-22 23:00:00;14;2;2;0;0;12;1;12;2;0;0
2019-09-22 23:15:00;6;1;0;0;0;10;1;10;0;0;0
2019-09-22 23:30:00;11;4;2;0;0;8;1;8;0;1;0
2019-09-22 23:45:00;11;4;4;0;0;8;5;8;1;4;0
