DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-06-13 00:00:00;10;13;6;0;17;22;5;3;0;0;0;0;0;0
2020-06-13 00:15:00;15;14;8;3;8;9;10;5;0;0;0;0;0;0
2020-06-13 00:30:00;19;16;6;5;11;22;10;9;0;0;0;0;0;0
2020-06-13 00:45:00;13;5;7;5;5;14;6;3;0;0;0;0;0;0
2020-06-13 01:00:00;11;5;6;4;8;3;5;6;0;1;0;0;0;0
2020-06-13 01:15:00;14;7;0;2;5;9;5;2;0;0;0;0;0;0
2020-06-13 01:30:00;10;8;2;2;6;9;5;1;0;0;0;0;0;0
2020-06-13 01:45:00;11;6;2;0;10;9;10;4;0;0;0;0;0;0
2020-06-13 02:00:00;6;7;6;2;4;6;4;4;0;0;0;0;0;0
2020-06-13 02:15:00;5;6;4;2;8;8;3;4;0;0;0;0;0;0
2020-06-13 02:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 02:45:00;6;4;1;0;7;4;0;3;0;0;0;0;0;0
2020-06-13 03:00:00;6;4;3;0;5;2;1;1;0;0;0;0;0;0
2020-06-13 03:15:00;6;6;2;3;6;2;1;2;0;0;0;0;0;0
2020-06-13 03:30:00;9;0;1;0;1;3;0;3;0;0;1;0;0;0
2020-06-13 03:45:00;3;4;5;0;5;2;3;4;0;0;0;0;0;0
2020-06-13 04:00:00;5;2;1;0;3;2;5;1;0;0;0;0;0;0
2020-06-13 04:15:00;3;1;1;0;5;7;3;0;0;0;0;0;0;0
2020-06-13 04:30:00;11;4;4;1;2;2;2;0;0;0;0;0;0;0
2020-06-13 04:45:00;4;1;2;2;5;4;3;5;0;0;0;0;0;0
2020-06-13 05:00:00;11;6;3;1;5;5;5;4;0;0;0;0;0;0
2020-06-13 05:15:00;14;5;2;2;5;7;1;2;0;0;0;0;0;0
2020-06-13 05:30:00;23;9;5;4;18;18;9;8;0;0;0;0;0;0
2020-06-13 05:45:00;13;9;6;2;10;5;7;4;0;0;0;0;0;0
2020-06-13 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 06:15:00;14;8;5;2;14;13;2;5;0;0;0;0;0;0
2020-06-13 06:30:00;15;6;12;6;13;24;15;12;0;0;0;0;0;0
2020-06-13 06:45:00;20;19;8;7;22;26;11;5;0;0;0;0;0;0
2020-06-13 07:00:00;23;14;8;5;13;20;15;11;0;0;0;0;0;0
2020-06-13 07:15:00;22;14;17;2;22;26;13;11;0;0;0;0;0;0
2020-06-13 07:30:00;28;21;17;9;25;28;14;16;0;0;0;0;0;0
2020-06-13 07:45:00;31;29;21;11;23;31;16;13;0;1;0;0;0;0
2020-06-13 08:00:00;35;31;13;3;20;29;34;18;0;0;0;0;0;3
2020-06-13 08:15:00;29;26;21;7;25;32;21;14;0;0;0;0;0;0
2020-06-13 08:30:00;58;53;17;13;36;43;20;17;0;0;0;0;0;0
2020-06-13 08:45:00;60;67;24;19;30;49;22;17;0;0;0;0;0;0
2020-06-13 09:00:00;54;61;31;12;41;54;44;24;0;0;15;0;0;0
2020-06-13 09:15:00;63;55;32;16;37;69;29;22;0;0;0;0;0;0
2020-06-13 09:30:00;76;60;25;17;44;53;43;33;0;1;2;0;0;0
2020-06-13 09:45:00;90;83;24;12;53;69;35;32;0;0;0;0;0;0
2020-06-13 10:00:00;81;74;25;20;69;81;44;41;0;0;0;0;0;0
2020-06-13 10:15:00;82;63;25;20;71;80;41;25;0;0;0;0;0;2
2020-06-13 10:30:00;92;88;33;11;68;80;37;29;0;0;0;0;0;10
2020-06-13 10:45:00;108;94;32;20;76;111;34;33;0;0;0;0;0;0
2020-06-13 11:00:00;75;92;29;24;67;96;53;41;0;1;0;0;0;0
2020-06-13 11:15:00;94;87;32;20;68;78;41;26;0;0;0;0;0;0
2020-06-13 11:30:00;97;93;37;18;75;94;47;44;0;0;0;0;0;0
2020-06-13 11:45:00;100;112;34;28;79;97;46;38;0;0;5;0;0;0
2020-06-13 12:00:00;115;109;35;14;78;98;55;29;0;0;1;0;0;0
2020-06-13 12:15:00;91;86;33;20;72;98;36;33;0;0;0;0;2;8
2020-06-13 12:30:00;108;102;33;16;84;115;41;20;0;0;0;0;0;0
2020-06-13 12:45:00;89;92;36;15;70;100;45;29;11;0;0;0;9;0
2020-06-13 13:00:00;98;92;38;15;89;105;50;35;0;0;0;0;3;0
2020-06-13 13:15:00;91;95;40;18;78;129;45;27;0;0;0;0;0;0
2020-06-13 13:30:00;115;100;35;22;83;102;45;31;0;0;0;0;0;0
2020-06-13 13:45:00;107;106;40;17;70;126;48;28;0;0;5;0;0;0
2020-06-13 14:00:00;98;109;37;18;77;117;41;42;0;2;0;0;0;0
2020-06-13 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 14:30:00;93;88;41;20;85;102;42;34;0;3;0;0;0;0
2020-06-13 14:45:00;111;103;44;16;71;100;39;42;0;0;0;0;0;5
2020-06-13 15:00:00;86;91;34;15;79;110;42;29;6;0;0;0;7;0
2020-06-13 15:15:00;96;93;38;16;83;100;40;41;0;0;0;0;0;2
2020-06-13 15:30:00;87;102;32;17;67;91;43;28;0;0;0;0;0;4
2020-06-13 15:45:00;98;86;27;15;83;99;33;36;0;0;9;0;0;0
2020-06-13 16:00:00;95;92;33;15;84;86;43;33;0;0;0;0;0;0
2020-06-13 16:15:00;85;89;32;17;70;97;26;28;0;0;0;0;0;0
2020-06-13 16:30:00;81;86;28;13;75;80;39;27;0;0;2;0;0;0
2020-06-13 16:45:00;76;70;38;19;72;87;35;31;0;0;0;0;0;0
2020-06-13 17:00:00;86;77;36;16;83;84;32;25;0;0;1;0;5;1
2020-06-13 17:15:00;83;78;36;17;64;90;47;29;0;0;0;0;2;0
2020-06-13 17:30:00;77;72;18;10;64;85;38;29;0;4;0;0;0;0
2020-06-13 17:45:00;86;87;41;18;66;86;41;31;0;0;1;0;0;2
2020-06-13 18:00:00;79;78;32;17;66;79;37;47;0;0;1;0;0;0
2020-06-13 18:15:00;87;69;37;14;67;92;35;22;0;0;0;0;0;0
2020-06-13 18:30:00;85;91;25;12;64;88;38;27;0;0;0;0;1;0
2020-06-13 18:45:00;77;68;32;10;63;85;52;29;0;8;0;4;0;8
2020-06-13 19:00:00;76;70;40;14;60;84;46;31;0;0;0;0;5;0
2020-06-13 19:15:00;76;60;27;15;52;63;19;31;0;3;0;0;1;0
2020-06-13 19:30:00;66;64;22;9;52;83;36;23;3;0;0;0;9;0
