DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-09-10 00:00:00;0;2;2;0;3;7;5;4;1;1;5;3;2
2019-09-10 00:15:00;0;7;3;2;4;7;3;7;5;2;5;5;2
2019-09-10 00:30:00;0;6;3;1;1;4;2;4;1;0;7;8;4
2019-09-10 00:45:00;0;5;1;0;1;4;0;8;2;0;1;2;0
2019-09-10 01:00:00;0;2;0;1;0;2;0;7;2;1;3;3;0
2019-09-10 01:15:00;0;2;1;0;1;0;2;2;0;0;8;3;0
2019-09-10 01:30:00;0;2;1;2;0;1;1;4;2;1;4;3;0
2019-09-10 01:45:00;0;4;1;0;1;0;0;2;0;0;8;9;2
2019-09-10 02:00:00;0;1;0;0;0;2;0;2;0;0;5;4;1
2019-09-10 02:15:00;0;4;2;0;2;2;0;4;1;0;4;9;2
2019-09-10 02:30:00;0;1;1;0;0;1;0;0;0;0;6;2;2
2019-09-10 02:45:00;0;3;1;0;1;2;0;2;1;0;2;3;0
2019-09-10 03:00:00;0;2;1;0;4;2;0;0;0;1;1;2;0
2019-09-10 03:15:00;0;2;0;0;1;4;0;0;0;4;2;3;2
2019-09-10 03:30:00;0;2;0;0;1;2;0;4;0;1;1;0;0
2019-09-10 03:45:00;0;0;1;0;1;3;2;1;1;1;7;5;0
2019-09-10 04:00:00;0;4;1;1;1;5;2;3;1;0;5;1;2
2019-09-10 04:15:00;0;6;2;1;1;5;0;4;0;1;8;0;1
2019-09-10 04:30:00;0;2;5;0;4;8;3;12;4;1;19;7;2
2019-09-10 04:45:00;0;10;6;0;7;15;8;12;7;4;25;17;7
2019-09-10 05:00:00;0;10;9;2;5;12;5;23;15;4;49;57;7
2019-09-10 05:15:00;0;14;13;1;4;20;7;47;29;5;64;83;23
2019-09-10 05:30:00;0;22;16;0;20;52;15;59;35;12;62;74;28
2019-09-10 05:45:00;0;24;22;2;41;81;18;60;52;5;61;56;19
2019-09-10 06:00:00;0;29;26;4;46;80;36;52;45;3;57;69;18
2019-09-10 06:15:00;0;39;28;0;31;53;17;77;84;8;66;66;22
2019-09-10 06:30:00;0;37;30;4;29;58;20;121;109;5;79;95;35
2019-09-10 06:45:00;0;42;32;2;32;69;13;60;60;3;76;81;40
2019-09-10 07:00:00;0;43;47;5;43;62;11;75;83;6;94;83;56
2019-09-10 07:15:00;0;54;34;6;58;68;15;63;76;1;86;94;57
2019-09-10 07:30:00;0;62;61;4;68;67;23;71;96;19;111;98;76
2019-09-10 07:45:00;0;66;62;6;66;84;25;83;84;11;121;109;65
2019-09-10 08:00:00;0;61;60;11;50;60;20;97;102;15;109;112;58
2019-09-10 08:15:00;0;64;58;9;53;46;14;88;113;11;109;115;78
2019-09-10 08:30:00;0;62;48;14;46;73;14;146;156;18;91;116;53
2019-09-10 08:45:00;0;41;32;9;49;54;21;90;100;20;69;94;62
2019-09-10 09:00:00;0;52;37;11;41;55;18;68;72;19;64;77;43
2019-09-10 09:15:00;0;50;44;12;30;49;13;77;61;20;62;67;41
2019-09-10 09:30:00;0;52;47;6;34;49;15;79;51;20;74;57;38
2019-09-10 09:45:00;0;55;44;16;44;76;13;67;46;17;70;70;43
2019-09-10 10:00:00;0;53;41;9;41;60;22;73;44;18;65;54;42
2019-09-10 10:15:00;0;49;40;10;38;51;20;64;44;14;54;42;35
2019-09-10 10:30:00;0;61;44;15;45;58;21;82;58;19;68;56;42
2019-09-10 10:45:00;0;68;41;12;41;75;34;77;55;22;75;63;53
2019-09-10 11:00:00;0;72;40;10;45;57;20;73;47;27;68;64;39
2019-09-10 11:15:00;0;62;61;6;50;55;23;77;66;23;72;69;48
2019-09-10 11:30:00;0;88;84;17;44;57;32;77;59;18;63;60;36
2019-09-10 11:45:00;0;79;70;18;52;64;22;82;70;11;89;62;54
2019-09-10 12:00:00;0;84;71;14;48;65;26;66;53;11;67;57;54
2019-09-10 12:15:00;0;81;77;20;34;65;19;66;45;17;75;70;38
2019-09-10 12:30:00;0;84;77;14;50;61;12;67;42;14;67;78;42
2019-09-10 12:45:00;0;63;67;13;51;75;30;64;40;16;73;70;42
2019-09-10 13:00:00;0;79;82;12;43;63;34;72;50;13;71;75;36
2019-09-10 13:15:00;0;89;88;11;41;52;23;73;62;17;95;102;55
2019-09-10 13:30:00;0;64;65;14;57;74;24;71;66;22;95;106;48
2019-09-10 13:45:00;0;70;62;10;56;66;31;72;44;23;73;93;39
2019-09-10 14:00:00;0;77;72;5;70;88;28;72;58;21;72;92;43
2019-09-10 14:15:00;0;77;93;12;71;101;23;69;51;22;83;72;51
2019-09-10 14:30:00;0;100;109;17;63;101;27;72;58;28;75;75;40
2019-09-10 14:45:00;0;84;106;17;78;103;30;71;54;14;80;85;50
2019-09-10 15:00:00;0;93;91;14;81;103;34;72;53;15;83;76;36
2019-09-10 15:15:00;0;116;121;11;72;90;36;85;48;21;80;72;45
2019-09-10 15:30:00;0;106;116;13;74;99;28;71;69;23;71;77;106
2019-09-10 15:45:00;0;101;133;11;72;93;30;78;72;27;80;76;115
2019-09-10 16:00:00;0;134;145;20;139;82;41;84;59;21;75;82;51
2019-09-10 16:15:00;0;121;139;15;78;101;36;100;63;19;100;129;42
2019-09-10 16:30:00;0;124;146;19;83;101;78;72;62;20;79;93;47
2019-09-10 16:45:00;0;106;115;13;60;87;30;86;62;25;106;94;46
2019-09-10 17:00:00;0;107;117;17;79;99;40;102;80;29;89;97;48
2019-09-10 17:15:00;0;105;131;14;63;100;36;83;55;34;117;123;64
2019-09-10 17:30:00;0;93;115;15;75;104;35;82;64;25;95;95;53
2019-09-10 17:45:00;0;86;91;11;82;121;40;92;56;22;86;103;30
2019-09-10 18:00:00;0;77;80;10;66;93;34;69;54;15;72;71;33
2019-09-10 18:15:00;0;85;84;13;60;78;32;87;57;24;79;71;48
2019-09-10 18:30:00;0;61;57;13;56;68;30;70;50;24;80;78;38
2019-09-10 18:45:00;0;67;59;20;48;63;23;66;45;15;66;65;43
2019-09-10 19:00:00;0;50;48;11;42;64;38;64;44;15;73;54;37
2019-09-10 19:15:00;0;63;48;4;37;62;19;55;43;14;64;54;30
2019-09-10 19:30:00;0;57;49;9;35;51;13;61;26;14;52;54;22
2019-09-10 19:45:00;0;48;35;6;34;57;16;49;30;12;51;46;24
2019-09-10 20:00:00;0;52;42;5;23;36;14;70;34;15;53;39;32
2019-09-10 20:15:00;0;41;42;6;29;46;19;41;23;8;53;41;24
2019-09-10 20:30:00;0;40;22;5;22;37;14;45;28;10;42;46;24
2019-09-10 20:45:00;0;28;26;3;22;30;14;33;20;6;48;43;18
2019-09-10 21:00:00;0;35;36;5;14;26;9;50;27;3;65;64;20
2019-09-10 21:15:00;0;41;23;4;17;21;14;41;25;7;88;67;87
2019-09-10 21:30:00;0;43;29;5;24;38;16;32;17;6;47;53;19
2019-09-10 21:45:00;0;27;20;1;34;55;13;27;10;5;34;30;27
2019-09-10 22:00:00;0;26;31;4;45;67;17;25;15;5;23;17;8
2019-09-10 22:15:00;0;30;28;4;20;41;14;36;14;3;24;16;7
2019-09-10 22:30:00;0;19;16;0;9;28;16;28;12;4;24;18;14
2019-09-10 22:45:00;0;14;12;2;10;17;3;26;9;3;18;17;8
2019-09-10 23:00:00;0;18;12;4;7;13;5;11;5;1;13;15;15
2019-09-10 23:15:00;0;10;8;1;5;12;5;12;8;3;13;12;12
2019-09-10 23:30:00;0;16;5;0;4;8;4;11;3;0;9;5;3
2019-09-10 23:45:00;0;7;5;1;2;9;2;8;2;2;6;11;5
