DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-27 00:00:00;0;0;0;0;2;2;4;3;0;0;0;0;0;0
2020-11-27 00:15:00;0;0;0;0;3;10;7;2;0;0;0;0;0;0
2020-11-27 00:30:00;0;0;0;0;2;7;10;2;0;0;0;0;0;0
2020-11-27 00:45:00;0;0;0;0;0;6;6;1;0;0;0;0;0;0
2020-11-27 01:00:00;0;0;0;0;2;4;3;2;0;0;0;0;0;0
2020-11-27 01:15:00;0;0;0;0;2;4;1;2;0;0;0;0;0;0
2020-11-27 01:30:00;0;0;0;0;1;4;3;0;0;0;0;0;0;0
2020-11-27 01:45:00;0;0;0;0;3;5;9;3;0;0;0;0;0;0
2020-11-27 02:00:00;0;0;0;0;3;2;4;0;0;0;0;0;0;0
2020-11-27 02:15:00;0;0;0;0;1;5;6;0;0;0;0;0;0;0
2020-11-27 02:30:00;0;0;0;0;1;4;5;2;0;0;0;0;0;0
2020-11-27 02:45:00;0;0;0;0;0;5;4;0;0;0;0;0;0;0
2020-11-27 03:00:00;0;0;0;0;1;4;5;5;0;0;0;0;0;0
2020-11-27 03:15:00;0;0;0;0;2;8;8;4;0;0;0;0;0;0
2020-11-27 03:30:00;0;0;0;0;0;10;6;2;0;0;0;0;0;0
2020-11-27 03:45:00;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-11-27 04:00:00;0;0;0;0;1;7;5;1;0;0;0;0;0;0
2020-11-27 04:15:00;0;0;0;0;2;14;9;2;0;0;0;0;0;0
2020-11-27 04:30:00;0;0;0;0;4;10;10;9;0;0;0;0;0;0
2020-11-27 04:45:00;0;0;0;0;6;16;12;6;0;0;0;0;0;0
2020-11-27 05:00:00;0;0;0;0;13;21;21;11;0;0;0;0;0;0
2020-11-27 05:15:00;0;0;0;0;14;25;19;12;0;0;0;0;0;0
2020-11-27 05:30:00;0;0;0;0;20;30;28;12;0;0;0;0;0;0
2020-11-27 05:45:00;0;0;0;0;11;39;44;24;0;0;0;0;0;0
2020-11-27 06:00:00;0;0;0;0;18;60;51;31;0;0;0;0;0;0
2020-11-27 06:15:00;0;0;0;0;21;62;47;23;0;0;2;0;3;0
2020-11-27 06:30:00;0;0;0;0;31;57;42;21;0;0;0;0;0;0
2020-11-27 06:45:00;0;0;0;0;21;61;49;31;0;0;0;0;0;0
2020-11-27 07:00:00;0;0;0;0;56;55;52;31;0;0;0;0;0;0
2020-11-27 07:15:00;0;0;0;0;73;79;64;23;0;0;0;0;3;0
2020-11-27 07:30:00;0;0;0;0;57;83;94;35;0;0;6;0;2;0
2020-11-27 07:45:00;0;0;0;0;76;96;119;43;0;0;0;0;0;0
2020-11-27 08:00:00;0;0;0;0;44;81;82;33;0;0;0;0;0;0
2020-11-27 08:15:00;0;0;0;0;34;87;94;27;0;0;0;1;0;2
2020-11-27 08:30:00;0;0;0;0;48;81;89;50;0;0;0;0;0;0
2020-11-27 08:45:00;0;0;0;0;38;82;96;37;0;0;0;0;3;0
2020-11-27 09:00:00;0;0;0;0;32;74;93;25;0;0;0;0;1;0
2020-11-27 09:15:00;0;0;0;0;48;72;80;29;0;0;0;0;0;0
2020-11-27 09:30:00;0;0;0;0;40;102;99;38;0;0;0;0;0;0
2020-11-27 09:45:00;0;0;0;0;38;87;106;43;0;0;0;0;2;0
