DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-10-02 00:00:00;9;9;4;4;6;8;13;13
2020-10-02 00:15:00;7;9;6;3;3;7;13;8
2020-10-02 00:30:00;5;6;0;2;1;6;7;4
2020-10-02 00:45:00;3;6;1;1;1;2;7;3
2020-10-02 01:00:00;6;3;0;1;1;3;8;1
2020-10-02 01:15:00;6;7;5;4;3;6;6;1
2020-10-02 01:30:00;3;2;3;4;2;5;4;1
2020-10-02 01:45:00;3;7;8;3;2;3;6;4
2020-10-02 02:00:00;5;2;2;0;1;1;1;0
2020-10-02 02:15:00;5;6;3;1;0;3;12;7
2020-10-02 02:30:00;9;5;2;3;2;3;5;5
2020-10-02 02:45:00;11;6;5;1;5;10;7;4
2020-10-02 03:00:00;9;3;2;2;2;4;4;4
2020-10-02 03:15:00;6;9;2;1;3;5;8;1
2020-10-02 03:30:00;8;5;1;4;3;6;6;5
2020-10-02 03:45:00;6;8;3;4;3;5;5;2
2020-10-02 04:00:00;5;6;1;5;5;7;10;3
2020-10-02 04:15:00;7;9;2;9;6;13;7;2
2020-10-02 04:30:00;11;9;4;14;12;19;14;4
2020-10-02 04:45:00;24;7;7;5;3;5;14;8
2020-10-02 05:00:00;25;8;6;11;12;16;26;11
2020-10-02 05:15:00;25;24;23;19;16;41;36;18
2020-10-02 05:30:00;38;39;24;31;17;45;36;19
2020-10-02 05:45:00;43;32;32;29;28;72;31;24
2020-10-02 06:00:00;44;40;23;38;49;79;46;33
2020-10-02 06:15:00;58;50;39;30;51;81;74;41
2020-10-02 06:30:00;69;67;46;64;61;143;76;57
2020-10-02 06:45:00;60;82;49;80;111;181;73;72
2020-10-02 07:00:00;49;56;45;71;71;167;85;95
2020-10-02 07:15:00;61;66;55;107;89;200;120;142
2020-10-02 07:30:00;67;72;41;76;105;207;97;100
2020-10-02 07:45:00;81;88;45;124;93;194;78;77
2020-10-02 08:00:00;91;102;44;64;82;154;68;77
2020-10-02 08:15:00;61;77;49;50;63;122;70;65
2020-10-02 08:30:00;72;77;40;52;72;136;67;76
2020-10-02 08:45:00;81;87;35;71;73;146;72;70
2020-10-02 09:00:00;74;91;31;105;73;101;68;73
2020-10-02 09:15:00;70;69;29;47;69;138;87;78
2020-10-02 09:30:00;69;74;37;55;66;117;63;81
2020-10-02 09:45:00;77;77;25;49;84;135;77;97
2020-10-02 10:00:00;78;87;45;64;91;124;82;74
2020-10-02 10:15:00;87;90;41;87;68;127;67;69
2020-10-02 10:30:00;86;90;37;45;64;130;78;100
2020-10-02 10:45:00;78;84;42;97;70;128;80;78
2020-10-02 11:00:00;96;99;45;35;58;108;77;95
2020-10-02 11:15:00;86;109;40;69;99;132;83;101
2020-10-02 11:30:00;94;124;61;43;63;108;73;87
2020-10-02 11:45:00;105;119;41;59;48;102;85;86
2020-10-02 12:00:00;86;118;55;59;61;123;78;106
2020-10-02 12:15:00;94;109;44;56;53;101;66;106
2020-10-02 12:30:00;89;105;43;83;74;141;91;107
2020-10-02 12:45:00;95;114;56;43;64;122;86;112
2020-10-02 13:00:00;93;108;66;45;62;131;89;112
2020-10-02 13:15:00;98;102;82;45;56;111;104;119
2020-10-02 13:30:00;94;100;71;70;73;133;83;107
2020-10-02 13:45:00;107;115;54;60;76;143;95;84
2020-10-02 14:00:00;96;110;56;55;66;151;72;113
2020-10-02 14:15:00;104;102;59;71;66;143;96;125
2020-10-02 14:30:00;91;133;48;61;84;168;90;105
2020-10-02 14:45:00;109;104;49;82;85;158;94;129
2020-10-02 15:00:00;111;124;47;63;91;165;93;108
2020-10-02 15:15:00;114;110;67;152;80;169;79;116
2020-10-02 15:30:00;93;100;48;71;68;157;91;133
2020-10-02 15:45:00;109;122;52;56;79;153;108;137
2020-10-02 16:00:00;104;108;55;69;72;164;121;154
2020-10-02 16:15:00;105;112;59;48;56;142;104;120
2020-10-02 16:30:00;92;113;46;93;79;142;95;128
2020-10-02 16:45:00;87;110;61;56;61;153;107;122
