DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-10-03 00:00:00;17;10;5;1;52;15;19;16;8;24;16;8;24;0
2019-10-03 00:15:00;22;7;7;4;51;16;21;20;10;30;20;10;30;0
2019-10-03 00:30:00;27;6;5;0;31;12;19;20;10;30;20;10;30;0
2019-10-03 00:45:00;14;2;5;0;21;10;8;18;9;28;18;9;28;0
2019-10-03 01:00:00;12;5;6;3;18;5;16;24;12;35;24;12;35;0
2019-10-03 01:15:00;22;1;4;3;21;6;15;26;13;39;26;13;39;0
2019-10-03 01:30:00;10;6;4;1;21;10;19;26;13;39;26;13;39;0
2019-10-03 01:45:00;10;6;6;1;22;8;8;26;13;39;26;13;39;0
2019-10-03 02:00:00;7;11;5;1;14;4;8;26;13;39;26;13;39;0
2019-10-03 02:15:00;5;3;2;0;9;6;3;24;12;36;24;12;36;0
2019-10-03 02:30:00;9;4;3;0;10;2;7;26;13;39;26;13;39;0
2019-10-03 02:45:00;11;3;0;0;13;6;4;26;13;39;26;13;39;0
2019-10-03 03:00:00;4;3;4;0;7;5;4;26;13;39;26;13;39;0
2019-10-03 03:15:00;10;2;1;1;19;5;5;26;13;39;26;13;39;0
2019-10-03 03:30:00;5;3;3;1;11;5;4;26;13;40;26;13;40;0
2019-10-03 03:45:00;3;2;3;0;10;3;6;26;13;39;26;13;39;0
2019-10-03 04:00:00;9;3;4;1;7;4;4;24;12;36;24;12;36;0
2019-10-03 04:15:00;6;9;6;0;13;3;7;26;13;39;26;13;39;0
2019-10-03 04:30:00;6;5;2;0;5;2;1;26;13;39;26;13;39;0
2019-10-03 04:45:00;3;10;6;1;13;4;0;26;13;39;26;13;39;0
2019-10-03 05:00:00;11;7;2;2;25;6;7;20;10;30;20;10;30;0
2019-10-03 05:15:00;12;11;10;4;18;3;3;20;10;30;20;10;30;0
2019-10-03 05:30:00;16;6;8;4;26;6;7;20;10;30;20;10;30;0
2019-10-03 05:45:00;28;14;10;4;36;10;31;20;10;30;20;10;30;0
2019-10-03 06:00:00;15;6;5;2;70;15;38;20;10;30;20;10;30;0
2019-10-03 06:15:00;15;6;6;5;78;20;28;20;10;30;20;10;30;0
2019-10-03 06:30:00;17;6;4;1;45;9;18;20;10;30;20;10;30;0
2019-10-03 06:45:00;10;8;8;6;32;9;13;20;10;30;20;10;30;0
2019-10-03 07:00:00;7;13;7;3;22;7;9;20;10;30;20;10;30;0
2019-10-03 07:15:00;10;16;4;4;30;15;16;20;10;30;20;10;30;0
2019-10-03 07:30:00;9;8;8;6;25;15;7;20;10;30;20;10;30;0
2019-10-03 07:45:00;15;11;9;5;26;11;14;20;10;30;20;10;30;0
2019-10-03 08:00:00;15;11;9;4;45;12;12;20;10;30;20;10;30;0
2019-10-03 08:15:00;24;21;12;3;49;14;14;20;10;30;20;10;30;0
2019-10-03 08:30:00;28;18;21;13;40;25;12;21;11;29;21;11;29;0
2019-10-03 08:45:00;24;29;19;13;50;23;20;20;10;30;20;10;30;0
2019-10-03 09:00:00;38;26;14;6;53;14;16;20;10;30;20;10;30;0
2019-10-03 09:15:00;34;36;23;14;55;25;29;20;10;30;20;10;30;0
2019-10-03 09:30:00;40;43;34;21;59;18;26;21;11;30;21;11;30;0
2019-10-03 09:45:00;42;35;24;15;64;22;35;20;10;31;20;10;31;0
2019-10-03 10:00:00;47;41;25;16;72;19;30;20;10;29;20;10;29;0
2019-10-03 10:15:00;49;38;30;18;66;19;40;20;10;30;20;10;30;0
2019-10-03 10:30:00;58;34;39;26;68;24;25;20;10;30;20;10;30;0
2019-10-03 10:45:00;64;38;29;19;81;36;60;20;10;31;20;10;31;0
2019-10-03 11:00:00;46;52;34;22;61;21;41;20;10;29;20;10;29;0
2019-10-03 11:15:00;57;50;41;21;74;32;50;20;10;31;20;10;31;0
2019-10-03 11:30:00;64;49;35;23;63;24;44;18;9;26;18;9;26;0
2019-10-03 11:45:00;79;40;34;23;86;27;51;18;9;27;18;9;27;0
2019-10-03 12:00:00;69;38;31;24;74;30;46;20;10;29;20;10;29;0
2019-10-03 12:15:00;63;44;41;27;94;40;46;20;10;31;20;10;31;0
2019-10-03 12:30:00;62;64;42;37;84;39;44;20;10;29;20;10;29;0
2019-10-03 12:45:00;72;61;42;28;74;32;60;18;9;27;18;9;27;0
2019-10-03 13:00:00;86;62;42;27;90;39;55;20;10;30;20;10;30;0
2019-10-03 13:15:00;68;54;47;41;96;38;48;20;10;30;20;10;30;0
2019-10-03 13:30:00;76;50;39;28;105;40;77;20;10;31;20;10;31;0
2019-10-03 13:45:00;69;52;43;36;92;39;65;18;9;26;18;9;26;0
2019-10-03 14:00:00;92;56;42;25;95;41;80;20;10;30;20;10;30;0
2019-10-03 14:15:00;86;58;49;40;118;55;69;20;10;30;20;10;30;0
2019-10-03 14:30:00;87;65;48;36;95;43;82;20;10;30;20;10;30;0
2019-10-03 14:45:00;83;61;45;32;107;58;80;18;9;27;18;9;27;0
2019-10-03 15:00:00;94;60;48;36;113;44;81;20;10;30;20;10;30;0
2019-10-03 15:15:00;76;44;41;36;108;62;69;20;10;30;20;10;30;0
2019-10-03 15:30:00;76;55;58;47;117;46;87;20;10;30;20;10;30;0
2019-10-03 15:45:00;64;47;32;27;92;35;93;18;9;27;18;9;27;0
2019-10-03 16:00:00;71;58;34;24;122;48;83;20;10;30;20;10;30;0
2019-10-03 16:15:00;72;45;32;22;114;52;71;20;10;30;20;10;30;0
2019-10-03 16:30:00;79;44;32;29;113;63;86;20;10;30;20;10;30;0
2019-10-03 16:45:00;69;40;35;31;114;51;84;18;9;27;18;9;27;0
2019-10-03 17:00:00;86;57;42;26;128;53;105;20;10;30;20;10;30;0
2019-10-03 17:15:00;75;54;42;31;130;63;115;20;10;30;20;10;30;0
2019-10-03 17:30:00;92;53;39;20;134;68;86;20;10;30;20;10;30;0
2019-10-03 17:45:00;77;47;38;30;119;52;92;18;9;27;18;9;27;0
2019-10-03 18:00:00;76;35;39;35;120;43;97;20;10;30;20;10;30;0
