DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-02-28 00:00:00;2;0;0;0;1;4;5;3;1;0;396;0;0
2020-02-28 00:15:00;3;3;0;0;8;11;4;4;7;3;1540;0;0
2020-02-28 00:30:00;3;1;1;0;2;1;9;2;5;3;2295;0;0
2020-02-28 00:45:00;2;1;0;0;2;3;10;4;3;1;763;0;0
2020-02-28 01:00:00;0;1;0;0;2;1;2;1;0;0;1269;0;0
2020-02-28 01:15:00;1;1;0;0;4;4;1;1;0;0;280;0;0
2020-02-28 01:30:00;5;2;0;0;4;3;3;3;0;0;532;0;0
2020-02-28 01:45:00;2;2;0;0;1;3;3;0;2;0;1266;0;0
2020-02-28 02:00:00;1;0;0;0;3;1;1;0;2;1;1523;0;0
2020-02-28 02:15:00;1;0;0;0;2;3;2;0;1;0;1268;0;0
2020-02-28 02:30:00;3;0;0;0;5;4;2;1;0;0;278;0;0
2020-02-28 02:45:00;2;4;0;0;2;2;2;0;0;0;2127;0;0
2020-02-28 03:00:00;3;2;1;0;2;4;1;1;1;1;605;0;0
2020-02-28 03:15:00;0;2;0;0;3;3;2;0;2;1;516;0;0
2020-02-28 03:30:00;0;3;0;0;3;3;3;2;0;1;1161;0;0
2020-02-28 03:45:00;0;0;0;0;5;5;2;2;3;0;431;0;0
2020-02-28 04:00:00;0;0;0;0;4;1;0;1;3;2;1442;0;0
2020-02-28 04:15:00;5;1;2;0;7;7;5;3;1;0;522;0;0
2020-02-28 04:30:00;1;0;0;0;9;5;4;1;5;0;735;0;0
2020-02-28 04:45:00;2;1;0;0;6;7;8;0;11;6;1028;0;0
2020-02-28 05:00:00;8;4;1;1;17;12;19;10;3;2;716;0;0
2020-02-28 05:15:00;3;1;0;0;18;16;35;11;6;2;1149;1;1
2020-02-28 05:30:00;6;3;0;0;27;10;53;41;14;4;1653;0;0
2020-02-28 05:45:00;12;7;1;1;28;25;54;42;18;12;994;0;1
2020-02-28 06:00:00;13;6;0;2;34;32;35;34;13;7;859;0;2
2020-02-28 06:15:00;10;5;1;3;37;26;57;58;38;9;452;0;2
2020-02-28 06:30:00;19;8;1;4;42;47;65;78;23;12;367;3;1
2020-02-28 06:45:00;8;12;0;3;50;47;79;85;44;24;173;5;1
2020-02-28 07:00:00;18;15;1;0;46;50;67;50;48;22;6;2;2
2020-02-28 07:15:00;16;15;0;1;48;51;70;56;62;29;3;3;1
2020-02-28 07:30:00;17;15;0;0;59;61;71;63;47;29;5;0;1
2020-02-28 07:45:00;20;20;3;7;61;54;71;39;62;21;4;2;1
2020-02-28 08:00:00;28;17;2;3;64;58;71;48;50;26;7;2;1
2020-02-28 08:15:00;24;16;3;6;69;67;64;43;59;25;5;0;0
2020-02-28 08:30:00;28;9;1;5;68;55;71;39;61;25;5;1;3
2020-02-28 08:45:00;29;18;0;9;64;70;57;28;55;21;3;2;1
2020-02-28 09:00:00;32;21;0;2;50;55;51;32;46;24;3;0;1
2020-02-28 09:15:00;27;22;2;5;52;58;49;23;51;21;6;0;1
2020-02-28 09:30:00;35;26;2;6;53;59;52;21;54;19;1;0;2
2020-02-28 09:45:00;39;26;3;3;64;51;60;24;54;13;3;1;0
2020-02-28 10:00:00;32;26;2;5;58;53;47;24;52;16;5;0;0
2020-02-28 10:15:00;30;20;0;0;50;46;60;20;58;20;2;2;1
2020-02-28 10:30:00;33;30;6;7;63;64;61;26;49;25;2;1;1
2020-02-28 10:45:00;39;35;3;2;50;68;66;23;55;25;2;1;1
2020-02-28 11:00:00;45;24;0;6;56;58;52;26;53;15;4;2;0
2020-02-28 11:15:00;41;27;3;6;62;63;60;21;68;22;6;1;1
2020-02-28 11:30:00;45;30;4;6;57;77;67;33;52;20;5;1;2
2020-02-28 11:45:00;42;27;3;3;69;81;50;38;41;16;6;2;1
2020-02-28 12:00:00;62;40;3;4;79;99;56;37;44;23;5;1;1
2020-02-28 12:15:00;51;29;0;4;104;88;64;29;45;20;4;1;4
2020-02-28 12:30:00;58;40;4;4;85;90;58;31;82;22;8;2;3
2020-02-28 12:45:00;48;38;0;2;78;80;50;27;42;15;5;1;2
2020-02-28 13:00:00;56;42;2;4;87;97;64;26;44;29;9;7;0
2020-02-28 13:15:00;43;25;2;3;90;106;73;37;43;18;7;5;3
2020-02-28 13:30:00;45;54;4;3;87;102;78;34;41;28;6;2;1
2020-02-28 13:45:00;34;36;0;2;103;116;75;30;44;21;8;3;1
2020-02-28 14:00:00;41;36;0;2;118;112;72;36;49;27;8;1;2
2020-02-28 14:15:00;50;25;4;3;113;103;65;32;49;24;6;1;1
2020-02-28 14:30:00;45;28;0;9;118;115;69;31;53;37;6;0;1
2020-02-28 14:45:00;44;29;0;6;92;110;59;28;50;28;9;0;3
2020-02-28 15:00:00;39;34;2;3;104;113;57;36;52;33;7;1;1
2020-02-28 15:15:00;48;30;1;3;104;110;78;29;69;28;2;0;3
2020-02-28 15:30:00;43;31;2;6;117;122;53;31;44;25;109;0;1
2020-02-28 15:45:00;37;37;1;4;99;111;65;34;50;30;24;0;1
2020-02-28 16:00:00;45;30;0;3;85;74;92;26;46;24;25;4;0
2020-02-28 16:15:00;42;32;2;4;76;81;59;33;51;37;2;4;2
2020-02-28 16:30:00;41;38;2;9;91;74;67;30;53;27;4;5;4
2020-02-28 16:45:00;38;32;2;1;89;79;63;34;59;29;3;7;2
2020-02-28 17:00:00;38;31;1;2;85;92;54;26;44;26;10;2;2
2020-02-28 17:15:00;37;32;1;3;72;81;67;35;51;21;25;3;1
2020-02-28 17:30:00;34;24;2;4;65;60;66;35;55;29;4;7;2
2020-02-28 17:45:00;39;28;2;6;71;65;44;32;50;19;2;4;1
2020-02-28 18:00:00;32;30;1;1;68;65;55;28;41;18;94;3;1
2020-02-28 18:15:00;47;24;1;4;55;80;60;36;53;29;504;3;2
2020-02-28 18:30:00;37;26;4;6;65;72;42;35;55;33;1394;5;28
2020-02-28 18:45:00;33;16;3;6;53;50;38;28;48;25;1682;6;1
2020-02-28 19:00:00;30;23;1;4;52;45;47;25;41;15;1278;5;0
2020-02-28 19:15:00;32;17;1;4;48;45;41;25;50;25;239;6;3
2020-02-28 19:30:00;25;10;0;1;42;43;32;22;30;16;1237;3;0
2020-02-28 19:45:00;26;14;0;1;37;39;33;26;29;17;1038;1;0
2020-02-28 20:00:00;18;14;3;2;42;46;50;22;34;15;1259;2;0
2020-02-28 20:15:00;27;23;3;2;47;55;41;20;27;18;2028;1;1
2020-02-28 20:30:00;17;8;1;0;22;35;27;16;18;8;874;0;1
2020-02-28 20:45:00;18;16;3;2;29;28;36;12;28;12;1123;3;0
2020-02-28 21:00:00;17;13;2;1;26;31;33;17;33;9;2146;4;0
2020-02-28 21:15:00;16;17;0;3;19;27;33;23;30;12;1405;2;0
2020-02-28 21:30:00;19;14;2;3;20;27;31;16;28;8;942;0;0
2020-02-28 21:45:00;13;19;2;0;21;30;19;8;20;5;465;0;0
2020-02-28 22:00:00;12;21;0;1;28;37;30;13;23;13;3;3;0
2020-02-28 22:15:00;16;19;2;2;23;34;28;9;16;7;3;1;0
2020-02-28 22:30:00;22;16;0;1;26;30;23;10;22;13;5;1;0
2020-02-28 22:45:00;9;20;5;1;13;26;20;7;16;5;123;0;0
2020-02-28 23:00:00;11;9;1;0;22;28;19;18;17;9;23;0;0
2020-02-28 23:15:00;10;5;0;0;15;20;18;9;9;3;0;0;0
2020-02-28 23:30:00;9;9;2;0;10;20;12;6;18;3;2;0;0
2020-02-28 23:45:00;4;7;0;1;13;18;9;8;9;4;0;5;0
