DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-09-12 00:00:00;2;2;2;3;1;8;14;5;6;1;5;1;13;21;9;1;0;0;24;0;0;0;0;0
2019-09-12 00:15:00;3;10;9;2;3;9;10;4;4;3;5;0;11;18;6;0;0;0;30;0;0;0;0;0
2019-09-12 00:30:00;1;0;5;6;1;3;3;1;4;2;10;5;5;7;2;2;0;0;30;0;0;0;0;0
2019-09-12 00:45:00;5;1;3;0;0;4;1;2;1;1;1;1;6;12;6;1;0;0;30;0;0;0;0;0
2019-09-12 01:00:00;3;2;2;1;0;3;1;4;3;3;5;2;7;8;2;0;0;0;35;0;0;0;0;0
2019-09-12 01:15:00;2;4;2;1;1;4;2;3;6;0;0;0;8;13;4;1;0;0;39;0;0;0;0;0
2019-09-12 01:30:00;1;0;1;1;0;6;3;1;2;4;5;4;3;6;2;0;0;0;36;0;0;0;0;0
2019-09-12 01:45:00;3;2;0;1;1;4;4;3;6;0;2;1;6;15;8;0;0;0;39;0;0;0;0;0
2019-09-12 02:00:00;0;0;0;1;0;1;1;0;2;3;4;0;6;7;6;1;0;0;39;0;0;0;0;0
2019-09-12 02:15:00;1;1;1;0;1;3;2;2;1;1;2;0;2;5;4;0;0;0;36;0;0;0;0;0
2019-09-12 02:30:00;0;0;3;0;3;7;4;0;2;3;0;0;1;5;4;0;0;0;39;0;0;0;0;0
2019-09-12 02:45:00;0;0;1;2;1;6;2;3;2;1;4;1;2;6;4;0;0;0;39;0;0;0;0;0
2019-09-12 03:00:00;0;0;0;0;0;4;4;4;8;1;4;1;4;13;9;0;0;0;39;0;0;0;0;0
2019-09-12 03:15:00;0;1;1;2;0;1;1;1;1;0;1;1;3;10;7;0;0;0;39;0;0;0;0;0
2019-09-12 03:30:00;0;0;0;1;1;4;1;1;4;2;2;0;5;13;4;0;0;0;36;0;0;0;0;0
2019-09-12 03:45:00;0;0;1;1;0;3;1;0;3;1;7;2;5;13;9;0;0;0;39;0;0;0;0;0
2019-09-12 04:00:00;0;2;0;1;1;5;5;5;13;0;3;1;8;15;9;0;0;0;36;0;0;0;0;0
2019-09-12 04:15:00;0;1;0;2;1;4;4;4;6;0;3;3;15;26;12;0;0;0;39;0;0;0;0;0
2019-09-12 04:30:00;0;1;1;1;2;12;5;1;8;3;12;2;7;22;14;1;0;0;39;0;0;0;0;0
2019-09-12 04:45:00;1;0;0;0;1;11;9;5;7;2;15;10;10;38;30;1;0;0;39;0;0;0;0;0
2019-09-12 05:00:00;1;7;4;2;2;20;10;4;8;5;28;22;24;51;35;0;0;0;30;0;0;0;0;0
2019-09-12 05:15:00;2;1;4;3;0;25;17;6;7;13;48;54;35;78;57;5;0;0;30;0;0;0;0;0
2019-09-12 05:30:00;6;3;9;8;0;32;24;16;11;6;47;48;41;77;65;0;0;0;30;0;0;0;0;0
2019-09-12 05:45:00;3;6;8;10;5;35;23;29;25;18;52;48;64;95;68;2;0;0;30;0;0;0;0;0
2019-09-12 06:00:00;4;13;8;6;9;38;37;26;28;16;37;37;100;101;82;5;0;0;30;0;0;0;0;0
2019-09-12 06:15:00;4;7;16;11;13;45;25;23;18;24;52;62;72;112;104;16;0;0;30;0;0;0;0;0
2019-09-12 06:30:00;7;10;19;18;12;53;50;32;29;28;75;75;79;107;95;12;0;0;30;0;0;0;0;0
2019-09-12 06:45:00;4;10;15;12;24;48;43;29;24;50;65;93;77;88;103;11;0;0;30;0;0;0;0;0
2019-09-12 07:00:00;8;11;23;20;32;67;69;31;24;53;75;74;53;86;81;23;0;0;30;0;0;0;0;0
2019-09-12 07:15:00;17;14;22;30;55;73;71;43;33;96;89;95;65;87;99;51;0;0;30;0;0;0;0;0
2019-09-12 07:30:00;15;22;40;25;76;81;86;52;47;88;90;102;85;93;101;47;0;0;30;0;0;0;0;0
2019-09-12 07:45:00;24;28;39;43;45;77;84;44;43;84;61;62;97;82;96;38;0;0;30;0;0;0;0;0
2019-09-12 08:00:00;13;21;33;33;34;62;83;30;36;58;68;74;70;83;76;35;0;0;30;0;0;0;0;0
2019-09-12 08:15:00;13;16;29;29;34;66;56;29;38;47;68;55;60;77;95;28;0;0;30;0;0;0;0;0
2019-09-12 08:30:00;25;13;36;27;20;53;40;52;45;49;67;58;68;87;85;27;0;0;30;0;0;0;0;0
2019-09-12 08:45:00;16;17;25;19;19;56;55;35;37;63;63;60;67;90;96;26;0;0;30;0;0;0;0;0
2019-09-12 09:00:00;11;18;33;22;17;57;49;35;26;48;64;52;74;81;79;18;0;0;30;0;0;0;0;0
2019-09-12 09:15:00;18;19;22;17;24;59;57;45;29;38;60;57;63;87;84;22;0;0;30;0;0;0;0;0
2019-09-12 09:30:00;17;24;23;28;22;60;49;34;31;43;56;54;58;84;81;20;0;0;30;0;0;0;0;0
2019-09-12 09:45:00;14;19;27;22;24;58;61;38;37;42;58;58;97;107;90;16;0;0;30;0;0;0;0;0
2019-09-12 10:00:00;11;20;34;26;21;53;61;46;34;40;58;49;77;93;76;10;0;0;30;0;0;0;0;0
2019-09-12 10:15:00;9;16;29;25;28;56;51;39;43;45;53;45;66;80;87;14;0;0;30;0;0;0;0;0
2019-09-12 10:30:00;14;21;35;25;20;53;44;40;34;40;56;49;76;89;95;19;0;0;30;0;0;0;0;0
2019-09-12 10:45:00;9;23;30;22;19;66;53;44;36;46;55;50;89;91;91;24;0;0;30;0;0;0;0;0
2019-09-12 11:00:00;18;23;30;18;16;57;60;38;35;27;56;49;95;106;92;21;0;0;30;0;0;0;0;0
2019-09-12 11:15:00;20;18;33;25;22;55;62;37;34;36;56;51;83;103;85;21;0;0;30;0;0;0;0;0
2019-09-12 11:30:00;16;23;38;27;18;63;61;38;42;34;53;42;103;82;80;15;0;0;27;0;0;0;0;0
2019-09-12 11:45:00;15;14;28;23;24;74;79;45;37;41;51;50;78;106;83;10;0;0;30;0;0;0;0;0
2019-09-12 12:00:00;21;18;44;27;15;59;68;34;37;33;57;50;81;99;71;8;0;0;30;0;0;0;0;0
2019-09-12 12:15:00;18;27;27;28;29;63;74;48;37;39;37;32;101;111;88;12;0;0;30;0;0;0;0;0
2019-09-12 12:30:00;13;26;38;21;23;66;66;49;49;45;50;41;107;104;85;14;0;0;30;0;0;0;0;0
2019-09-12 12:45:00;26;22;28;23;37;70;71;59;42;48;50;49;86;98;77;19;0;0;30;0;0;0;0;0
2019-09-12 13:00:00;39;18;45;41;18;70;58;40;42;43;60;61;104;97;88;14;0;0;30;0;0;0;0;0
2019-09-12 13:15:00;21;30;59;37;22;76;79;46;38;25;58;51;97;104;86;16;0;0;30;0;0;0;0;0
