DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-28 00:00:00;5;6;9;7;0;3;0
2020-05-28 00:15:00;7;9;13;6;1;1;0
2020-05-28 00:30:00;9;11;13;12;2;1;0
2020-05-28 00:45:00;10;9;13;8;0;3;0
2020-05-28 01:00:00;2;7;7;4;0;1;0
2020-05-28 01:15:00;3;5;5;5;0;1;0
2020-05-28 01:30:00;5;6;5;8;1;1;0
2020-05-28 01:45:00;7;8;8;4;0;3;0
2020-05-28 02:00:00;10;11;6;2;0;2;0
2020-05-28 02:15:00;7;5;6;3;0;0;0
2020-05-28 02:30:00;5;7;7;7;0;1;0
2020-05-28 02:45:00;4;1;7;0;0;0;0
2020-05-28 03:00:00;3;2;2;2;1;1;0
2020-05-28 03:15:00;6;5;4;3;0;0;0
2020-05-28 03:30:00;7;1;5;3;1;0;0
2020-05-28 03:45:00;3;3;11;3;0;0;0
2020-05-28 04:00:00;4;4;5;2;0;0;0
2020-05-28 04:15:00;7;8;9;4;1;1;0
2020-05-28 04:30:00;10;12;14;5;1;1;0
2020-05-28 04:45:00;21;18;16;8;1;3;0
2020-05-28 05:00:00;26;19;84;21;2;8;0
2020-05-28 05:15:00;31;29;138;47;6;12;0
2020-05-28 05:30:00;42;59;171;81;5;10;0
2020-05-28 05:45:00;85;113;154;83;14;11;0
2020-05-28 06:00:00;105;124;117;59;5;16;0
2020-05-28 06:15:00;60;79;138;120;11;15;0
2020-05-28 06:30:00;28;41;69;55;5;15;1
2020-05-28 06:45:00;67;104;190;148;17;23;0
2020-05-28 07:00:00;64;95;155;139;15;21;1
2020-05-28 07:15:00;66;85;202;154;33;21;0
2020-05-28 07:30:00;73;98;188;162;29;35;3
2020-05-28 07:45:00;90;124;200;167;37;34;0
2020-05-28 08:00:00;69;88;165;114;16;33;0
2020-05-28 08:15:00;59;97;145;114;15;26;0
2020-05-28 08:30:00;87;106;150;121;21;21;0
2020-05-28 08:45:00;64;97;109;101;16;22;0
2020-05-28 09:00:00;74;92;110;85;15;21;0
2020-05-28 09:15:00;66;92;97;85;13;23;1
2020-05-28 09:30:00;73;112;118;124;28;23;0
2020-05-28 09:45:00;76;104;109;260;21;16;0
2020-05-28 10:00:00;91;116;112;94;18;17;0
2020-05-28 10:15:00;80;100;123;130;28;20;1
2020-05-28 10:30:00;82;110;96;113;26;23;0
2020-05-28 10:45:00;83;122;130;115;17;21;0
2020-05-28 11:00:00;90;124;131;130;26;15;2
2020-05-28 11:15:00;95;141;121;110;30;15;0
2020-05-28 11:30:00;95;147;126;128;19;19;0
2020-05-28 11:45:00;109;138;122;183;31;21;0
2020-05-28 12:00:00;120;158;109;105;18;25;0
2020-05-28 12:15:00;82;118;101;102;22;27;0
2020-05-28 12:30:00;114;135;115;98;21;25;0
2020-05-28 12:45:00;97;135;143;116;84;22;0
2020-05-28 13:00:00;116;172;134;119;66;29;9
2020-05-28 13:15:00;99;151;175;138;12;38;0
2020-05-28 13:30:00;108;133;232;169;18;30;0
2020-05-28 13:45:00;106;162;199;208;25;32;0
2020-05-28 14:00:00;137;176;175;182;30;28;1
2020-05-28 14:15:00;198;248;129;137;165;16;0
2020-05-28 14:30:00;198;247;141;149;30;27;0
2020-05-28 14:45:00;157;217;116;157;36;18;0
2020-05-28 15:00:00;131;181;125;125;18;21;0
2020-05-28 15:15:00;164;232;120;133;31;23;0
2020-05-28 15:30:00;173;229;121;109;26;32;1
2020-05-28 15:45:00;138;199;131;118;29;29;0
2020-05-28 16:00:00;170;234;122;99;17;24;0
2020-05-28 16:15:00;154;214;133;120;20;30;0
2020-05-28 16:30:00;162;218;114;113;26;29;0
2020-05-28 16:45:00;149;209;123;120;16;23;3
2020-05-28 17:00:00;166;215;125;128;31;22;0
2020-05-28 17:15:00;150;205;137;146;64;30;0
2020-05-28 17:30:00;128;181;116;208;24;27;0
2020-05-28 17:45:00;120;188;106;113;13;23;0
2020-05-28 18:00:00;111;176;96;110;25;26;2
2020-05-28 18:15:00;109;166;117;110;21;28;2
2020-05-28 18:30:00;104;157;111;113;15;26;1
2020-05-28 18:45:00;70;127;95;74;16;21;1
2020-05-28 19:00:00;87;125;91;79;8;32;0
2020-05-28 19:15:00;69;92;79;56;8;21;1
2020-05-28 19:30:00;70;107;80;58;6;17;0
2020-05-28 19:45:00;66;94;71;59;11;15;0
2020-05-28 20:00:00;84;104;75;57;8;19;0
2020-05-28 20:15:00;53;78;58;48;4;16;0
2020-05-28 20:30:00;36;49;49;35;4;11;0
2020-05-28 20:45:00;49;57;83;44;4;7;0
2020-05-28 21:00:00;33;51;114;37;6;6;0
2020-05-28 21:15:00;44;51;158;64;2;12;0
2020-05-28 21:30:00;43;58;83;48;3;18;0
2020-05-28 21:45:00;115;138;58;35;8;8;0
2020-05-28 22:00:00;170;186;41;33;1;7;0
2020-05-28 22:15:00;133;144;39;32;2;1;0
2020-05-28 22:30:00;30;35;34;18;0;4;0
2020-05-28 22:45:00;24;27;37;26;1;2;0
2020-05-28 23:00:00;24;29;17;10;0;4;0
2020-05-28 23:15:00;13;29;17;15;1;5;0
2020-05-28 23:30:00;11;9;18;12;0;0;0
2020-05-28 23:45:00;15;16;15;10;1;1;0
