DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-07 00:00:00;5;6;7;7;0;1;0
2020-05-07 00:15:00;10;11;15;11;0;3;0
2020-05-07 00:30:00;3;6;10;6;0;5;0
2020-05-07 00:45:00;7;4;5;4;0;4;0
2020-05-07 01:00:00;3;4;3;3;0;1;0
2020-05-07 01:15:00;2;7;11;3;0;0;0
2020-05-07 01:30:00;3;6;5;2;0;1;0
2020-05-07 01:45:00;5;5;2;2;1;1;0
2020-05-07 02:00:00;8;5;2;5;0;1;0
2020-05-07 02:15:00;8;5;0;5;0;0;0
2020-05-07 02:30:00;3;7;8;5;2;1;0
2020-05-07 02:45:00;4;2;3;4;0;0;0
2020-05-07 03:00:00;4;3;6;2;0;1;0
2020-05-07 03:15:00;4;3;8;2;0;0;0
2020-05-07 03:30:00;2;4;3;3;0;1;0
2020-05-07 03:45:00;5;4;5;3;0;0;0
2020-05-07 04:00:00;4;3;7;2;1;1;0
2020-05-07 04:15:00;12;5;7;6;1;0;0
2020-05-07 04:30:00;12;10;16;3;0;0;0
2020-05-07 04:45:00;11;20;29;11;1;2;0
2020-05-07 05:00:00;23;26;72;25;164;6;0
2020-05-07 05:15:00;31;38;149;68;7;11;0
2020-05-07 05:30:00;48;55;182;92;20;12;0
2020-05-07 05:45:00;46;43;155;74;17;8;0
2020-05-07 06:00:00;61;79;103;65;19;7;0
2020-05-07 06:15:00;56;80;153;101;10;21;0
2020-05-07 06:30:00;75;87;200;137;17;32;0
2020-05-07 06:45:00;69;100;187;134;16;29;0
2020-05-07 07:00:00;50;81;167;128;13;17;0
2020-05-07 07:15:00;67;88;163;150;35;21;0
2020-05-07 07:30:00;66;85;184;127;26;34;0
2020-05-07 07:45:00;80;90;171;137;21;27;0
2020-05-07 08:00:00;63;74;146;109;14;21;0
2020-05-07 08:15:00;49;81;141;102;17;22;0
2020-05-07 08:30:00;71;102;112;93;21;21;0
2020-05-07 08:45:00;58;96;132;105;157;17;0
2020-05-07 09:00:00;58;90;101;96;25;21;0
2020-05-07 09:15:00;61;98;103;85;51;17;0
2020-05-07 09:30:00;63;94;103;101;18;14;0
2020-05-07 09:45:00;77;100;93;94;21;20;1
2020-05-07 10:00:00;73;94;107;111;14;14;0
2020-05-07 10:15:00;67;109;109;93;34;14;4
2020-05-07 10:30:00;70;104;98;98;19;15;0
2020-05-07 10:45:00;89;133;105;99;20;13;6
2020-05-07 11:00:00;77;113;101;94;16;18;3
2020-05-07 11:15:00;86;111;80;86;15;23;0
2020-05-07 11:30:00;87;125;117;110;17;23;0
2020-05-07 11:45:00;82;125;97;78;19;22;0
2020-05-07 12:00:00;101;142;84;99;19;23;0
2020-05-07 12:15:00;94;137;87;104;164;21;0
2020-05-07 12:30:00;94;129;93;86;15;19;0
2020-05-07 12:45:00;92;142;105;100;16;15;0
2020-05-07 13:00:00;88;139;97;91;17;19;0
2020-05-07 13:15:00;87;145;130;122;15;12;0
2020-05-07 13:30:00;134;202;143;124;15;19;0
2020-05-07 13:45:00;137;217;152;131;32;23;0
2020-05-07 14:00:00;143;203;179;146;33;33;1
2020-05-07 14:15:00;146;205;122;102;16;22;0
2020-05-07 14:30:00;143;188;106;112;14;25;0
2020-05-07 14:45:00;128;162;109;127;21;17;0
2020-05-07 15:00:00;134;197;100;118;26;22;0
2020-05-07 15:15:00;149;208;96;103;23;27;0
2020-05-07 15:30:00;148;203;103;102;17;21;2
2020-05-07 15:45:00;123;186;93;107;17;27;0
2020-05-07 16:00:00;127;203;100;101;23;24;1
2020-05-07 16:15:00;130;199;93;111;22;22;0
2020-05-07 16:30:00;120;183;87;118;23;28;3
2020-05-07 16:45:00;122;176;102;130;26;30;0
2020-05-07 17:00:00;121;169;104;130;21;26;1
2020-05-07 17:15:00;97;178;103;126;11;25;2
2020-05-07 17:30:00;114;154;105;97;20;31;5
2020-05-07 17:45:00;100;138;105;117;41;22;1
2020-05-07 18:00:00;109;161;73;96;13;27;0
2020-05-07 18:15:00;104;147;81;97;17;25;0
2020-05-07 18:30:00;85;128;94;95;12;37;0
2020-05-07 18:45:00;72;104;68;82;16;23;0
2020-05-07 19:00:00;74;97;66;73;22;32;0
2020-05-07 19:15:00;64;97;72;65;9;18;0
2020-05-07 19:30:00;52;79;68;67;10;19;0
2020-05-07 19:45:00;55;67;63;63;4;20;0
2020-05-07 20:00:00;58;67;50;92;9;15;0
2020-05-07 20:15:00;50;71;55;50;6;5;0
2020-05-07 20:30:00;37;49;35;50;6;8;0
2020-05-07 20:45:00;40;46;45;32;5;9;0
2020-05-07 21:00:00;28;33;56;37;2;2;0
2020-05-07 21:15:00;27;33;51;34;4;5;0
2020-05-07 21:30:00;33;39;82;37;6;10;0
2020-05-07 21:45:00;48;58;56;26;1;9;0
2020-05-07 22:00:00;112;146;34;25;6;8;0
2020-05-07 22:15:00;68;75;22;16;3;3;0
2020-05-07 22:30:00;35;38;26;30;1;2;0
2020-05-07 22:45:00;22;19;24;13;1;3;0
2020-05-07 23:00:00;21;26;26;23;1;7;0
2020-05-07 23:15:00;12;13;17;15;4;6;0
2020-05-07 23:30:00;12;16;22;20;1;4;0
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
