DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-12-19 00:00:00;0;11;4;1;1;4;0;9;4;0;8;9;5
2019-12-19 00:15:00;0;12;12;3;3;8;3;3;6;0;8;9;5
2019-12-19 00:30:00;0;6;5;0;2;10;2;7;4;0;7;3;3
2019-12-19 00:45:00;0;5;4;1;1;7;4;5;2;2;6;6;4
2019-12-19 01:00:00;0;3;2;0;1;1;0;6;2;0;1;1;2
2019-12-19 01:15:00;0;8;2;1;1;2;0;9;2;0;4;3;3
2019-12-19 01:30:00;0;7;1;2;1;3;2;3;2;0;2;4;2
2019-12-19 01:45:00;0;4;3;0;1;8;2;5;1;0;3;1;1
2019-12-19 02:00:00;0;5;1;0;1;4;3;2;0;0;3;1;3
2019-12-19 02:15:00;0;2;1;0;2;6;0;3;2;0;2;5;3
2019-12-19 02:30:00;0;2;1;0;1;2;1;5;1;0;6;3;1
2019-12-19 02:45:00;0;3;1;0;1;4;1;2;0;0;2;5;3
2019-12-19 03:00:00;0;5;0;0;0;1;0;2;0;2;4;3;1
2019-12-19 03:15:00;0;3;2;0;1;2;0;0;0;0;2;2;1
2019-12-19 03:30:00;0;1;0;0;0;5;2;1;1;0;5;0;2
2019-12-19 03:45:00;0;1;2;0;3;3;0;2;1;1;2;1;1
2019-12-19 04:00:00;0;3;2;0;2;2;0;2;2;2;4;2;1
2019-12-19 04:15:00;0;6;3;0;2;8;2;3;2;0;3;4;1
2019-12-19 04:30:00;0;4;1;0;4;11;3;5;3;0;9;5;3
2019-12-19 04:45:00;0;5;1;0;2;11;4;9;2;1;13;11;4
2019-12-19 05:00:00;0;8;8;1;7;9;6;10;3;1;20;17;5
2019-12-19 05:15:00;0;9;9;1;10;31;8;22;14;7;43;39;7
2019-12-19 05:30:00;0;19;18;3;17;40;8;48;31;5;53;48;17
2019-12-19 05:45:00;0;22;14;1;21;43;15;63;43;1;50;55;35
2019-12-19 06:00:00;0;24;15;1;13;33;11;44;51;7;44;49;21
2019-12-19 06:15:00;0;29;24;2;18;37;14;63;70;3;59;66;21
2019-12-19 06:30:00;0;31;26;5;22;41;12;104;103;5;66;77;32
2019-12-19 06:45:00;0;39;35;3;29;47;14;98;108;3;77;57;45
2019-12-19 07:00:00;0;41;36;5;28;54;19;107;149;6;64;57;32
2019-12-19 07:15:00;0;44;43;7;39;71;21;116;141;10;60;58;45
2019-12-19 07:30:00;0;57;64;9;52;76;28;150;176;10;88;74;69
2019-12-19 07:45:00;0;97;66;10;41;76;30;102;121;7;83;70;64
2019-12-19 08:00:00;0;55;55;4;38;51;24;105;142;8;63;94;66
2019-12-19 08:15:00;0;46;49;5;40;69;23;93;94;13;56;76;62
2019-12-19 08:30:00;0;58;62;6;52;57;24;101;109;15;88;80;64
2019-12-19 08:45:00;0;57;52;11;50;65;17;91;82;11;63;60;55
2019-12-19 09:00:00;0;60;43;10;36;59;27;71;76;7;43;46;41
2019-12-19 09:15:00;0;66;49;7;46;53;24;74;79;19;59;55;41
2019-12-19 09:30:00;0;69;50;7;56;84;24;83;70;14;68;61;56
2019-12-19 09:45:00;0;78;68;7;50;75;24;91;74;9;72;59;68
2019-12-19 10:00:00;0;101;57;14;49;58;22;74;59;20;66;50;49
2019-12-19 10:15:00;0;68;46;8;50;64;31;68;52;11;67;62;55
2019-12-19 10:30:00;0;79;49;13;51;64;27;80;65;24;69;60;52
2019-12-19 10:45:00;0;75;69;11;57;70;34;72;66;16;73;61;64
2019-12-19 11:00:00;0;60;61;21;54;61;24;75;55;18;73;57;250
2019-12-19 11:15:00;0;82;73;14;44;69;29;78;59;14;70;59;50
2019-12-19 11:30:00;0;69;79;15;71;77;31;77;62;21;66;60;57
2019-12-19 11:45:00;0;80;80;12;53;70;29;80;59;23;67;50;54
2019-12-19 12:00:00;0;62;67;16;49;75;29;83;46;13;80;61;52
2019-12-19 12:15:00;0;90;90;11;65;87;42;68;37;19;81;65;57
2019-12-19 12:30:00;0;82;85;11;61;72;28;71;52;11;77;70;54
2019-12-19 12:45:00;0;90;89;15;54;75;25;80;78;10;67;62;60
2019-12-19 13:00:00;0;97;109;9;54;71;20;79;57;11;76;71;47
2019-12-19 13:15:00;0;85;99;20;53;71;28;70;64;16;79;81;57
2019-12-19 13:30:00;0;117;84;17;58;81;30;97;75;15;64;76;39
2019-12-19 13:45:00;0;91;104;13;61;82;25;69;51;19;79;64;51
2019-12-19 14:00:00;0;91;96;14;61;72;21;76;53;13;81;64;56
2019-12-19 14:15:00;0;98;113;11;74;95;29;90;65;14;70;75;46
2019-12-19 14:30:00;0;105;89;12;75;96;23;87;70;13;66;68;47
2019-12-19 14:45:00;0;113;122;18;80;104;33;86;70;18;64;75;59
2019-12-19 15:00:00;0;120;127;17;77;110;39;79;61;19;64;75;54
2019-12-19 15:15:00;0;103;120;12;81;109;33;84;88;21;73;71;63
2019-12-19 15:30:00;0;121;131;16;90;99;51;87;80;15;81;76;59
2019-12-19 15:45:00;0;109;119;12;79;103;34;92;77;20;69;72;76
2019-12-19 16:00:00;0;147;170;19;82;100;33;91;68;18;91;102;66
2019-12-19 16:15:00;0;123;143;17;68;71;39;95;69;27;63;72;54
2019-12-19 16:30:00;0;141;145;22;73;90;35;98;73;32;80;87;66
2019-12-19 16:45:00;0;111;116;12;77;90;36;79;77;17;67;75;67
2019-12-19 17:00:00;0;110;132;15;73;78;45;109;108;23;89;75;61
2019-12-19 17:15:00;0;117;130;16;76;83;38;105;75;29;83;59;66
2019-12-19 17:30:00;0;110;113;17;71;78;42;96;86;20;60;51;46
2019-12-19 17:45:00;0;67;83;10;59;81;28;84;87;18;71;73;62
2019-12-19 18:00:00;0;93;96;15;63;76;33;83;67;14;74;65;54
2019-12-19 18:15:00;0;102;92;15;50;76;26;84;69;18;58;66;37
2019-12-19 18:30:00;0;88;83;12;58;81;28;73;60;14;65;61;48
2019-12-19 18:45:00;0;77;71;6;46;68;19;59;38;8;42;35;39
2019-12-19 19:00:00;0;69;68;11;43;53;29;51;37;16;47;48;45
2019-12-19 19:15:00;0;64;58;3;28;60;23;55;47;8;51;45;39
2019-12-19 19:30:00;0;65;59;9;23;48;14;61;29;7;32;30;28
2019-12-19 19:45:00;0;62;57;9;24;42;18;56;37;6;47;40;33
2019-12-19 20:00:00;0;56;65;15;22;39;17;68;31;8;49;43;27
2019-12-19 20:15:00;0;69;58;12;14;38;15;46;26;7;30;36;23
