DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-02-25 00:00:00;5;5;2;2;0;6;2;0;0;0;0
2020-02-25 00:15:00;10;8;0;0;0;6;2;0;0;0;0
2020-02-25 00:30:00;11;2;3;3;0;6;3;0;0;0;0
2020-02-25 00:45:00;4;7;3;1;0;7;0;0;0;0;0
2020-02-25 01:00:00;7;2;1;1;0;5;0;0;0;0;0
2020-02-25 01:15:00;7;4;0;1;0;2;0;0;0;0;0
2020-02-25 01:30:00;5;0;2;1;0;6;2;0;0;0;0
2020-02-25 01:45:00;6;1;0;0;0;3;1;0;0;0;0
2020-02-25 02:00:00;6;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:15:00;5;1;1;0;0;3;1;0;0;0;0
2020-02-25 02:30:00;6;4;1;1;0;1;0;0;0;0;0
2020-02-25 02:45:00;7;2;1;1;0;5;1;0;0;0;0
2020-02-25 03:00:00;1;3;0;1;0;3;1;0;0;0;0
2020-02-25 03:15:00;3;0;0;1;0;5;0;0;0;0;0
2020-02-25 03:30:00;6;2;0;1;0;1;0;0;0;0;0
2020-02-25 03:45:00;7;8;0;0;0;5;2;0;0;0;0
2020-02-25 04:00:00;11;5;0;0;0;6;1;0;0;0;0
2020-02-25 04:15:00;6;5;3;3;0;5;1;0;0;0;0
2020-02-25 04:30:00;12;10;0;3;0;8;4;0;0;0;0
2020-02-25 04:45:00;19;6;1;5;0;14;3;0;0;0;0
2020-02-25 05:00:00;22;20;4;3;0;44;5;0;0;0;0
2020-02-25 05:15:00;42;33;3;11;0;94;7;0;0;0;0
2020-02-25 05:30:00;52;53;8;19;0;109;14;0;0;0;0
2020-02-25 05:45:00;80;82;9;33;0;123;6;0;0;0;0
2020-02-25 06:00:00;85;76;20;30;0;106;6;0;0;0;0
2020-02-25 06:15:00;71;79;13;25;0;145;11;0;0;0;0
2020-02-25 06:30:00;70;79;10;20;0;155;24;4;0;0;0
2020-02-25 06:45:00;62;54;9;24;0;136;18;0;0;0;0
2020-02-25 07:00:00;52;54;6;27;0;131;21;0;0;0;0
2020-02-25 07:15:00;51;58;4;29;0;157;16;0;0;0;0
2020-02-25 07:30:00;76;66;12;38;0;138;19;0;0;0;0
2020-02-25 07:45:00;70;73;11;36;0;145;22;0;0;0;0
2020-02-25 08:00:00;75;65;8;42;0;141;17;0;0;0;0
2020-02-25 08:15:00;63;52;22;37;0;116;31;0;0;0;0
2020-02-25 08:30:00;65;55;18;31;0;103;17;0;0;0;0
2020-02-25 08:45:00;68;58;14;41;0;105;27;0;0;0;0
2020-02-25 09:00:00;74;65;18;39;0;127;21;0;2;0;0
2020-02-25 09:15:00;69;74;8;33;0;102;16;0;0;0;0
2020-02-25 09:30:00;82;70;17;30;0;95;18;0;0;3;0
2020-02-25 09:45:00;81;67;17;37;0;95;17;0;0;0;0
2020-02-25 10:00:00;74;64;12;35;0;112;21;0;0;0;0
2020-02-25 10:15:00;71;57;21;36;0;100;17;0;0;0;0
2020-02-25 10:30:00;72;78;13;41;0;84;20;0;4;3;0
2020-02-25 10:45:00;84;83;24;33;0;89;18;1;23;0;0
2020-02-25 11:00:00;87;76;20;37;0;76;24;0;0;0;0
2020-02-25 11:15:00;97;94;19;50;0;94;24;0;0;0;0
2020-02-25 11:30:00;88;88;19;44;0;76;25;13;0;0;0
2020-02-25 11:45:00;91;87;32;43;0;94;23;0;0;0;0
2020-02-25 12:00:00;108;126;22;37;0;91;31;0;0;0;0
2020-02-25 12:15:00;108;88;37;47;0;96;26;0;0;0;0
2020-02-25 12:30:00;92;80;22;33;0;75;28;5;0;2;0
2020-02-25 12:45:00;104;87;17;52;0;125;25;0;0;0;0
2020-02-25 13:00:00;104;115;22;58;0;122;22;0;0;0;0
2020-02-25 13:15:00;79;98;21;36;0;115;19;1;0;0;0
2020-02-25 13:30:00;99;96;20;39;0;161;18;1;4;0;1
2020-02-25 13:45:00;101;100;22;44;0;122;38;0;0;5;0
2020-02-25 14:00:00;136;143;21;55;0;113;23;0;0;0;0
2020-02-25 14:15:00;177;199;20;59;0;105;14;0;0;6;1
2020-02-25 14:30:00;150;142;31;46;0;107;26;0;0;0;0
2020-02-25 14:45:00;133;141;30;46;0;75;20;0;0;0;0
2020-02-25 15:00:00;137;139;23;69;0;99;21;0;0;0;0
2020-02-25 15:15:00;151;151;27;49;0;79;26;3;0;0;1
2020-02-25 15:30:00;150;177;18;41;0;76;21;4;0;2;0
2020-02-25 15:45:00;154;159;30;41;0;98;21;0;0;0;0
2020-02-25 16:00:00;153;166;39;57;0;90;27;2;5;0;0
2020-02-25 16:15:00;175;181;36;55;0;102;25;3;0;0;0
2020-02-25 16:30:00;169;162;28;58;0;105;32;4;16;0;0
2020-02-25 16:45:00;159;172;38;55;0;90;22;2;0;0;0
2020-02-25 17:00:00;155;151;35;57;0;119;21;7;0;0;0
2020-02-25 17:15:00;166;167;26;50;0;107;19;0;0;0;1
2020-02-25 17:30:00;139;148;24;51;0;104;21;0;0;0;0
2020-02-25 17:45:00;123;114;24;62;0;87;12;0;2;0;0
2020-02-25 18:00:00;127;124;31;32;0;96;21;7;35;0;0
2020-02-25 18:15:00;135;129;32;41;0;98;23;0;0;0;0
2020-02-25 18:30:00;97;96;22;40;0;68;22;0;1;0;0
2020-02-25 18:45:00;92;95;25;32;0;65;17;4;9;0;0
2020-02-25 19:00:00;96;77;21;30;0;54;14;3;0;0;0
2020-02-25 19:15:00;84;81;19;31;0;57;14;0;0;0;0
2020-02-25 19:30:00;64;45;21;24;0;44;13;0;0;0;0
2020-02-25 19:45:00;74;68;19;27;0;41;13;3;0;0;0
2020-02-25 20:00:00;60;62;12;25;0;44;13;0;1;0;0
2020-02-25 20:15:00;56;51;12;23;0;55;15;0;0;0;0
2020-02-25 20:30:00;57;58;12;18;0;49;8;0;0;0;0
2020-02-25 20:45:00;43;47;8;18;0;54;20;0;0;0;0
2020-02-25 21:00:00;46;41;11;14;0;79;20;0;3;0;0
2020-02-25 21:15:00;41;27;3;13;0;66;6;1;0;0;0
2020-02-25 21:30:00;48;35;8;35;0;45;5;0;0;0;0
2020-02-25 21:45:00;88;91;8;46;0;26;10;0;0;0;0
2020-02-25 22:00:00;96;98;11;21;0;37;11;3;1;0;0
2020-02-25 22:15:00;48;51;13;20;0;18;6;0;0;0;0
2020-02-25 22:30:00;38;24;8;7;0;17;7;1;0;0;0
2020-02-25 22:45:00;26;24;7;9;0;16;3;0;0;0;0
2020-02-25 23:00:00;24;20;8;7;0;22;3;0;0;0;0
2020-02-25 23:15:00;24;10;3;7;0;19;5;0;0;0;0
2020-02-25 23:30:00;15;9;5;1;0;10;2;0;0;0;0
