DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-11-01 00:00:00;9;2;2;0;0;19;3;19;0;0;0
2019-11-01 00:15:00;13;0;0;0;0;20;1;20;0;0;0
2019-11-01 00:30:00;12;2;4;0;0;21;2;21;0;0;0
2019-11-01 00:45:00;5;3;3;0;0;19;1;19;0;0;0
2019-11-01 01:00:00;15;3;1;0;0;17;1;17;0;0;0
2019-11-01 01:15:00;9;2;0;0;0;10;0;10;1;0;0
2019-11-01 01:30:00;14;2;3;0;0;10;0;10;0;0;0
2019-11-01 01:45:00;4;2;1;0;0;15;1;15;0;0;0
2019-11-01 02:00:00;10;3;2;0;0;15;1;15;0;0;0
2019-11-01 02:15:00;15;2;1;0;0;13;2;13;0;0;0
2019-11-01 02:30:00;25;1;1;0;0;15;1;15;0;0;0
2019-11-01 02:45:00;12;3;3;0;0;12;5;12;1;1;0
2019-11-01 03:00:00;25;3;2;0;0;8;2;8;0;0;0
2019-11-01 03:15:00;22;1;0;0;0;6;2;6;0;0;0
2019-11-01 03:30:00;17;4;4;0;0;9;3;9;2;1;0
2019-11-01 03:45:00;18;4;3;0;0;2;1;2;0;0;0
2019-11-01 04:00:00;7;2;1;0;0;4;3;4;0;0;0
2019-11-01 04:15:00;4;2;2;0;0;5;3;5;1;1;0
2019-11-01 04:30:00;9;4;4;0;0;8;1;8;0;0;0
2019-11-01 04:45:00;4;1;1;0;0;4;2;4;0;0;0
2019-11-01 05:00:00;6;0;0;0;0;5;2;5;2;2;0
2019-11-01 05:15:00;10;3;3;0;0;5;2;5;0;0;0
2019-11-01 05:30:00;11;2;1;0;0;8;2;8;0;0;0
2019-11-01 05:45:00;8;1;1;0;0;10;2;10;0;0;0
2019-11-01 06:00:00;9;2;0;0;0;13;1;13;1;1;0
2019-11-01 06:15:00;15;0;0;0;0;9;1;9;1;2;0
2019-11-01 06:30:00;3;0;0;0;0;5;1;5;0;0;0
2019-11-01 06:45:00;4;0;0;0;0;3;0;3;0;0;0
2019-11-01 07:00:00;5;0;0;0;0;6;0;6;0;0;0
2019-11-01 07:15:00;6;1;1;0;0;2;1;2;0;0;0
2019-11-01 07:30:00;10;0;0;0;0;10;0;10;0;0;0
2019-11-01 07:45:00;15;0;0;1;0;7;1;7;0;0;0
2019-11-01 08:00:00;10;1;0;0;0;14;0;14;0;0;0
2019-11-01 08:15:00;12;2;0;0;0;13;2;13;0;0;1
2019-11-01 08:30:00;22;0;0;0;0;15;3;15;0;1;0
2019-11-01 08:45:00;20;0;0;0;0;26;0;26;0;0;0
2019-11-01 09:00:00;23;0;0;0;0;25;2;25;0;0;0
2019-11-01 09:15:00;25;1;0;0;0;29;1;29;0;0;0
2019-11-01 09:30:00;31;2;2;0;0;36;1;36;1;0;0
2019-11-01 09:45:00;24;2;0;0;1;38;2;37;1;1;0
2019-11-01 10:00:00;48;1;1;0;0;41;1;41;1;1;0
2019-11-01 10:15:00;35;1;1;0;1;30;1;30;1;0;0
2019-11-01 10:30:00;39;2;2;0;0;43;2;43;1;0;1
2019-11-01 10:45:00;30;0;0;0;0;48;0;48;0;0;1
2019-11-01 11:00:00;42;7;4;0;0;51;0;51;0;0;0
2019-11-01 11:15:00;47;4;2;0;0;52;3;52;0;0;0
2019-11-01 11:30:00;45;3;1;0;1;39;8;39;1;1;0
2019-11-01 11:45:00;44;2;2;0;0;58;10;58;0;2;0
2019-11-01 12:00:00;46;3;2;0;1;49;11;49;5;1;0
2019-11-01 12:15:00;43;0;0;0;0;55;2;55;4;2;0
2019-11-01 12:30:00;67;3;3;0;1;56;6;56;3;1;0
2019-11-01 12:45:00;46;2;2;1;1;67;5;67;1;0;0
2019-11-01 13:00:00;46;6;7;0;0;62;4;62;5;6;0
2019-11-01 13:15:00;50;2;0;0;0;49;3;49;6;3;2
2019-11-01 13:30:00;53;5;3;0;0;60;3;60;10;5;0
2019-11-01 13:45:00;54;1;0;0;0;61;0;61;5;0;0
2019-11-01 14:00:00;60;4;2;2;0;60;3;60;7;2;1
2019-11-01 14:15:00;43;1;1;0;1;58;6;58;6;2;0
2019-11-01 14:30:00;71;4;2;0;0;61;3;61;4;8;0
2019-11-01 14:45:00;48;6;4;0;1;63;3;63;0;0;0
2019-11-01 15:00:00;52;1;1;0;1;47;0;47;2;1;0
2019-11-01 15:15:00;67;3;2;0;2;44;2;45;0;0;0
2019-11-01 15:30:00;84;2;2;2;1;59;5;59;3;1;0
2019-11-01 15:45:00;92;2;1;0;1;47;1;47;0;0;0
2019-11-01 16:00:00;66;4;4;0;0;62;2;62;0;0;0
2019-11-01 16:15:00;64;6;4;0;0;61;6;61;1;1;0
2019-11-01 16:30:00;68;1;2;0;0;56;3;55;5;2;0
2019-11-01 16:45:00;64;6;5;0;0;64;2;64;1;0;0
2019-11-01 17:00:00;57;2;2;0;1;61;5;60;0;1;0
2019-11-01 17:15:00;68;2;1;0;0;54;16;52;1;6;0
2019-11-01 17:30:00;70;6;5;0;1;71;13;71;2;3;0
2019-11-01 17:45:00;57;4;1;1;0;59;16;59;7;4;0
2019-11-01 18:00:00;55;5;3;0;0;49;9;49;10;5;0
2019-11-01 18:15:00;57;2;1;0;0;49;5;49;6;1;0
2019-11-01 18:30:00;36;4;3;0;1;37;8;37;3;3;0
2019-11-01 18:45:00;50;2;1;0;0;46;8;46;3;5;0
2019-11-01 19:00:00;38;1;0;0;0;44;6;45;9;6;0
2019-11-01 19:15:00;51;4;4;0;0;34;6;34;4;1;0
2019-11-01 19:30:00;38;4;1;0;0;47;8;47;4;3;2
2019-11-01 19:45:00;40;2;2;0;0;72;6;72;9;2;0
2019-11-01 20:00:00;32;1;1;0;0;42;2;42;4;4;0
2019-11-01 20:15:00;35;4;3;0;0;34;2;34;1;5;0
2019-11-01 20:30:00;33;3;3;0;0;31;1;31;2;4;0
2019-11-01 20:45:00;24;1;1;0;0;23;2;23;2;1;1
2019-11-01 21:00:00;28;3;1;0;0;23;4;22;6;3;0
2019-11-01 21:15:00;15;4;2;0;0;26;2;26;7;3;0
2019-11-01 21:30:00;21;3;2;0;0;26;3;25;5;1;0
2019-11-01 21:45:00;16;2;2;0;0;15;2;15;4;0;1
2019-11-01 22:00:00;10;5;4;0;0;20;2;20;0;0;0
2019-11-01 22:15:00;12;1;3;0;1;32;1;32;0;0;0
2019-11-01 22:30:00;11;3;3;0;0;26;2;26;0;0;0
2019-11-01 22:45:00;11;2;2;0;0;19;1;19;0;0;0
2019-11-01 23:00:00;13;1;1;0;0;21;0;21;1;1;0
2019-11-01 23:15:00;11;2;2;0;1;14;1;14;1;0;0
2019-11-01 23:30:00;11;4;3;0;0;18;1;18;0;2;0
2019-11-01 23:45:00;14;4;3;0;0;14;1;14;0;0;0
