DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-05-25 00:00:00;15;5;0;1;0;11;10;0;0
2020-05-25 00:15:00;14;4;0;0;1;19;11;0;0
2020-05-25 00:30:00;9;6;0;0;0;14;6;0;0
2020-05-25 00:45:00;10;4;0;1;0;11;8;0;0
2020-05-25 01:00:00;17;5;0;0;0;7;3;0;0
2020-05-25 01:15:00;4;4;0;0;0;7;7;0;0
2020-05-25 01:30:00;5;5;0;0;0;9;5;0;0
2020-05-25 01:45:00;9;7;1;0;0;5;4;0;0
2020-05-25 02:00:00;8;4;0;0;0;4;4;0;0
2020-05-25 02:15:00;5;2;0;0;0;10;3;0;0
2020-05-25 02:30:00;6;1;0;0;0;5;1;0;0
2020-05-25 02:45:00;7;1;0;0;0;6;2;0;0
2020-05-25 03:00:00;5;5;0;0;0;8;1;0;0
2020-05-25 03:15:00;5;2;0;0;0;1;3;0;0
2020-05-25 03:30:00;6;2;0;0;0;3;2;0;0
2020-05-25 03:45:00;3;1;0;0;0;7;0;0;0
2020-05-25 04:00:00;6;6;0;0;0;10;1;0;0
2020-05-25 04:15:00;8;4;0;0;1;9;5;0;0
2020-05-25 04:30:00;15;10;0;0;1;11;5;0;0
2020-05-25 04:45:00;16;19;0;0;0;27;13;0;1
2020-05-25 05:00:00;29;17;0;2;0;48;32;0;1
2020-05-25 05:15:00;49;45;2;2;1;139;82;0;0
2020-05-25 05:30:00;38;44;2;0;2;165;104;0;2
2020-05-25 05:45:00;64;59;2;1;0;145;116;1;2
2020-05-25 06:00:00;67;47;0;0;2;110;61;0;1
2020-05-25 06:15:00;74;62;4;1;6;190;134;0;2
2020-05-25 06:30:00;74;77;5;4;10;225;188;4;7
2020-05-25 06:45:00;69;85;8;5;9;177;176;2;3
2020-05-25 07:00:00;80;91;6;9;14;157;181;5;43
2020-05-25 07:15:00;87;79;6;11;16;175;197;5;9
2020-05-25 07:30:00;98;101;7;14;15;205;217;8;4
2020-05-25 07:45:00;101;117;9;12;15;193;220;5;6
2020-05-25 08:00:00;91;94;8;13;18;164;180;1;5
2020-05-25 08:15:00;86;94;2;12;14;155;138;8;2
2020-05-25 08:30:00;83;88;11;16;9;129;147;10;4
2020-05-25 08:45:00;104;94;14;11;16;116;124;1;1
2020-05-25 09:00:00;97;102;12;15;16;91;138;15;1
2020-05-25 09:15:00;78;83;12;20;20;112;134;5;0
2020-05-25 09:30:00;103;115;15;14;18;133;162;7;2
2020-05-25 09:45:00;101;93;21;30;22;122;142;4;1
2020-05-25 10:00:00;91;92;16;17;25;97;115;18;3
2020-05-25 10:15:00;120;126;14;29;23;114;140;1;5
2020-05-25 10:30:00;117;112;18;32;18;91;119;3;0
2020-05-25 10:45:00;119;136;6;28;31;106;144;7;0
2020-05-25 11:00:00;123;138;24;29;19;108;149;17;1
2020-05-25 11:15:00;126;143;16;30;22;127;147;8;0
2020-05-25 11:30:00;133;146;20;28;19;103;112;21;1
2020-05-25 11:45:00;114;126;13;28;18;82;106;9;1
2020-05-25 12:00:00;133;134;15;34;18;98;130;4;0
2020-05-25 12:15:00;84;77;9;16;11;80;74;2;0
2020-05-25 12:30:00;131;138;20;22;22;107;118;6;1
2020-05-25 12:45:00;145;136;14;25;21;127;150;0;4
2020-05-25 13:00:00;143;157;22;33;27;130;141;3;0
2020-05-25 13:15:00;154;151;14;26;20;150;158;17;0
2020-05-25 13:30:00;150;162;11;33;21;178;182;17;3
2020-05-25 13:45:00;145;157;16;30;20;205;222;1;2
2020-05-25 14:00:00;168;188;20;21;14;149;166;7;2
2020-05-25 14:15:00;232;256;20;32;22;122;153;9;2
2020-05-25 14:30:00;215;200;9;32;16;119;148;26;1
2020-05-25 14:45:00;184;204;21;28;23;107;113;6;6
2020-05-25 15:00:00;171;185;22;26;22;113;145;2;2
2020-05-25 15:15:00;213;233;18;32;21;113;139;10;1
2020-05-25 15:30:00;188;191;16;41;22;114;129;9;2
2020-05-25 15:45:00;182;225;26;33;17;114;143;16;1
2020-05-25 16:00:00;209;236;16;39;24;107;144;10;1
2020-05-25 16:15:00;186;202;16;33;23;100;135;23;2
2020-05-25 16:30:00;185;211;12;30;19;118;150;4;3
2020-05-25 16:45:00;194;209;12;33;18;105;131;36;15
2020-05-25 17:00:00;185;211;17;43;16;116;150;23;5
2020-05-25 17:15:00;159;184;20;28;9;142;124;5;3
2020-05-25 17:30:00;149;174;16;31;13;118;128;8;2
2020-05-25 17:45:00;150;142;5;32;24;110;127;9;1
2020-05-25 18:00:00;155;179;15;27;10;99;101;6;0
2020-05-25 18:15:00;153;157;4;22;11;81;97;12;6
2020-05-25 18:30:00;121;141;8;13;15;92;98;4;1
2020-05-25 18:45:00;112;120;2;25;5;92;101;5;1
2020-05-25 19:00:00;106;102;2;18;2;94;86;13;6
2020-05-25 19:15:00;95;76;2;11;2;64;74;18;5
2020-05-25 19:30:00;77;72;0;5;3;75;69;1;4
2020-05-25 19:45:00;72;56;1;3;1;74;51;12;0
2020-05-25 20:00:00;84;76;1;1;1;69;42;5;1
2020-05-25 20:15:00;77;65;1;5;0;64;52;0;2
2020-05-25 20:30:00;55;44;0;0;0;63;40;0;0
2020-05-25 20:45:00;61;43;0;0;0;71;47;0;2
2020-05-25 21:00:00;56;48;0;2;1;95;49;0;0
2020-05-25 21:15:00;56;50;1;0;0;138;96;0;1
2020-05-25 21:30:00;60;61;0;2;2;86;68;0;3
2020-05-25 21:45:00;127;122;1;3;0;58;43;0;0
2020-05-25 22:00:00;142;124;3;2;0;45;25;0;3
2020-05-25 22:15:00;98;73;0;2;3;46;30;0;0
2020-05-25 22:30:00;48;33;1;1;0;27;24;0;0
