DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-01-20 00:00:00;2;1;1;2;4;2;0
2020-01-20 00:15:00;7;2;2;2;10;6;0
2020-01-20 00:30:00;2;1;0;2;3;2;0
2020-01-20 00:45:00;4;4;5;2;5;4;0
2020-01-20 01:00:00;1;2;2;0;6;2;0
2020-01-20 01:15:00;3;3;1;0;2;2;0
2020-01-20 01:30:00;3;3;1;1;4;1;0
2020-01-20 01:45:00;3;3;0;2;8;1;0
2020-01-20 02:00:00;1;1;1;2;7;3;0
2020-01-20 02:15:00;1;2;1;0;9;2;0
2020-01-20 02:30:00;4;4;1;0;3;3;0
2020-01-20 02:45:00;5;8;6;2;4;2;0
2020-01-20 03:00:00;6;9;6;4;5;3;0
2020-01-20 03:15:00;6;5;4;3;9;5;0
2020-01-20 03:30:00;2;2;2;0;4;2;0
2020-01-20 03:45:00;7;6;4;2;0;0;0
2020-01-20 04:00:00;3;1;2;2;11;7;0
2020-01-20 04:15:00;7;3;2;1;9;5;0
2020-01-20 04:30:00;7;5;4;1;12;1;0
2020-01-20 04:45:00;17;8;2;6;13;6;0
2020-01-20 05:00:00;26;13;13;6;18;12;0
2020-01-20 05:15:00;34;14;9;7;26;10;0
2020-01-20 05:30:00;44;29;26;7;48;15;0
2020-01-20 05:45:00;65;40;30;10;56;27;0
2020-01-20 06:00:00;54;34;25;13;50;16;0
2020-01-20 06:15:00;83;40;30;32;68;37;0
2020-01-20 06:30:00;54;44;43;20;71;26;0
2020-01-20 06:45:00;108;61;50;29;117;58;1
2020-01-20 07:00:00;101;74;66;29;74;27;0
2020-01-20 07:15:00;128;86;82;30;103;31;1
2020-01-20 07:30:00;105;69;60;32;96;28;1
2020-01-20 07:45:00;106;56;50;71;78;52;1
2020-01-20 08:00:00;105;62;56;47;106;84;0
2020-01-20 08:15:00;93;54;49;48;90;48;1
2020-01-20 08:30:00;74;47;45;42;76;41;1
2020-01-20 08:45:00;81;48;49;40;67;35;0
2020-01-20 09:00:00;64;48;43;29;69;30;0
2020-01-20 09:15:00;74;51;44;38;69;48;1
2020-01-20 09:30:00;93;39;28;38;66;53;3
2020-01-20 09:45:00;71;39;34;43;79;34;0
2020-01-20 10:00:00;68;37;32;48;76;41;0
2020-01-20 10:15:00;70;41;33;36;72;47;0
2020-01-20 10:30:00;81;58;49;29;78;43;0
2020-01-20 10:45:00;57;40;32;80;78;52;3
2020-01-20 11:00:00;70;43;39;32;76;45;3
2020-01-20 11:15:00;80;59;46;38;82;49;1
2020-01-20 11:30:00;82;49;44;129;83;56;3
2020-01-20 11:45:00;66;47;35;38;84;51;4
2020-01-20 12:00:00;60;45;36;90;84;50;10
2020-01-20 12:15:00;74;50;43;40;82;44;11
2020-01-20 12:30:00;78;53;45;38;81;48;7
2020-01-20 12:45:00;78;49;44;182;85;41;1
2020-01-20 13:00:00;72;52;40;38;102;57;2
2020-01-20 13:15:00;76;50;43;36;78;43;3
2020-01-20 13:30:00;66;50;43;27;74;38;0
2020-01-20 13:45:00;70;63;50;23;85;45;1
2020-01-20 14:00:00;62;39;37;29;90;52;0
2020-01-20 14:15:00;55;54;43;145;73;47;3
2020-01-20 14:30:00;81;66;56;52;92;59;1
2020-01-20 14:45:00;68;37;33;40;89;40;2
2020-01-20 15:00:00;78;44;40;50;103;62;2
2020-01-20 15:15:00;65;46;40;49;97;47;0
2020-01-20 15:30:00;88;70;59;134;92;47;1
2020-01-20 15:45:00;96;64;56;63;122;46;1
2020-01-20 16:00:00;109;66;63;74;115;60;1
2020-01-20 16:15:00;83;56;56;63;119;59;1
2020-01-20 16:30:00;99;67;67;196;139;72;4
2020-01-20 16:45:00;112;65;57;59;115;58;2
2020-01-20 17:00:00;116;54;44;79;130;40;2
2020-01-20 17:15:00;85;52;48;67;115;38;2
2020-01-20 17:30:00;70;54;55;117;133;69;2
2020-01-20 17:45:00;70;60;50;111;95;38;2
2020-01-20 18:00:00;66;41;34;43;82;36;1
2020-01-20 18:15:00;56;38;35;13;67;18;0
2020-01-20 18:30:00;46;38;32;11;60;32;0
2020-01-20 18:45:00;42;26;20;12;72;25;0
2020-01-20 19:00:00;39;33;24;13;65;15;0
2020-01-20 19:15:00;28;19;12;11;51;23;0
2020-01-20 19:30:00;37;25;18;4;44;13;0
2020-01-20 19:45:00;35;15;11;7;37;10;0
2020-01-20 20:00:00;23;21;17;7;34;9;0
2020-01-20 20:15:00;26;14;14;2;35;10;1
2020-01-20 20:30:00;22;7;4;7;29;11;0
2020-01-20 20:45:00;21;11;8;8;33;12;0
2020-01-20 21:00:00;24;11;7;5;33;11;0
2020-01-20 21:15:00;22;8;6;1;25;6;0
2020-01-20 21:30:00;12;3;3;5;28;9;0
2020-01-20 21:45:00;20;17;11;1;33;10;0
2020-01-20 22:00:00;14;8;7;7;30;6;0
2020-01-20 22:15:00;13;8;6;13;33;17;0
2020-01-20 22:30:00;7;5;4;3;31;12;0
2020-01-20 22:45:00;9;6;3;0;16;3;0
2020-01-20 23:00:00;8;2;0;2;13;9;0
2020-01-20 23:15:00;13;8;8;3;11;9;0
2020-01-20 23:30:00;5;1;3;3;6;3;0
2020-01-20 23:45:00;3;4;1;4;14;4;0
