DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-09-11 00:00:00;3;4;14;2;1;13;0;0;0;0;0;0
2019-09-11 00:15:00;3;5;8;3;5;3;0;0;0;0;0;0
2019-09-11 00:30:00;1;1;8;1;0;8;0;0;0;0;0;0
2019-09-11 00:45:00;0;0;1;0;1;1;0;0;0;0;0;0
2019-09-11 01:00:00;0;3;12;0;0;3;0;0;0;0;0;0
2019-09-11 01:15:00;0;3;8;0;0;5;0;0;0;0;0;0
2019-09-11 01:30:00;1;1;3;0;0;2;0;0;0;0;0;0
2019-09-11 01:45:00;2;1;1;1;0;1;0;0;0;0;0;0
2019-09-11 02:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-11 02:15:00;2;2;3;1;0;1;0;0;0;0;0;0
2019-09-11 02:30:00;1;0;1;0;0;1;0;0;0;0;0;0
2019-09-11 02:45:00;2;1;2;0;0;0;0;0;0;0;0;0
2019-09-11 03:00:00;3;3;5;0;0;3;0;0;0;0;0;0
2019-09-11 03:15:00;0;1;3;0;0;2;0;0;0;0;0;0
2019-09-11 03:30:00;0;1;2;0;0;1;0;0;0;0;0;0
2019-09-11 03:45:00;0;1;4;0;0;3;0;0;0;0;0;0
2019-09-11 04:00:00;3;2;3;1;0;2;0;0;0;0;0;0
2019-09-11 04:15:00;1;2;4;1;0;2;0;0;0;0;0;0
2019-09-11 04:30:00;1;2;7;0;0;1;0;0;0;0;0;0
2019-09-11 04:45:00;2;4;4;1;0;1;0;0;0;0;0;0
2019-09-11 05:00:00;4;4;13;0;0;9;0;0;0;0;0;0
2019-09-11 05:15:00;9;7;13;3;0;7;0;0;0;0;0;0
2019-09-11 05:30:00;8;5;11;3;3;6;0;0;0;0;0;0
2019-09-11 05:45:00;14;16;19;3;4;12;0;0;0;0;0;0
2019-09-11 06:00:00;18;18;32;5;8;17;0;0;0;0;0;0
2019-09-11 06:15:00;29;21;45;6;6;32;0;0;0;0;0;0
2019-09-11 06:30:00;25;34;49;15;9;33;0;0;0;0;0;0
2019-09-11 06:45:00;41;42;63;20;4;37;0;0;0;0;0;0
2019-09-11 07:00:00;49;59;64;38;10;44;0;0;0;0;0;0
2019-09-11 07:15:00;58;108;109;81;10;71;0;0;0;6;0;0
