DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-12-11 00:00:00;3;5;2;0;0;2;1;4;0;0
2020-12-11 00:15:00;1;3;3;0;0;0;1;2;0;0
2020-12-11 00:30:00;2;3;4;0;1;0;1;1;0;0
2020-12-11 00:45:00;0;0;3;2;0;0;0;0;0;0
2020-12-11 01:00:00;6;4;1;2;0;0;0;3;0;0
2020-12-11 01:15:00;6;5;0;1;0;0;0;1;0;0
2020-12-11 01:30:00;1;2;1;0;0;0;0;1;0;0
2020-12-11 01:45:00;1;1;2;0;1;2;0;0;0;0
2020-12-11 02:00:00;4;4;1;0;0;1;1;4;0;0
2020-12-11 02:15:00;2;2;1;0;0;0;0;2;0;0
2020-12-11 02:30:00;6;3;1;0;0;0;1;2;0;0
2020-12-11 02:45:00;4;4;2;1;0;0;1;2;0;0
2020-12-11 03:00:00;2;1;0;0;1;0;1;0;0;0
2020-12-11 03:15:00;1;2;0;1;1;0;1;0;0;0
2020-12-11 03:30:00;2;3;2;0;0;0;1;0;0;0
2020-12-11 03:45:00;7;6;2;2;0;0;1;0;0;0
2020-12-11 04:00:00;2;4;3;0;0;0;0;0;0;0
2020-12-11 04:15:00;10;4;4;1;1;0;1;1;0;0
2020-12-11 04:30:00;7;4;7;2;0;0;1;1;0;0
2020-12-11 04:45:00;17;12;15;3;1;1;1;0;0;0
2020-12-11 05:00:00;60;5;50;1;3;0;4;4;0;0
2020-12-11 05:15:00;102;9;114;5;0;3;3;5;0;0
2020-12-11 05:30:00;137;27;111;0;6;7;15;21;0;0
2020-12-11 05:45:00;65;16;59;3;21;2;74;64;0;0
2020-12-11 06:00:00;41;35;47;14;68;2;108;110;0;0
2020-12-11 06:15:00;43;25;59;4;12;1;42;36;0;0
2020-12-11 06:30:00;54;30;69;1;6;1;8;11;0;0
2020-12-11 06:45:00;61;43;60;6;1;0;7;14;0;0
2020-12-11 07:00:00;46;36;42;2;3;4;5;8;1;0
2020-12-11 07:15:00;46;29;59;4;2;4;10;4;0;0
2020-12-11 07:30:00;69;65;94;4;3;4;13;6;5;20
2020-12-11 07:45:00;53;63;116;9;1;3;12;8;0;0
2020-12-11 08:00:00;50;69;78;7;3;3;10;10;1;0
2020-12-11 08:15:00;36;53;80;8;5;3;10;12;0;0
2020-12-11 08:30:00;30;44;70;2;4;3;9;8;2;3
2020-12-11 08:45:00;25;51;54;3;1;2;7;9;2;5
2020-12-11 09:00:00;35;54;51;2;6;2;5;9;1;0
2020-12-11 09:15:00;35;58;67;2;1;6;10;8;0;0
2020-12-11 09:30:00;31;35;64;3;1;4;12;11;0;0
2020-12-11 09:45:00;48;47;62;4;4;3;11;11;2;0
2020-12-11 10:00:00;38;54;68;8;5;4;14;10;0;0
2020-12-11 10:15:00;45;58;67;4;4;6;21;9;1;0
2020-12-11 10:30:00;41;51;76;5;3;4;14;14;5;0
2020-12-11 10:45:00;32;55;68;2;5;3;9;13;1;1
2020-12-11 11:00:00;35;52;68;6;7;4;12;10;0;0
