DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-10-10 00:00:00;6;6;8;0;7;3;1;1;1;3;0;0;0;0
2019-10-10 00:15:00;3;8;12;0;7;6;1;0;2;3;0;0;0;0
2019-10-10 00:30:00;6;4;14;3;6;3;2;1;4;4;0;0;0;0
2019-10-10 00:45:00;2;0;10;2;7;1;1;0;0;0;0;0;0;0
2019-10-10 01:00:00;7;2;12;2;1;0;4;2;3;3;0;0;0;0
2019-10-10 01:15:00;1;1;4;0;4;3;1;0;2;2;0;0;0;0
2019-10-10 01:30:00;2;4;4;0;0;2;1;0;1;1;0;0;0;0
2019-10-10 01:45:00;2;4;3;1;10;4;1;0;1;2;0;0;0;0
2019-10-10 02:00:00;0;1;3;1;4;3;4;0;1;1;0;0;0;0
2019-10-10 02:15:00;1;1;2;0;3;3;0;0;3;2;0;0;0;0
2019-10-10 02:30:00;2;0;4;0;1;1;1;0;1;3;0;0;0;0
2019-10-10 02:45:00;1;2;2;0;6;3;1;1;0;3;0;0;0;0
2019-10-10 03:00:00;2;2;6;0;0;3;2;1;0;1;0;0;0;0
2019-10-10 03:15:00;1;2;5;0;2;1;0;0;0;3;0;0;0;0
2019-10-10 03:30:00;3;1;2;0;6;1;5;0;5;2;0;0;0;0
2019-10-10 03:45:00;5;3;4;0;6;5;1;0;4;3;0;0;0;0
2019-10-10 04:00:00;4;5;8;1;9;5;1;0;1;3;0;0;0;0
2019-10-10 04:15:00;6;6;7;1;4;6;0;0;5;2;0;0;0;0
2019-10-10 04:30:00;9;6;12;1;7;8;2;2;5;9;0;0;0;0
2019-10-10 04:45:00;14;8;12;1;6;2;3;1;5;7;0;0;0;0
2019-10-10 05:00:00;36;44;24;9;8;10;8;4;7;13;0;0;0;0
2019-10-10 05:15:00;92;96;30;13;17;15;9;2;13;18;0;0;0;0
2019-10-10 05:30:00;84;78;36;22;24;22;16;9;19;25;0;0;0;0
2019-10-10 05:45:00;83;58;48;36;22;21;24;10;42;65;0;0;0;0
2019-10-10 06:00:00;81;45;36;38;21;27;19;5;46;61;0;0;0;0
2019-10-10 06:15:00;112;65;58;52;45;45;35;11;43;61;0;0;0;0
2019-10-10 06:30:00;133;80;80;60;45;47;32;17;29;32;0;0;0;0
2019-10-10 06:45:00;155;104;103;84;49;51;32;14;28;40;0;0;0;0
2019-10-10 07:00:00;148;77;89;75;73;66;40;32;36;32;0;0;0;0
2019-10-10 07:15:00;163;98;91;73;65;62;51;30;47;57;0;0;0;0
2019-10-10 07:30:00;134;95;90;74;80;53;53;49;46;53;0;0;0;0
2019-10-10 07:45:00;123;67;67;67;73;51;54;52;59;45;0;0;0;0
2019-10-10 08:00:00;134;111;68;73;60;71;50;29;36;51;0;0;0;0
2019-10-10 08:15:00;134;75;78;72;45;49;36;18;43;61;0;0;0;0
2019-10-10 08:30:00;108;48;90;61;62;72;42;18;34;51;0;0;0;0
2019-10-10 08:45:00;101;65;100;69;60;68;40;15;53;60;0;0;0;0
2019-10-10 09:00:00;68;49;76;49;57;53;31;19;28;38;0;0;0;0
2019-10-10 09:15:00;60;33;79;68;47;53;36;8;39;42;0;0;0;0
2019-10-10 09:30:00;75;48;92;72;69;63;43;19;43;50;0;0;0;0
2019-10-10 09:45:00;60;28;79;58;54;48;42;20;41;44;0;0;0;0
2019-10-10 10:00:00;59;44;109;64;64;59;36;15;46;49;0;0;0;0
2019-10-10 10:15:00;63;51;78;50;66;64;38;17;35;51;0;0;0;0
2019-10-10 10:30:00;45;38;85;54;56;67;32;16;43;49;0;0;0;0
2019-10-10 10:45:00;65;58;97;55;75;72;46;26;39;45;0;0;0;0
2019-10-10 11:00:00;55;51;94;49;64;55;39;20;48;68;0;0;0;0
2019-10-10 11:15:00;68;39;94;45;63;48;33;26;40;53;0;0;0;0
2019-10-10 11:30:00;72;45;89;53;78;58;36;23;41;37;0;0;0;0
2019-10-10 11:45:00;62;40;77;56;68;75;37;20;59;50;0;0;0;0
2019-10-10 12:00:00;73;37;84;64;69;57;41;17;46;63;0;0;0;0
2019-10-10 12:15:00;66;42;92;62;78;64;41;21;59;52;0;0;0;0
2019-10-10 12:30:00;58;29;89;67;64;60;39;17;48;47;0;0;0;0
2019-10-10 12:45:00;68;47;92;66;72;73;35;16;55;56;0;0;0;0
2019-10-10 13:00:00;90;62;88;66;79;72;39;20;65;63;0;0;0;0
2019-10-10 13:15:00;101;74;86;53;84;70;34;21;45;42;0;0;0;0
2019-10-10 13:30:00;115;68;89;66;68;67;42;18;60;67;0;0;0;0
2019-10-10 13:45:00;87;57;73;50;77;64;38;19;44;51;0;0;0;0
2019-10-10 14:00:00;85;49;86;60;82;74;42;26;72;75;0;0;0;0
2019-10-10 14:15:00;62;33;84;61;86;72;37;24;69;82;0;0;0;0
2019-10-10 14:30:00;69;41;94;61;70;79;39;18;72;80;0;0;0;0
2019-10-10 14:45:00;63;37;89;50;73;74;48;25;73;89;0;0;0;0
2019-10-10 15:00:00;55;40;93;57;80;86;46;19;72;76;0;0;0;0
2019-10-10 15:15:00;68;48;87;64;66;75;54;26;83;92;0;0;0;0
2019-10-10 15:30:00;62;49;91;66;87;64;52;28;85;86;0;0;0;0
2019-10-10 15:45:00;67;42;87;61;61;74;50;19;79;64;0;0;0;0
2019-10-10 16:00:00;81;46;105;64;76;77;60;30;73;71;0;0;0;0
2019-10-10 16:15:00;79;44;91;79;50;46;62;39;83;80;0;0;0;0
2019-10-10 16:30:00;86;54;97;87;67;58;68;45;83;84;0;0;0;0
2019-10-10 16:45:00;87;43;91;67;73;38;69;55;93;91;0;0;0;0
2019-10-10 17:00:00;62;44;97;71;88;73;51;41;69;70;0;0;0;0
2019-10-10 17:15:00;85;51;114;79;74;71;64;35;86;75;0;0;0;0
2019-10-10 17:30:00;71;45;93;74;76;82;51;23;75;78;0;0;0;0
2019-10-10 17:45:00;69;51;90;74;88;84;37;15;95;81;0;0;0;0
2019-10-10 18:00:00;61;44;102;68;98;77;54;31;68;74;0;0;0;0
2019-10-10 18:15:00;72;44;107;70;77;89;39;22;65;67;0;0;0;0
2019-10-10 18:30:00;73;44;101;75;76;77;46;27;55;58;0;0;0;0
2019-10-10 18:45:00;50;36;84;63;82;86;37;23;50;69;0;0;0;0
2019-10-10 19:00:00;52;51;87;54;61;69;36;25;54;54;0;0;0;0
2019-10-10 19:15:00;45;50;73;42;76;65;34;12;37;56;0;0;0;0
2019-10-10 19:30:00;49;26;80;45;73;66;29;10;44;49;0;0;0;0
2019-10-10 19:45:00;41;32;69;38;62;55;40;17;35;42;0;0;0;0
2019-10-10 20:00:00;42;27;59;30;84;81;31;16;37;29;0;0;0;0
2019-10-10 20:15:00;34;21;49;27;68;62;23;11;27;32;0;0;0;0
2019-10-10 20:30:00;33;29;49;23;54;51;23;7;26;29;0;0;0;0
2019-10-10 20:45:00;44;37;41;23;31;31;16;10;17;21;0;0;0;0
2019-10-10 21:00:00;56;49;47;21;49;37;18;9;15;22;0;0;0;0
