DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-03-13 00:00:00;3;4;3;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 00:15:00;3;0;3;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0
2020-03-13 00:30:00;3;4;4;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 00:45:00;8;3;3;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0
2020-03-13 01:00:00;2;0;1;0;0;2;7;0;0;0;1;0;0;0;0;0;0;0
2020-03-13 01:15:00;4;4;2;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 01:30:00;2;4;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 01:45:00;4;6;4;1;1;1;4;0;0;0;1;0;0;0;0;0;0;0
2020-03-13 02:00:00;2;2;1;1;2;6;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 02:15:00;4;5;1;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0
2020-03-13 02:30:00;5;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 02:45:00;0;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 03:00:00;0;0;0;0;1;2;9;1;0;0;0;0;0;0;0;0;0;0
2020-03-13 03:15:00;2;2;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0
2020-03-13 03:30:00;0;3;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 03:45:00;6;5;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 04:00:00;2;3;5;1;1;5;6;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 04:15:00;3;4;2;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 04:30:00;6;7;1;5;6;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-03-13 04:45:00;28;32;8;6;6;5;6;0;0;0;1;0;0;0;0;0;0;0
2020-03-13 05:00:00;39;58;3;19;11;11;25;1;0;0;5;2;0;0;4;6;0;0
2020-03-13 05:15:00;77;122;11;27;23;9;32;6;2;1;13;2;0;0;45;6;0;0
2020-03-13 05:30:00;97;114;8;27;23;32;50;1;4;4;3;13;5;0;31;3;0;0
2020-03-13 05:45:00;66;83;20;53;10;68;129;4;3;4;4;37;0;0;23;3;0;0
2020-03-13 06:00:00;46;52;15;37;17;77;138;0;5;5;3;6;4;0;33;2;0;0
2020-03-13 06:15:00;53;56;14;36;2;32;82;4;5;7;4;2;0;0;2;2;0;0
2020-03-13 06:30:00;68;77;11;68;12;29;90;2;3;9;5;9;0;0;22;3;0;0
2020-03-13 06:45:00;54;72;11;51;4;31;65;1;4;4;9;3;0;0;7;2;0;0
2020-03-13 07:00:00;53;71;6;46;4;31;62;0;4;6;3;3;0;0;25;0;0;0
2020-03-13 07:15:00;64;74;7;39;8;49;95;5;5;4;11;15;0;0;5;1;0;0
2020-03-13 07:30:00;81;101;23;52;4;48;82;6;4;7;14;15;0;0;16;0;0;0
2020-03-13 07:45:00;71;73;19;46;6;35;66;6;4;7;13;10;0;0;12;0;0;0
2020-03-13 08:00:00;58;56;18;46;7;28;68;3;1;5;16;4;0;0;16;0;0;0
2020-03-13 08:15:00;45;49;10;40;7;52;79;2;5;6;13;13;15;0;11;0;0;0
2020-03-13 08:30:00;43;43;9;29;8;37;70;7;2;2;7;10;0;0;3;0;0;0
2020-03-13 08:45:00;42;38;10;32;3;31;42;9;2;4;17;9;0;0;11;0;0;0
2020-03-13 09:00:00;44;27;4;21;4;29;31;10;5;4;12;11;0;0;0;0;0;0
2020-03-13 09:15:00;55;33;15;15;5;33;40;5;3;2;14;1;0;0;3;0;0;0
2020-03-13 09:30:00;47;28;14;20;2;27;56;7;2;4;8;3;3;0;1;0;0;0
2020-03-13 09:45:00;58;40;14;21;9;44;50;13;5;4;14;12;0;0;2;0;0;0
2020-03-13 10:00:00;55;27;16;16;8;32;48;21;3;2;6;3;0;0;10;0;0;0
2020-03-13 10:15:00;41;33;24;22;5;30;31;11;3;4;7;3;0;0;11;2;0;0
2020-03-13 10:30:00;39;36;15;14;9;26;41;8;5;6;8;2;0;0;5;0;0;0
2020-03-13 10:45:00;50;40;16;15;6;33;33;31;1;1;8;2;0;0;1;0;0;0
2020-03-13 11:00:00;40;30;14;24;13;32;35;12;3;8;9;4;0;0;22;0;0;0
2020-03-13 11:15:00;42;32;13;25;5;32;48;10;3;4;8;8;0;0;4;0;0;0
2020-03-13 11:30:00;45;36;24;19;1;33;46;9;11;6;5;4;0;0;22;0;0;0
2020-03-13 11:45:00;42;37;24;21;5;42;78;12;2;1;9;9;0;0;15;0;0;0
2020-03-13 12:00:00;62;57;27;22;8;49;68;6;2;3;10;11;0;0;11;0;0;1
2020-03-13 12:15:00;56;45;24;22;6;35;59;8;3;7;9;10;0;0;17;0;0;0
2020-03-13 12:30:00;39;33;28;24;4;31;43;14;4;28;8;20;0;0;18;0;0;0
2020-03-13 12:45:00;46;42;26;15;10;37;51;7;15;2;3;7;0;0;12;0;0;0
2020-03-13 13:00:00;60;43;15;10;6;28;43;6;23;1;6;6;0;0;15;0;0;0
2020-03-13 13:15:00;63;89;24;24;10;28;40;11;12;12;9;6;0;0;26;0;0;8
2020-03-13 13:30:00;114;115;28;40;15;46;71;7;25;11;8;6;0;42;102;36;0;13
2020-03-13 13:45:00;85;104;38;38;14;58;90;15;38;36;16;15;8;0;82;1;0;0
2020-03-13 14:00:00;74;72;28;31;8;84;120;12;22;20;4;20;2;0;49;0;0;2
2020-03-13 14:15:00;72;54;34;28;6;108;138;10;35;9;8;14;0;0;55;1;0;0
2020-03-13 14:30:00;61;40;35;15;4;52;74;10;13;9;2;21;0;0;21;0;0;0
