DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-01-30 00:00:00;2;3;4;1;1;1;1;2;0;0
2020-01-30 00:15:00;1;5;6;1;0;0;0;3;0;0
2020-01-30 00:30:00;5;6;1;1;0;0;0;1;0;0
2020-01-30 00:45:00;4;5;0;3;0;0;1;1;0;0
2020-01-30 01:00:00;1;2;3;0;0;0;1;0;0;0
2020-01-30 01:15:00;2;2;2;2;0;0;1;1;0;0
2020-01-30 01:30:00;2;3;0;0;2;0;0;0;0;0
2020-01-30 01:45:00;0;1;1;0;0;0;0;0;0;0
2020-01-30 02:00:00;4;4;0;0;0;1;0;2;0;0
2020-01-30 02:15:00;1;2;2;0;0;0;0;0;0;0
2020-01-30 02:30:00;3;5;3;2;0;0;0;2;0;0
2020-01-30 02:45:00;2;2;3;0;0;0;0;1;0;0
2020-01-30 03:00:00;3;3;1;1;0;0;0;2;0;0
2020-01-30 03:15:00;3;2;0;0;0;0;0;0;0;0
2020-01-30 03:30:00;3;4;0;1;0;0;0;0;0;0
2020-01-30 03:45:00;2;4;2;0;1;1;0;0;0;0
2020-01-30 04:00:00;3;7;4;5;0;0;0;0;0;0
2020-01-30 04:15:00;8;6;3;0;1;1;1;1;0;0
2020-01-30 04:30:00;12;10;6;5;2;0;0;1;0;0
2020-01-30 04:45:00;26;10;28;0;2;2;1;2;0;0
2020-01-30 05:00:00;47;5;52;1;2;2;0;3;0;0
2020-01-30 05:15:00;129;16;146;9;3;2;1;7;1;1
2020-01-30 05:30:00;161;20;138;14;6;2;11;15;0;0
2020-01-30 05:45:00;94;31;78;7;26;2;94;71;3;0
2020-01-30 06:00:00;51;34;79;5;73;1;127;106;1;0
2020-01-30 06:15:00;69;36;114;7;21;6;38;40;1;2
2020-01-30 06:30:00;84;50;113;5;1;1;13;9;2;0
2020-01-30 06:45:00;91;34;120;6;3;2;5;8;0;0
2020-01-30 07:00:00;78;35;86;3;2;2;4;9;0;0
2020-01-30 07:15:00;59;35;100;11;3;4;10;13;4;0
2020-01-30 07:30:00;81;60;159;11;5;5;11;13;7;21
2020-01-30 07:45:00;65;59;145;12;6;5;9;6;5;4
2020-01-30 08:00:00;103;53;120;12;7;7;16;8;0;1
2020-01-30 08:15:00;73;54;105;12;4;8;16;14;0;4
2020-01-30 08:30:00;59;47;79;9;4;8;12;14;0;0
2020-01-30 08:45:00;70;58;71;14;9;7;16;7;3;2
2020-01-30 09:00:00;38;34;60;7;5;6;16;13;1;0
2020-01-30 09:15:00;34;38;46;3;5;3;16;5;15;1
2020-01-30 09:30:00;38;51;58;5;1;4;14;6;1;1
2020-01-30 09:45:00;35;48;50;2;4;3;8;13;3;0
2020-01-30 10:00:00;30;35;48;5;7;1;16;7;1;0
2020-01-30 10:15:00;23;47;67;2;6;3;14;8;0;0
2020-01-30 10:30:00;35;53;41;4;6;3;10;5;1;0
2020-01-30 10:45:00;31;42;52;7;8;5;10;10;0;0
2020-01-30 11:00:00;21;50;67;6;12;7;14;9;0;0
2020-01-30 11:15:00;33;66;72;5;5;1;14;10;1;0
2020-01-30 11:30:00;40;58;83;4;5;3;17;10;1;2
2020-01-30 11:45:00;32;57;60;10;15;3;14;17;2;1
2020-01-30 12:00:00;32;61;72;9;10;2;19;15;0;0
2020-01-30 12:15:00;43;60;64;4;13;5;21;11;11;13
2020-01-30 12:30:00;56;49;60;8;12;9;21;14;0;0
2020-01-30 12:45:00;59;56;72;4;12;5;15;11;2;0
2020-01-30 13:00:00;82;54;93;7;9;4;19;15;0;0
2020-01-30 13:15:00;105;45;105;13;9;8;24;15;2;0
2020-01-30 13:30:00;116;47;122;14;8;11;24;7;1;0
2020-01-30 13:45:00;76;37;106;14;10;6;34;22;0;0
2020-01-30 14:00:00;51;71;85;9;63;3;87;83;3;0
2020-01-30 14:15:00;38;73;54;11;62;1;179;86;2;0
2020-01-30 14:30:00;32;101;69;7;21;4;129;49;2;0
2020-01-30 14:45:00;35;66;58;8;24;5;52;33;1;0
2020-01-30 15:00:00;40;80;105;7;27;5;50;47;0;0
2020-01-30 15:15:00;42;98;80;7;23;0;59;43;1;3
2020-01-30 15:30:00;46;97;85;5;27;5;47;30;2;0
2020-01-30 15:45:00;37;66;93;7;17;1;55;31;3;0
2020-01-30 16:00:00;34;103;104;7;28;3;58;44;3;1
2020-01-30 16:15:00;40;71;58;5;14;5;55;31;17;8
2020-01-30 16:30:00;51;101;103;5;19;6;67;68;3;1
2020-01-30 16:45:00;33;65;64;6;23;4;28;24;0;0
2020-01-30 17:00:00;39;65;95;4;20;3;44;24;0;0
2020-01-30 17:15:00;32;70;76;5;20;5;32;18;5;5
2020-01-30 17:30:00;28;71;79;3;22;5;38;26;0;9
2020-01-30 17:45:00;30;56;55;5;15;3;40;17;1;0
2020-01-30 18:00:00;34;62;76;3;16;3;24;20;4;30
2020-01-30 18:15:00;37;55;52;4;14;3;10;18;1;0
2020-01-30 18:30:00;31;39;64;3;12;4;17;15;0;5
2020-01-30 18:45:00;22;34;45;3;10;3;12;4;0;0
2020-01-30 19:00:00;36;41;70;4;7;4;13;10;0;0
2020-01-30 19:15:00;24;34;37;1;5;2;10;3;0;0
2020-01-30 19:30:00;22;36;47;3;3;0;8;4;1;0
2020-01-30 19:45:00;17;25;39;2;2;0;5;9;0;0
2020-01-30 20:00:00;24;30;47;2;4;1;5;5;0;0
2020-01-30 20:15:00;29;22;39;1;2;0;3;6;0;0
2020-01-30 20:30:00;30;15;24;4;3;1;3;4;0;0
2020-01-30 20:45:00;37;12;37;0;1;1;3;2;0;0
2020-01-30 21:00:00;96;16;71;1;1;1;4;9;0;0
2020-01-30 21:15:00;129;12;109;3;4;1;1;11;0;0
2020-01-30 21:30:00;120;20;71;4;2;7;10;20;0;0
2020-01-30 21:45:00;50;42;16;8;40;3;49;39;0;0
2020-01-30 22:00:00;16;53;19;5;88;5;93;221;0;0
2020-01-30 22:15:00;11;30;16;8;57;2;17;34;0;0
2020-01-30 22:30:00;17;24;9;2;17;1;2;9;0;0
2020-01-30 22:45:00;6;6;9;0;5;0;2;3;0;0
2020-01-30 23:00:00;3;6;13;4;0;1;3;3;0;0
2020-01-30 23:15:00;7;7;6;2;1;0;1;2;0;0
2020-01-30 23:30:00;2;4;11;3;0;0;1;5;0;0
2020-01-30 23:45:00;3;6;5;1;0;0;2;2;0;0
