DATUM;1(TAFGA);2(TAFBA)
2020-06-27 00:00:00;0;0
2020-06-27 00:15:00;0;0
2020-06-27 00:30:00;0;0
2020-06-27 00:45:00;0;0
2020-06-27 01:00:00;0;0
2020-06-27 01:15:00;0;0
2020-06-27 01:30:00;0;0
2020-06-27 01:45:00;0;0
2020-06-27 02:00:00;0;0
2020-06-27 02:15:00;0;0
2020-06-27 02:30:00;0;0
2020-06-27 02:45:00;0;0
2020-06-27 03:00:00;0;0
2020-06-27 03:15:00;0;0
2020-06-27 03:30:00;0;0
2020-06-27 03:45:00;0;0
2020-06-27 04:00:00;0;0
2020-06-27 04:15:00;0;0
2020-06-27 04:30:00;0;0
2020-06-27 04:45:00;0;0
2020-06-27 05:00:00;1;1
2020-06-27 05:15:00;0;0
2020-06-27 05:30:00;0;0
2020-06-27 05:45:00;0;0
2020-06-27 06:00:00;0;0
2020-06-27 06:15:00;0;0
2020-06-27 06:30:00;0;0
2020-06-27 06:45:00;1;1
2020-06-27 07:00:00;0;0
2020-06-27 07:15:00;0;0
2020-06-27 07:30:00;4;3
2020-06-27 07:45:00;2;0
2020-06-27 08:00:00;4;0
2020-06-27 08:15:00;7;3
2020-06-27 08:30:00;7;1
2020-06-27 08:45:00;10;2
2020-06-27 09:00:00;9;3
2020-06-27 09:15:00;13;4
2020-06-27 09:30:00;16;3
2020-06-27 09:45:00;14;5
2020-06-27 10:00:00;18;2
2020-06-27 10:15:00;15;5
2020-06-27 10:30:00;17;4
2020-06-27 10:45:00;14;8
2020-06-27 11:00:00;15;9
2020-06-27 11:15:00;19;4
2020-06-27 11:30:00;19;4
2020-06-27 12:00:00;12;6
2020-06-27 12:15:00;19;0
2020-06-27 12:30:00;17;20
2020-06-27 12:45:00;13;1
2020-06-27 13:00:00;17;4
2020-06-27 13:15:00;12;2
2020-06-27 13:30:00;16;2
2020-06-27 13:45:00;20;1
2020-06-27 14:00:00;24;8
2020-06-27 14:15:00;23;9
2020-06-27 14:30:00;17;9
2020-06-27 14:45:00;18;13
2020-06-27 15:00:00;20;4
2020-06-27 15:15:00;18;4
2020-06-27 15:30:00;14;6
2020-06-27 15:45:00;16;4
2020-06-27 16:00:00;16;3
2020-06-27 16:15:00;11;5
2020-06-27 16:30:00;13;8
2020-06-27 16:45:00;20;15
2020-06-27 17:00:00;13;6
2020-06-27 17:15:00;23;8
2020-06-27 17:30:00;17;5
2020-06-27 17:45:00;13;4
2020-06-27 18:00:00;21;11
2020-06-27 18:15:00;19;4
2020-06-27 18:30:00;19;2
2020-06-27 18:45:00;7;13
2020-06-27 19:00:00;10;3
2020-06-27 19:15:00;12;3
2020-06-27 19:30:00;8;3
2020-06-27 19:45:00;7;0
2020-06-27 20:00:00;10;5
2020-06-27 20:15:00;11;3
2020-06-27 20:30:00;14;3
2020-06-27 20:45:00;7;1
2020-06-27 21:00:00;7;2
2020-06-27 21:15:00;7;0
2020-06-27 21:30:00;5;1
2020-06-27 21:45:00;9;3
2020-06-27 22:00:00;1;0
2020-06-27 22:15:00;2;3
2020-06-27 22:30:00;2;0
2020-06-27 22:45:00;3;0
2020-06-27 23:00:00;1;1
2020-06-27 23:15:00;1;0
2020-06-27 23:30:00;0;0
2020-06-27 23:45:00;1;0
