DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-05-28 00:00:00;2;3;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-28 00:15:00;2;3;3;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 00:30:00;1;2;3;0;0;4;3;0;0;0;1;0;0;0;0;0;0;0
2020-05-28 00:45:00;1;3;1;0;1;4;4;2;0;0;1;0;0;0;0;0;0;0
2020-05-28 01:00:00;5;3;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 01:15:00;6;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 01:30:00;0;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 01:45:00;0;3;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:00:00;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:15:00;0;2;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:30:00;1;1;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;0;3;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:00:00;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:15:00;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:45:00;4;4;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 04:00:00;1;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 04:15:00;2;3;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 04:30:00;7;5;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 04:45:00;13;9;2;0;0;4;12;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 05:00:00;19;26;0;0;1;8;16;1;0;0;2;3;0;0;6;0;0;0
2020-05-28 05:15:00;35;69;5;0;1;8;41;2;4;6;7;2;0;0;9;19;0;0
2020-05-28 05:30:00;63;67;5;0;3;20;54;2;2;2;6;12;4;0;32;0;0;0
2020-05-28 05:45:00;45;50;6;0;4;41;81;3;2;4;4;11;3;0;26;6;0;0
2020-05-28 06:00:00;40;41;11;0;1;46;97;2;3;3;2;6;0;0;9;2;0;0
2020-05-28 06:15:00;29;38;11;1;2;26;60;0;3;3;1;22;0;0;148;0;0;0
2020-05-28 06:30:00;18;16;2;0;2;9;31;1;1;1;0;1;0;0;14;0;0;0
2020-05-28 06:45:00;48;44;6;0;1;39;97;3;4;6;3;0;0;0;15;0;0;0
2020-05-28 07:00:00;43;56;6;0;3;27;84;0;3;3;10;4;0;0;8;1;0;0
2020-05-28 07:15:00;52;56;7;0;2;29;69;2;7;5;6;2;0;0;10;0;0;0
2020-05-28 07:30:00;46;54;11;0;3;36;68;1;10;8;5;6;0;0;27;0;0;0
2020-05-28 07:45:00;61;57;13;0;2;35;61;0;2;4;12;6;0;0;22;0;0;0
2020-05-28 08:00:00;47;45;10;0;1;33;56;2;1;1;11;3;0;0;12;1;0;0
2020-05-28 08:15:00;42;28;11;0;1;33;64;3;6;6;6;5;0;0;14;0;0;0
2020-05-28 08:30:00;35;27;11;0;0;26;42;5;2;2;7;0;0;0;22;2;0;0
2020-05-28 08:45:00;24;21;11;0;1;23;37;1;2;2;4;3;0;0;6;0;0;0
2020-05-28 09:00:00;36;32;7;0;0;22;35;0;2;2;6;2;0;0;3;0;0;0
2020-05-28 09:15:00;26;24;13;0;0;22;36;6;2;2;7;0;0;0;3;0;0;0
2020-05-28 09:30:00;40;27;12;0;0;32;46;2;2;4;6;0;0;0;3;0;0;0
2020-05-28 09:45:00;37;32;18;0;0;19;39;5;2;3;5;0;0;0;1;0;0;0
2020-05-28 10:00:00;32;27;18;0;0;23;36;9;3;1;6;0;0;0;4;0;0;0
2020-05-28 10:15:00;36;33;7;1;0;14;31;4;2;1;6;0;0;0;0;0;0;0
2020-05-28 10:30:00;37;30;15;0;0;25;36;8;3;3;5;2;0;0;3;0;0;0
2020-05-28 10:45:00;33;16;15;0;0;28;44;1;3;3;10;2;0;0;6;0;0;0
2020-05-28 11:00:00;36;29;15;0;0;25;42;5;3;3;5;0;0;0;0;6;0;0
2020-05-28 11:15:00;34;29;11;0;0;27;33;7;1;2;3;6;0;0;3;0;0;0
2020-05-28 11:30:00;37;32;18;0;2;35;44;6;2;2;8;4;0;0;14;0;0;0
2020-05-28 11:45:00;37;21;18;0;2;30;47;5;3;4;3;3;0;0;8;0;0;0
2020-05-28 12:00:00;37;27;18;0;0;34;41;7;2;3;7;9;0;0;11;0;0;2
2020-05-28 12:15:00;35;34;16;0;2;20;29;4;2;2;3;0;5;0;3;0;0;0
2020-05-28 12:30:00;44;32;15;0;0;27;39;7;3;6;3;2;0;0;6;0;0;0
2020-05-28 12:45:00;53;44;17;0;1;29;39;13;2;8;8;6;0;0;6;0;0;1
2020-05-28 13:00:00;52;50;19;0;0;27;34;8;1;2;6;0;0;0;6;2;0;0
2020-05-28 13:15:00;64;81;19;0;2;23;62;10;2;4;11;9;0;0;17;0;0;0
2020-05-28 13:30:00;82;103;23;0;3;28;61;10;8;11;8;11;0;0;33;0;0;0
2020-05-28 13:45:00;81;135;29;0;0;43;71;8;29;9;10;12;0;0;61;0;0;0
2020-05-28 14:00:00;102;116;36;0;1;57;110;9;21;10;10;9;0;29;29;3;0;0
2020-05-28 14:15:00;51;43;30;0;2;91;123;7;14;6;9;13;7;0;25;0;0;0
2020-05-28 14:30:00;56;36;47;0;3;55;76;9;4;6;2;14;4;0;26;0;0;0
2020-05-28 14:45:00;48;36;32;0;1;50;78;6;5;2;4;12;0;0;17;1;0;0
2020-05-28 15:00:00;57;45;35;0;2;38;69;9;2;5;7;1;0;0;65;0;0;0
2020-05-28 15:15:00;68;59;35;0;2;43;70;3;2;2;4;7;0;0;41;0;0;0
2020-05-28 15:30:00;58;44;29;0;2;40;54;2;4;4;5;18;0;0;21;2;0;0
