DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-12-13 00:00:00;11;17;12;1;22;25;6;10;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 00:15:00;9;14;7;0;20;22;3;8;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 00:30:00;15;21;9;1;22;19;6;9;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 00:45:00;11;11;4;1;12;12;3;6;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 01:00:00;10;14;9;0;8;9;6;8;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 01:15:00;2;4;9;1;7;14;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 01:30:00;3;6;7;0;13;14;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 01:45:00;3;6;7;0;15;14;4;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 02:00:00;8;9;3;0;8;11;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 02:15:00;0;4;3;1;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 02:30:00;2;4;5;0;6;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 02:45:00;6;6;4;0;5;9;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 03:00:00;6;12;11;0;6;6;2;7;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 03:15:00;4;5;3;2;5;7;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 03:30:00;7;9;8;0;8;10;4;7;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 03:45:00;8;7;2;1;4;8;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 04:00:00;4;6;5;1;10;14;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 04:15:00;9;11;4;0;12;12;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 04:30:00;10;17;12;0;13;19;5;12;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 04:45:00;14;22;11;3;16;12;5;10;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 05:00:00;53;63;25;7;29;36;10;22;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 05:15:00;51;71;28;6;45;37;20;36;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 05:30:00;52;65;38;7;44;39;17;36;1;0;0;0;0;0;0;2;0;0;0
2019-12-13 05:45:00;75;107;61;10;48;44;32;57;0;0;0;0;0;0;0;1;0;0;0
2019-12-13 06:00:00;60;71;37;14;50;57;22;44;1;0;0;0;0;0;0;0;0;0;0
2019-12-13 06:15:00;78;95;57;15;69;66;30;60;2;0;0;0;0;0;2;4;0;0;0
2019-12-13 06:30:00;77;117;89;22;64;70;40;92;0;3;0;0;0;0;0;1;0;0;0
2019-12-13 06:45:00;88;104;76;18;68;71;35;79;8;7;0;0;0;0;0;5;0;0;0
2019-12-13 07:00:00;97;114;55;19;72;54;27;75;19;9;0;0;0;0;0;11;1;0;0
2019-12-13 07:15:00;92;145;95;21;83;95;49;104;6;6;0;0;0;0;0;7;2;0;0
2019-12-13 07:30:00;99;139;91;37;74;86;41;88;6;7;0;0;0;0;0;5;0;0;0
2019-12-13 07:45:00;105;134;101;18;105;122;53;94;10;4;0;0;0;0;0;4;1;0;0
2019-12-13 08:00:00;87;129;87;19;74;96;46;82;5;7;0;0;0;0;0;4;0;0;0
2019-12-13 08:15:00;100;110;79;24;82;96;36;68;11;5;0;0;0;0;0;5;0;0;0
2019-12-13 08:30:00;127;121;81;23;89;114;46;103;14;7;0;0;0;0;0;4;8;0;0
2019-12-13 08:45:00;97;119;77;21;118;124;59;89;11;4;0;0;0;0;0;5;2;0;0
2019-12-13 09:00:00;101;102;57;16;76;78;35;39;15;9;0;0;0;0;0;10;1;0;0
2019-12-13 09:15:00;92;109;88;25;75;80;50;65;17;15;0;0;0;0;0;8;0;0;0
2019-12-13 09:30:00;108;119;84;23;87;105;51;90;20;19;0;0;0;0;0;8;0;0;0
2019-12-13 09:45:00;115;123;85;21;104;80;47;57;21;12;0;0;0;0;1;11;0;0;0
2019-12-13 10:00:00;119;135;98;22;110;110;54;64;23;16;0;0;0;0;0;12;0;0;0
2019-12-13 10:15:00;100;120;73;24;109;116;47;52;28;29;0;0;0;0;0;10;0;0;0
2019-12-13 10:30:00;104;108;66;12;103;105;50;56;33;19;0;0;0;0;0;12;0;0;0
2019-12-13 10:45:00;109;149;107;16;126;133;62;78;24;24;0;0;0;0;0;7;1;1;1
2019-12-13 11:00:00;113;127;80;19;124;123;43;53;28;19;0;0;0;0;0;10;4;0;0
2019-12-13 11:15:00;116;124;81;21;119;118;45;59;29;23;0;0;0;0;0;12;3;0;0
2019-12-13 11:30:00;117;120;97;15;127;135;60;86;19;20;0;0;0;0;0;14;4;0;0
2019-12-13 11:45:00;106;135;102;17;130;139;52;80;42;30;0;0;0;0;0;12;0;0;0
2019-12-13 12:00:00;90;118;71;25;142;137;54;82;24;18;0;0;0;0;0;9;3;1;0
2019-12-13 12:15:00;99;102;54;18;149;148;57;65;28;30;0;0;0;0;0;9;8;0;0
2019-12-13 12:30:00;99;101;51;22;134;112;53;71;137;27;0;0;0;0;0;10;2;0;0
2019-12-13 12:45:00;93;110;88;16;137;130;71;82;31;27;0;0;0;0;0;10;4;0;0
2019-12-13 13:00:00;103;130;93;15;146;116;60;72;30;28;0;0;0;0;0;12;9;0;5
2019-12-13 13:15:00;112;140;79;25;163;152;49;65;23;26;0;0;0;0;0;7;0;0;0
2019-12-13 13:30:00;125;133;80;18;149;137;45;81;16;25;0;0;0;0;0;7;1;0;5
2019-12-13 13:45:00;115;146;98;28;122;121;45;131;27;11;0;0;0;0;0;9;4;0;0
2019-12-13 14:00:00;122;160;98;18;149;134;51;82;19;30;0;0;0;0;0;8;1;0;0
2019-12-13 14:15:00;118;144;97;22;145;148;65;89;25;24;0;0;0;0;0;7;0;0;2
2019-12-13 14:30:00;125;147;125;19;150;140;60;88;33;24;0;0;0;0;0;8;2;0;0
2019-12-13 14:45:00;116;129;95;21;156;139;52;106;26;28;0;0;0;0;0;8;2;0;2
2019-12-13 15:00:00;105;140;83;30;142;128;46;83;19;27;0;0;0;0;0;2;9;0;0
2019-12-13 15:15:00;113;129;106;20;165;144;57;124;15;17;0;0;0;0;0;8;9;0;0
2019-12-13 15:30:00;122;138;82;16;153;128;42;57;29;22;0;0;0;0;0;9;2;0;0
2019-12-13 15:45:00;116;145;96;28;153;132;54;95;28;65;0;0;0;0;0;6;1;0;0
2019-12-13 16:00:00;101;118;85;20;141;135;53;88;26;24;0;0;0;0;0;13;2;0;0
2019-12-13 16:15:00;106;135;86;28;150;147;52;89;32;27;0;0;0;0;0;11;0;0;0
2019-12-13 16:30:00;121;137;85;22;126;120;46;75;27;22;0;0;0;0;0;8;15;0;0
2019-12-13 16:45:00;135;153;106;22;150;132;49;79;17;11;0;0;0;0;0;9;3;0;1
2019-12-13 17:00:00;127;130;80;22;154;123;57;71;32;20;0;0;0;0;0;6;0;0;0
2019-12-13 17:15:00;115;143;88;18;155;131;48;82;19;21;0;0;0;0;0;8;4;0;0
2019-12-13 17:30:00;133;142;95;19;150;120;44;92;28;28;0;0;0;0;0;11;37;6;5
2019-12-13 17:45:00;136;159;79;24;132;110;47;88;19;19;0;0;0;0;0;7;2;0;0
2019-12-13 18:00:00;112;143;109;16;135;137;41;80;24;23;0;0;0;0;0;6;4;0;0
2019-12-13 18:15:00;124;129;105;13;140;117;36;81;17;14;0;0;0;0;0;7;0;0;0
2019-12-13 18:30:00;103;144;88;17;120;111;35;79;20;18;0;0;0;0;1;4;0;0;0
2019-12-13 18:45:00;84;96;74;11;108;117;40;84;18;15;0;0;0;0;0;11;141;0;0
2019-12-13 19:00:00;83;99;68;10;99;112;35;68;20;5;0;0;0;0;0;5;20;0;3
2019-12-13 19:15:00;68;92;60;11;110;81;30;64;17;12;0;0;0;0;0;3;0;0;0
2019-12-13 19:30:00;77;87;64;11;80;75;26;59;12;11;0;0;0;0;0;9;2;0;0
2019-12-13 19:45:00;64;70;49;9;73;75;15;38;22;12;0;0;0;0;0;4;2;0;0
2019-12-13 20:00:00;55;74;49;8;85;71;14;44;10;9;0;0;0;0;0;5;0;0;0
2019-12-13 20:15:00;46;66;45;10;81;66;20;42;6;3;0;0;0;0;0;0;0;0;0
2019-12-13 20:30:00;44;64;50;11;73;64;19;47;2;0;0;0;0;0;0;2;1;0;0
2019-12-13 20:45:00;49;60;54;8;81;64;19;44;0;0;0;0;0;0;0;2;0;0;0
2019-12-13 21:00:00;53;65;40;7;73;58;10;37;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 21:15:00;53;66;51;9;58;59;18;47;0;0;0;0;0;0;3;0;0;0;0
2019-12-13 21:30:00;39;48;28;13;56;45;5;27;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 21:45:00;48;51;41;13;62;41;14;37;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 22:00:00;42;61;59;4;99;87;11;40;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 22:15:00;44;53;47;4;127;96;4;31;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 22:30:00;56;66;49;6;96;83;19;41;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 22:45:00;43;54;38;9;75;64;10;32;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 23:00:00;40;54;30;8;74;51;6;21;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 23:15:00;40;42;24;7;51;40;6;19;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 23:30:00;30;48;34;6;70;45;14;27;0;0;0;0;0;0;0;0;0;0;0
2019-12-13 23:45:00;26;30;16;2;37;32;3;14;0;0;0;0;0;0;0;0;0;0;0
