DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-09-15 00:00:00;5;1;8;0;0;0;0;0;0
2020-09-15 00:15:00;4;6;17;0;0;0;0;0;0
2020-09-15 00:30:00;6;8;11;1;1;0;0;0;0
2020-09-15 00:45:00;10;4;10;0;0;0;0;0;0
2020-09-15 01:00:00;2;1;3;0;0;0;0;0;0
2020-09-15 01:15:00;4;5;8;1;1;0;0;0;0
2020-09-15 01:30:00;4;5;8;1;1;0;0;0;0
2020-09-15 01:45:00;12;4;11;0;0;0;0;0;0
2020-09-15 02:00:00;4;3;3;0;0;0;0;0;0
2020-09-15 02:15:00;5;1;5;1;1;0;0;0;0
2020-09-15 02:30:00;3;4;9;0;0;0;0;0;0
2020-09-15 02:45:00;1;0;7;1;1;0;0;0;0
2020-09-15 03:00:00;3;4;3;0;0;0;0;0;0
2020-09-15 03:15:00;5;5;7;0;0;0;0;0;0
2020-09-15 03:30:00;10;4;10;1;1;0;0;0;0
2020-09-15 03:45:00;5;2;3;1;0;0;0;0;0
2020-09-15 04:00:00;6;2;13;0;0;0;0;0;0
2020-09-15 04:15:00;14;7;23;0;0;0;0;0;0
2020-09-15 04:30:00;19;6;22;0;0;0;0;0;0
2020-09-15 04:45:00;20;4;38;0;0;0;0;0;0
2020-09-15 05:00:00;30;15;84;0;0;0;0;0;0
2020-09-15 05:15:00;46;9;131;2;2;0;0;0;0
2020-09-15 05:30:00;60;9;91;2;2;0;0;0;0
2020-09-15 05:45:00;61;26;106;2;2;0;0;0;0
2020-09-15 06:00:00;96;21;106;1;1;0;0;0;0
2020-09-15 06:15:00;112;37;139;1;1;0;0;0;0
2020-09-15 06:30:00;99;44;182;1;1;0;0;0;0
2020-09-15 06:45:00;107;42;179;2;2;2;0;0;0
2020-09-15 07:00:00;104;39;229;1;1;1;0;0;0
2020-09-15 07:15:00;114;58;249;5;5;1;0;0;0
2020-09-15 07:30:00;103;57;241;2;2;2;0;0;0
2020-09-15 07:45:00;118;82;212;2;2;1;0;0;0
2020-09-15 08:00:00;91;50;193;1;1;1;0;0;0
2020-09-15 08:15:00;89;44;178;3;2;2;0;0;0
2020-09-15 08:30:00;105;51;209;1;1;2;0;0;0
2020-09-15 08:45:00;126;57;178;2;2;1;0;0;0
2020-09-15 09:00:00;94;45;158;1;1;0;0;0;0
2020-09-15 09:15:00;102;42;195;1;1;3;0;0;0
2020-09-15 09:30:00;112;52;175;1;1;2;0;0;0
2020-09-15 09:45:00;111;66;203;2;1;0;0;0;0
2020-09-15 10:00:00;112;64;189;3;2;5;0;0;0
2020-09-15 10:15:00;127;72;190;4;4;5;0;0;0
2020-09-15 10:30:00;123;48;179;1;1;3;0;0;0
2020-09-15 10:45:00;141;54;181;3;3;5;0;0;0
2020-09-15 11:00:00;153;66;185;2;2;4;0;0;0
2020-09-15 11:15:00;128;63;172;2;1;1;0;0;0
2020-09-15 11:30:00;143;82;196;1;2;2;0;0;0
2020-09-15 11:45:00;129;56;192;2;1;2;0;0;0
2020-09-15 12:00:00;146;63;175;1;1;0;0;0;0
2020-09-15 12:15:00;135;65;176;0;0;1;0;0;0
2020-09-15 12:30:00;124;71;199;0;0;0;0;0;0
2020-09-15 12:45:00;115;46;184;2;2;1;0;0;0
2020-09-15 13:00:00;158;62;160;2;2;2;0;0;0
2020-09-15 13:15:00;131;61;187;4;5;1;0;0;0
2020-09-15 13:30:00;107;138;227;4;4;2;0;0;0
2020-09-15 13:45:00;138;89;195;1;1;2;0;0;0
2020-09-15 14:00:00;136;70;184;2;2;1;0;0;0
2020-09-15 14:15:00;161;58;182;2;2;0;0;0;0
2020-09-15 14:30:00;148;65;158;1;1;0;0;0;0
2020-09-15 14:45:00;157;67;198;2;2;4;0;0;0
2020-09-15 15:00:00;160;67;192;2;1;5;0;0;0
2020-09-15 15:15:00;159;62;186;1;1;2;0;0;0
2020-09-15 15:30:00;150;65;208;1;1;1;0;0;0
2020-09-15 15:45:00;161;80;235;1;1;1;0;0;0
2020-09-15 16:00:00;174;77;203;1;1;3;0;0;0
2020-09-15 16:15:00;186;74;221;2;2;1;0;0;0
2020-09-15 16:30:00;174;72;227;0;0;1;0;0;0
2020-09-15 16:45:00;177;74;231;2;2;0;0;0;0
2020-09-15 17:00:00;172;60;272;3;3;1;0;0;0
2020-09-15 17:15:00;182;64;241;1;1;1;0;0;0
2020-09-15 17:30:00;188;75;205;2;2;1;0;0;0
