DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-11-30 00:00:00;1;1;0;0;0;1;0;1;4;0;0;0;0;0
2020-11-30 00:15:00;3;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-11-30 00:30:00;2;4;3;2;0;1;0;2;7;0;0;0;0;0
2020-11-30 00:45:00;1;3;1;3;2;3;0;1;5;0;0;0;0;0
2020-11-30 01:00:00;2;1;1;1;0;0;0;1;4;0;0;0;0;0
2020-11-30 01:15:00;1;2;0;0;0;0;0;1;4;0;0;0;0;0
2020-11-30 01:30:00;0;3;0;1;0;0;0;1;3;0;0;0;0;0
2020-11-30 01:45:00;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:15:00;0;0;1;1;0;0;0;0;4;0;0;0;0;0
2020-11-30 02:30:00;1;2;1;1;0;0;0;1;1;0;0;0;0;0
2020-11-30 02:45:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0
2020-11-30 03:00:00;0;0;0;0;0;0;0;1;2;0;0;0;0;0
2020-11-30 03:15:00;1;1;0;0;0;0;0;1;3;0;0;0;0;0
2020-11-30 03:30:00;0;1;0;2;0;0;0;0;1;0;0;0;0;0
2020-11-30 03:45:00;1;1;0;0;0;0;0;1;3;0;0;0;0;0
2020-11-30 04:00:00;1;0;1;3;0;0;0;2;6;0;0;0;0;0
2020-11-30 04:15:00;4;3;0;0;0;0;0;2;3;0;0;0;0;0
2020-11-30 04:30:00;1;3;1;1;1;0;0;2;17;0;0;0;0;0
2020-11-30 04:45:00;1;7;6;7;2;0;0;16;28;0;0;0;0;0
2020-11-30 05:00:00;5;15;12;15;2;0;0;47;72;0;0;0;0;0
2020-11-30 05:15:00;7;17;35;26;16;0;1;64;151;0;0;0;5;2
2020-11-30 05:30:00;15;22;22;29;12;1;1;77;137;5;0;0;1;2
2020-11-30 05:45:00;14;30;21;22;14;0;2;67;81;0;0;0;7;1
2020-11-30 06:00:00;17;32;12;13;8;0;2;42;48;0;0;0;3;0
2020-11-30 06:15:00;15;22;27;27;8;1;0;49;62;1;0;0;1;0
2020-11-30 06:30:00;14;18;52;51;11;4;3;73;91;0;0;0;4;0
2020-11-30 06:45:00;25;41;53;60;13;4;2;62;85;1;0;0;4;1
2020-11-30 07:00:00;25;29;34;37;7;0;3;66;72;0;0;0;4;0
2020-11-30 07:15:00;39;71;15;22;9;3;1;62;85;0;0;0;1;1
2020-11-30 07:30:00;55;68;32;33;13;3;2;67;86;0;0;0;2;3
2020-11-30 07:45:00;50;52;36;36;11;1;0;91;108;1;0;0;5;2
2020-11-30 08:00:00;43;41;24;29;8;7;2;65;103;0;0;0;5;0
2020-11-30 08:15:00;45;41;20;32;13;0;1;67;74;0;0;0;3;2
2020-11-30 08:30:00;40;33;23;25;10;3;2;52;46;0;0;1;3;8
2020-11-30 08:45:00;36;39;14;13;7;3;1;57;41;1;0;0;2;1
2020-11-30 09:00:00;41;40;16;20;17;5;0;40;34;1;0;0;0;0
2020-11-30 09:15:00;38;39;12;18;6;2;0;36;26;0;0;0;1;0
2020-11-30 09:30:00;30;48;7;14;14;2;3;37;34;0;0;0;1;0
2020-11-30 09:45:00;33;37;11;11;11;3;5;35;28;0;0;2;0;0
2020-11-30 10:00:00;31;39;6;16;11;5;0;30;27;0;0;0;5;3
2020-11-30 10:15:00;37;48;8;12;13;3;1;31;26;0;0;0;2;0
2020-11-30 10:30:00;36;36;15;16;12;5;2;41;39;0;0;0;0;0
2020-11-30 10:45:00;48;62;13;12;11;5;1;28;31;3;0;0;1;0
2020-11-30 11:00:00;25;55;10;19;7;5;1;34;34;0;0;1;2;1
2020-11-30 11:15:00;27;40;17;20;19;2;1;35;30;1;0;0;3;7
2020-11-30 11:30:00;39;47;18;19;13;7;2;38;29;0;0;0;5;0
2020-11-30 11:45:00;36;48;17;19;14;10;4;30;31;0;0;0;4;0
2020-11-30 12:00:00;36;46;21;23;12;6;2;39;48;0;0;0;5;4
2020-11-30 12:15:00;29;63;11;20;17;5;0;43;44;4;0;0;3;0
2020-11-30 12:30:00;38;51;13;14;9;2;0;41;59;0;0;0;2;1
2020-11-30 12:45:00;27;41;12;11;32;7;3;32;36;0;0;5;6;1
2020-11-30 13:00:00;32;52;18;26;30;11;4;49;58;0;0;0;4;6
2020-11-30 13:15:00;36;51;18;19;28;4;0;72;97;0;0;0;9;81
2020-11-30 13:30:00;33;47;17;24;24;8;1;64;84;1;0;1;5;4
2020-11-30 13:45:00;45;66;25;34;20;7;3;59;96;0;0;0;7;0
2020-11-30 14:00:00;73;101;25;29;39;17;2;64;77;4;0;0;11;10
2020-11-30 14:15:00;110;148;18;17;45;35;14;42;44;3;0;0;3;1
2020-11-30 14:30:00;95;154;20;19;20;16;7;30;43;0;0;0;4;4
2020-11-30 14:45:00;83;138;31;35;19;19;7;40;48;0;0;0;4;3
2020-11-30 15:00:00;55;59;25;27;31;17;6;42;41;0;0;0;4;1
2020-11-30 15:15:00;56;80;23;31;67;32;16;36;61;0;0;0;8;2
2020-11-30 15:30:00;53;67;15;15;29;17;7;26;47;0;0;0;3;22
2020-11-30 15:45:00;59;79;16;21;32;15;4;44;55;0;0;0;7;6
2020-11-30 16:00:00;45;66;9;11;24;19;11;281;283;1;0;0;4;0
2020-11-30 16:15:00;53;89;11;16;33;21;6;43;66;0;0;0;1;0
2020-11-30 16:30:00;53;71;17;17;23;10;5;36;42;1;0;0;4;6
2020-11-30 16:45:00;60;76;9;13;23;15;6;28;51;1;0;0;6;5
2020-11-30 17:00:00;51;56;12;16;19;12;3;33;39;0;0;0;5;1
2020-11-30 17:15:00;39;55;9;13;17;11;6;32;47;0;1;0;1;0
2020-11-30 17:30:00;48;57;9;10;17;7;4;33;43;0;0;0;4;0
2020-11-30 17:45:00;38;72;11;17;9;11;2;43;39;3;0;0;1;1
2020-11-30 18:00:00;35;46;8;10;15;10;5;35;38;0;0;0;3;0
2020-11-30 18:15:00;36;43;6;8;12;7;3;26;27;0;0;16;4;1
2020-11-30 18:30:00;26;41;8;8;8;10;2;20;26;0;0;0;1;0
2020-11-30 18:45:00;22;43;6;6;10;4;2;18;17;0;0;0;3;0
2020-11-30 19:00:00;17;29;7;9;7;5;3;18;39;0;0;1;3;1
2020-11-30 19:15:00;21;34;2;1;5;6;1;14;18;0;0;0;0;0
2020-11-30 19:30:00;17;22;3;3;2;4;1;16;19;0;0;0;0;0
2020-11-30 19:45:00;10;12;4;4;1;4;1;14;14;0;0;0;0;0
2020-11-30 20:00:00;12;17;1;5;1;2;1;18;21;0;0;0;0;0
2020-11-30 20:15:00;12;15;4;5;3;3;1;20;17;1;0;0;0;0
2020-11-30 20:30:00;12;17;5;6;4;1;0;20;29;0;0;0;1;0
2020-11-30 20:45:00;10;15;1;3;5;0;0;25;25;0;0;0;1;0
2020-11-30 21:00:00;9;11;9;11;5;5;2;51;114;0;0;0;0;0
2020-11-30 21:15:00;7;13;5;10;15;2;0;45;52;0;0;0;2;0
2020-11-30 21:30:00;11;21;3;6;13;5;2;40;43;0;0;0;0;0
2020-11-30 21:45:00;43;88;9;5;14;5;8;20;32;6;0;0;0;0
2020-11-30 22:00:00;66;129;13;18;17;10;4;13;20;0;0;0;4;0
2020-11-30 22:15:00;27;55;4;7;4;1;1;6;13;0;0;0;3;1
2020-11-30 22:30:00;6;13;3;3;3;4;0;3;5;0;0;0;0;0
2020-11-30 22:45:00;10;10;2;2;0;2;0;2;9;0;0;0;0;0
2020-11-30 23:00:00;2;8;1;1;0;1;0;3;10;0;0;0;0;0
