DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-05-07 00:00:00;0;9;3;6;4;0;0
2020-05-07 00:15:00;0;8;17;4;8;3;3
2020-05-07 00:30:00;0;11;9;8;4;0;0
2020-05-07 00:45:00;0;3;1;6;6;0;0
2020-05-07 01:00:00;0;8;1;2;1;0;0
2020-05-07 01:15:00;0;5;5;7;5;0;0
2020-05-07 01:30:00;0;2;1;3;3;0;0
2020-05-07 01:45:00;0;4;0;4;4;0;0
2020-05-07 02:00:00;0;8;1;3;4;0;0
2020-05-07 02:15:00;0;2;7;5;4;0;0
2020-05-07 02:30:00;0;3;4;2;0;0;0
2020-05-07 02:45:00;0;3;3;6;1;0;0
2020-05-07 03:00:00;0;3;1;7;4;0;0
2020-05-07 03:15:00;0;2;1;4;3;0;0
2020-05-07 03:30:00;0;6;1;8;2;0;0
2020-05-07 03:45:00;0;3;2;5;3;0;0
2020-05-07 04:00:00;0;5;2;10;3;0;0
2020-05-07 04:15:00;0;7;2;10;3;0;0
2020-05-07 04:30:00;0;9;6;12;4;0;0
2020-05-07 04:45:00;0;18;6;15;9;0;0
2020-05-07 05:00:00;0;31;27;29;21;1;1
2020-05-07 05:15:00;5;45;40;32;13;0;0
2020-05-07 05:30:00;1;46;33;38;26;2;2
2020-05-07 05:45:00;2;38;47;29;22;2;2
2020-05-07 06:00:00;2;41;42;33;24;4;4
2020-05-07 06:15:00;0;65;73;39;25;4;4
2020-05-07 06:30:00;1;91;98;44;46;6;6
2020-05-07 06:45:00;9;70;98;63;37;3;3
2020-05-07 07:00:00;2;105;102;47;39;6;6
2020-05-07 07:15:00;32;110;117;60;72;7;7
2020-05-07 07:30:00;5;109;138;62;65;3;3
2020-05-07 07:45:00;8;109;106;95;68;4;4
2020-05-07 08:00:00;3;92;101;62;50;5;5
2020-05-07 08:15:00;0;94;33;92;85;3;3
2020-05-07 08:30:00;3;74;41;87;81;5;5
2020-05-07 08:45:00;6;89;93;100;79;3;3
2020-05-07 09:00:00;7;80;81;71;50;4;4
2020-05-07 09:15:00;0;77;13;89;62;3;2
2020-05-07 09:30:00;6;93;75;103;82;6;7
2020-05-07 09:45:00;7;86;89;107;97;2;2
2020-05-07 10:00:00;1;81;58;97;74;3;3
2020-05-07 10:15:00;2;86;49;93;96;3;3
2020-05-07 10:30:00;3;91;95;112;105;6;6
2020-05-07 10:45:00;2;99;39;123;97;2;2
2020-05-07 11:00:00;4;82;63;107;80;3;3
2020-05-07 11:15:00;5;85;32;119;94;3;3
2020-05-07 11:30:00;1;97;95;102;119;6;7
2020-05-07 11:45:00;23;98;101;110;118;2;2
2020-05-07 12:00:00;13;98;80;108;85;4;4
2020-05-07 12:15:00;10;94;82;118;112;2;2
2020-05-07 12:30:00;10;86;99;95;113;4;4
2020-05-07 12:45:00;9;82;113;107;103;4;4
2020-05-07 13:00:00;8;101;57;107;123;3;3
2020-05-07 13:15:00;2;94;92;97;120;8;8
2020-05-07 13:30:00;14;96;98;108;94;7;7
2020-05-07 13:45:00;14;104;80;120;148;2;2
2020-05-07 14:00:00;6;103;52;112;107;3;3
2020-05-07 14:15:00;2;94;82;115;108;5;5
2020-05-07 14:30:00;7;108;86;114;122;8;8
2020-05-07 14:45:00;7;115;100;127;125;2;2
2020-05-07 15:00:00;17;101;87;115;134;4;4
2020-05-07 15:15:00;26;89;96;130;135;2;2
2020-05-07 15:30:00;4;96;89;129;123;5;5
2020-05-07 15:45:00;21;95;102;129;139;5;5
2020-05-07 16:00:00;14;88;83;127;137;3;3
2020-05-07 16:15:00;3;108;91;141;147;3;3
2020-05-07 16:30:00;11;111;96;145;148;4;4
2020-05-07 16:45:00;15;96;98;121;134;5;5
2020-05-07 17:00:00;11;112;82;105;143;5;5
2020-05-07 17:15:00;47;94;77;123;146;2;2
2020-05-07 17:30:00;9;82;89;109;111;5;5
2020-05-07 17:45:00;25;105;98;117;124;4;4
2020-05-07 18:00:00;18;85;81;105;104;4;4
2020-05-07 18:15:00;3;99;78;120;117;3;2
2020-05-07 18:30:00;37;79;4;91;103;4;5
2020-05-07 18:45:00;13;67;47;90;84;4;4
2020-05-07 19:00:00;7;65;68;90;87;3;3
2020-05-07 19:15:00;26;65;71;70;76;3;3
2020-05-07 19:30:00;1;55;38;57;54;5;5
2020-05-07 19:45:00;4;68;65;54;60;2;2
2020-05-07 20:00:00;16;56;47;62;43;3;3
2020-05-07 20:15:00;1;54;38;53;44;2;2
2020-05-07 20:30:00;1;32;33;56;50;3;3
2020-05-07 20:45:00;3;33;33;33;32;1;1
2020-05-07 21:00:00;3;39;21;42;36;3;3
2020-05-07 21:15:00;0;26;18;43;29;0;0
2020-05-07 21:30:00;0;26;16;38;27;0;0
2020-05-07 21:45:00;0;31;31;48;32;2;2
2020-05-07 22:00:00;0;19;14;54;45;2;2
2020-05-07 22:15:00;4;17;15;48;36;2;2
2020-05-07 22:30:00;0;29;8;24;18;2;2
2020-05-07 22:45:00;0;18;14;24;13;0;0
2020-05-07 23:00:00;0;13;19;19;5;2;2
2020-05-07 23:15:00;0;13;15;20;10;0;0
2020-05-07 23:30:00;0;10;6;15;11;1;1
2020-05-07 23:45:00;0;8;1;12;7;0;0
