DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-03-28 00:00:00;1;0;0;0;0;0;0;0;0;0
2020-03-28 00:15:00;3;5;1;2;0;0;0;0;0;0
2020-03-28 00:30:00;0;1;0;0;0;1;0;0;0;0
2020-03-28 00:45:00;0;0;0;0;2;0;0;0;0;0
2020-03-28 01:00:00;0;0;0;1;0;2;0;0;0;0
2020-03-28 01:15:00;1;0;0;0;1;1;0;0;0;0
2020-03-28 01:30:00;0;0;0;0;1;0;0;0;0;0
2020-03-28 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:00:00;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:15:00;1;1;0;0;0;1;0;0;0;0
2020-03-28 02:30:00;1;0;0;1;1;0;0;0;0;0
2020-03-28 02:45:00;0;2;0;0;2;2;0;0;0;0
2020-03-28 03:00:00;2;0;0;0;0;0;0;0;0;0
2020-03-28 03:15:00;0;0;0;0;0;1;0;0;0;0
2020-03-28 03:30:00;0;0;0;0;1;0;0;0;0;0
2020-03-28 03:45:00;0;1;0;1;0;0;0;0;0;0
2020-03-28 04:00:00;2;0;2;0;0;0;0;0;0;0
2020-03-28 04:15:00;0;1;0;0;0;2;0;0;0;0
2020-03-28 04:30:00;0;0;0;0;1;1;0;0;0;0
2020-03-28 04:45:00;0;1;0;3;1;0;0;0;0;0
2020-03-28 05:00:00;1;1;1;2;1;0;0;0;0;0
2020-03-28 05:15:00;0;2;2;3;2;3;0;0;0;0
2020-03-28 05:30:00;0;0;0;2;2;1;0;0;0;0
2020-03-28 05:45:00;2;4;2;7;4;4;0;0;0;0
2020-03-28 06:00:00;3;5;1;4;3;8;0;0;0;0
2020-03-28 06:15:00;3;5;2;5;5;2;0;0;0;0
2020-03-28 06:30:00;6;1;4;7;7;5;0;0;0;0
2020-03-28 06:45:00;8;7;3;12;12;5;0;0;0;0
2020-03-28 07:00:00;9;10;5;15;16;2;0;0;0;0
2020-03-28 07:15:00;6;9;3;9;16;2;0;0;0;0
2020-03-28 07:30:00;6;5;7;20;17;1;0;0;0;0
2020-03-28 07:45:00;9;20;12;22;16;5;0;0;0;0
2020-03-28 08:00:00;5;17;14;19;16;3;0;0;0;0
2020-03-28 08:15:00;7;15;9;21;20;2;0;0;0;0
2020-03-28 08:30:00;13;11;15;37;23;9;0;0;0;0
2020-03-28 08:45:00;3;11;9;27;17;8;0;0;0;0
2020-03-28 09:00:00;14;22;15;32;14;7;0;0;0;0
2020-03-28 09:15:00;6;15;22;35;15;7;0;0;0;0
2020-03-28 09:30:00;15;14;21;29;14;11;0;0;0;0
2020-03-28 09:45:00;15;22;14;37;14;4;0;0;0;0
2020-03-28 10:00:00;15;18;13;25;13;3;0;0;0;0
2020-03-28 10:15:00;11;18;13;43;16;11;0;0;0;0
2020-03-28 10:30:00;17;13;16;44;15;10;0;0;0;0
2020-03-28 10:45:00;15;14;13;35;26;11;0;0;0;0
2020-03-28 11:00:00;15;27;14;46;22;7;0;0;0;0
2020-03-28 11:15:00;12;16;13;32;11;10;0;0;0;0
2020-03-28 11:30:00;12;17;19;28;13;6;0;0;0;0
2020-03-28 11:45:00;13;18;17;36;15;8;0;0;0;0
2020-03-28 12:00:00;25;30;14;32;21;15;0;0;0;0
2020-03-28 12:15:00;14;14;17;29;15;8;0;0;0;0
2020-03-28 12:30:00;9;28;14;28;13;10;0;0;0;0
2020-03-28 12:45:00;10;16;14;29;11;8;0;0;0;0
2020-03-28 13:00:00;13;21;15;25;7;8;0;0;0;0
2020-03-28 13:15:00;16;13;9;23;7;11;0;0;0;0
2020-03-28 13:30:00;22;26;13;29;3;8;0;0;0;0
2020-03-28 13:45:00;12;10;8;14;7;6;0;0;0;0
2020-03-28 14:00:00;14;19;14;18;14;6;0;0;0;0
2020-03-28 14:15:00;12;16;13;31;8;6;0;0;0;0
2020-03-28 14:30:00;14;18;14;16;6;5;0;0;0;0
2020-03-28 14:45:00;8;12;13;23;17;8;0;0;0;0
2020-03-28 15:00:00;13;19;14;30;14;8;0;0;0;0
2020-03-28 15:15:00;10;13;10;23;7;8;0;0;0;0
2020-03-28 15:30:00;22;15;13;24;11;7;0;0;0;0
2020-03-28 15:45:00;11;10;10;26;7;8;0;0;0;0
2020-03-28 16:00:00;13;20;10;16;16;11;0;0;0;0
2020-03-28 16:15:00;16;25;8;21;11;6;0;0;0;0
2020-03-28 16:30:00;21;10;11;13;11;11;0;0;0;0
2020-03-28 16:45:00;12;19;11;21;11;8;0;0;0;0
2020-03-28 17:00:00;12;21;11;17;3;6;0;0;0;0
2020-03-28 17:15:00;18;20;13;19;12;4;0;0;0;0
2020-03-28 17:30:00;13;12;22;20;9;13;0;0;0;0
2020-03-28 17:45:00;10;13;8;16;12;10;0;0;0;0
2020-03-28 18:00:00;13;19;18;13;14;12;0;0;0;0
2020-03-28 18:15:00;9;12;8;15;8;11;0;0;0;0
2020-03-28 18:30:00;18;14;10;15;7;6;0;0;0;0
2020-03-28 18:45:00;11;10;6;15;7;14;0;0;0;0
2020-03-28 19:00:00;12;10;10;19;2;7;0;0;0;0
2020-03-28 19:15:00;16;15;5;10;14;12;0;0;0;0
2020-03-28 19:30:00;13;12;10;14;1;13;0;0;0;0
2020-03-28 19:45:00;4;9;8;13;6;8;0;0;0;0
2020-03-28 20:00:00;11;13;8;12;3;7;0;0;0;0
2020-03-28 20:15:00;5;17;3;5;3;5;0;0;0;0
2020-03-28 20:30:00;11;16;8;14;2;4;0;0;0;0
2020-03-28 20:45:00;5;8;5;6;2;4;0;0;0;0
2020-03-28 21:00:00;7;8;4;2;0;3;0;0;0;0
2020-03-28 21:15:00;5;6;1;5;0;2;0;0;0;0
2020-03-28 21:30:00;2;1;2;3;4;2;0;0;0;0
2020-03-28 21:45:00;7;6;2;3;3;0;0;0;0;0
2020-03-28 22:00:00;5;7;3;4;0;2;0;0;0;0
2020-03-28 22:15:00;2;0;1;2;2;1;0;0;0;0
2020-03-28 22:30:00;0;0;1;3;3;2;0;0;0;0
2020-03-28 22:45:00;4;6;4;11;1;2;0;0;0;0
2020-03-28 23:00:00;5;5;1;1;1;2;0;0;0;0
2020-03-28 23:15:00;2;2;0;0;1;2;0;0;0;0
2020-03-28 23:30:00;1;5;2;0;0;0;0;0;0;0
2020-03-28 23:45:00;1;3;4;2;1;1;0;0;0;0
