DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-05-14 00:00:00;5;4;0;7;8;2;8;2;5;3
2020-05-14 00:15:00;2;5;1;2;6;1;6;2;4;2
2020-05-14 00:30:00;4;3;1;5;8;2;10;2;3;2
2020-05-14 00:45:00;2;2;0;4;3;3;4;3;2;1
2020-05-14 01:00:00;8;4;0;8;9;3;7;8;5;9
2020-05-14 01:15:00;4;1;2;5;3;3;4;5;1;3
2020-05-14 01:30:00;0;0;0;0;1;1;2;0;0;0
2020-05-14 01:45:00;5;2;1;4;4;3;4;1;1;3
2020-05-14 02:00:00;5;6;0;4;5;2;5;1;5;3
2020-05-14 02:15:00;4;3;0;5;11;2;6;2;4;2
2020-05-14 02:30:00;2;2;0;0;6;0;0;0;1;2
2020-05-14 02:45:00;3;1;0;2;1;2;1;0;1;2
2020-05-14 03:00:00;3;5;2;2;3;3;2;6;6;1
2020-05-14 03:15:00;4;1;2;4;2;3;2;2;4;3
2020-05-14 03:30:00;4;1;0;1;1;2;2;1;1;4
2020-05-14 03:45:00;2;6;3;7;5;0;5;5;4;2
2020-05-14 04:00:00;1;2;0;2;4;0;2;3;2;2
2020-05-14 04:15:00;7;2;2;0;4;0;4;0;3;6
2020-05-14 04:30:00;9;4;0;4;5;0;5;5;4;8
2020-05-14 04:45:00;12;6;2;9;13;5;14;5;8;12
2020-05-14 05:00:00;23;17;4;10;16;6;19;6;15;22
2020-05-14 05:15:00;38;29;2;22;43;9;45;21;25;31
2020-05-14 05:30:00;26;14;1;42;52;17;59;38;11;25
2020-05-14 05:45:00;36;19;1;41;55;18;64;48;24;33
2020-05-14 06:00:00;30;13;4;27;47;7;52;31;14;27
2020-05-14 06:15:00;31;29;7;61;62;21;73;53;29;30
2020-05-14 06:30:00;38;30;2;93;96;24;96;93;25;33
2020-05-14 06:45:00;50;31;2;88;102;35;113;103;35;45
2020-05-14 07:00:00;49;40;4;112;88;23;100;104;37;44
2020-05-14 07:15:00;55;28;15;113;104;24;107;110;30;45
2020-05-14 07:30:00;61;40;11;124;104;25;108;120;35;49
2020-05-14 07:45:00;53;49;7;89;98;43;98;93;49;45
2020-05-14 08:00:00;50;48;12;76;93;18;97;70;49;44
2020-05-14 08:15:00;40;43;12;66;80;28;81;77;35;32
2020-05-14 08:30:00;37;79;16;58;87;25;86;60;61;41
2020-05-14 08:45:00;37;68;10;51;73;16;76;52;56;34
2020-05-14 09:00:00;38;63;16;54;63;25;75;55;57;40
2020-05-14 09:15:00;16;19;8;20;32;7;28;20;15;12
2020-05-14 09:30:00;48;84;18;52;76;13;79;62;61;38
2020-05-14 09:45:00;54;70;10;61;75;20;83;58;60;43
2020-05-14 10:00:00;48;63;12;56;61;28;77;55;53;36
