DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-11-01 00:00:00;39;8;7;16;16;17;38;17;24;0;0;1
2019-11-01 00:15:00;38;11;9;27;19;23;40;17;20;0;0;2
2019-11-01 00:30:00;40;14;4;20;18;20;43;19;23;0;0;1
2019-11-01 00:45:00;27;9;3;18;14;17;25;15;15;0;0;2
2019-11-01 01:00:00;28;9;7;18;18;17;29;12;17;0;0;0
2019-11-01 01:15:00;31;12;2;13;10;18;31;7;17;1;0;4
2019-11-01 01:30:00;26;11;3;15;18;20;27;15;19;0;0;0
2019-11-01 01:45:00;41;14;5;12;13;16;38;13;14;0;0;1
2019-11-01 02:00:00;26;10;1;14;12;11;26;13;11;0;0;1
2019-11-01 02:15:00;30;9;5;22;4;18;26;0;12;0;0;0
2019-11-01 02:30:00;27;8;3;17;14;16;28;10;14;0;0;0
2019-11-01 02:45:00;19;11;2;9;7;15;19;6;15;0;0;0
2019-11-01 03:00:00;14;10;3;6;10;13;13;14;16;2;0;0
2019-11-01 03:15:00;17;9;3;6;12;11;19;16;15;3;0;1
2019-11-01 03:30:00;21;5;4;10;9;16;19;12;16;2;0;1
2019-11-01 03:45:00;14;7;3;13;9;7;17;11;10;2;0;0
2019-11-01 04:00:00;15;10;1;3;10;5;14;7;4;0;0;0
2019-11-01 04:15:00;10;6;4;5;3;10;12;9;14;1;0;0
2019-11-01 04:30:00;18;7;3;5;4;4;17;5;5;0;1;0
2019-11-01 04:45:00;12;7;4;5;9;10;12;11;11;1;0;0
2019-11-01 05:00:00;16;6;1;3;5;6;17;3;5;0;0;1
2019-11-01 05:15:00;12;6;0;5;5;11;11;5;12;0;0;0
2019-11-01 05:30:00;21;11;0;3;23;16;21;16;16;0;0;1
2019-11-01 05:45:00;61;17;2;7;19;12;57;19;18;2;0;2
2019-11-01 06:00:00;90;20;2;4;9;13;88;10;14;2;0;2
2019-11-01 06:15:00;60;26;4;1;18;22;61;18;19;4;0;2
2019-11-01 06:30:00;43;22;2;6;12;22;41;13;22;4;0;0
2019-11-01 06:45:00;34;9;2;3;9;12;34;7;13;0;0;0
2019-11-01 07:00:00;38;10;4;4;10;16;39;14;19;0;0;1
2019-11-01 07:15:00;38;11;5;2;17;25;41;19;26;0;0;0
2019-11-01 07:30:00;46;10;4;7;20;22;45;19;18;0;0;2
2019-11-01 07:45:00;45;14;7;5;32;34;44;31;35;0;0;2
2019-11-01 08:00:00;67;13;10;8;25;36;69;26;41;0;0;3
2019-11-01 08:15:00;68;23;5;7;32;38;73;29;40;0;0;1
2019-11-01 08:30:00;62;15;13;9;31;57;62;35;59;1;0;3
2019-11-01 08:45:00;98;26;9;5;41;60;102;40;62;0;1;1
2019-11-01 09:00:00;100;25;10;9;58;68;110;61;76;0;0;3
2019-11-01 09:15:00;90;19;10;11;53;74;90;54;69;3;0;3
2019-11-01 09:30:00;112;27;22;17;57;77;125;61;75;1;1;4
2019-11-01 09:45:00;152;31;23;18;50;73;163;67;72;1;1;2
2019-11-01 10:00:00;139;25;16;13;56;104;149;59;108;0;0;2
2019-11-01 10:15:00;143;20;28;20;78;97;150;103;111;0;0;4
2019-11-01 10:30:00;160;26;25;26;67;94;162;82;101;2;1;3
2019-11-01 10:45:00;162;34;23;21;83;121;170;80;116;1;2;5
2019-11-01 11:00:00;177;24;23;18;72;105;185;81;116;1;2;9
2019-11-01 11:15:00;182;26;23;25;72;121;195;70;120;0;1;6
2019-11-01 11:30:00;187;35;14;23;59;84;207;74;103;1;1;6
2019-11-01 11:45:00;198;33;18;26;40;91;216;74;114;1;1;6
2019-11-01 12:00:00;173;28;18;28;53;63;180;82;108;4;3;5
2019-11-01 12:15:00;185;34;19;34;46;59;190;77;127;1;0;2
2019-11-01 12:30:00;166;33;16;22;33;61;177;68;97;2;0;3
2019-11-01 12:45:00;185;24;21;23;38;65;188;90;119;2;0;11
2019-11-01 13:00:00;170;29;22;26;48;78;181;86;119;1;0;5
2019-11-01 13:15:00;175;23;25;26;54;51;165;98;131;2;2;5
2019-11-01 13:30:00;205;37;19;27;53;38;167;95;118;1;1;9
2019-11-01 13:45:00;211;23;23;26;73;83;166;96;142;1;1;6
2019-11-01 14:00:00;212;38;17;23;65;86;173;98;128;0;5;4
2019-11-01 14:15:00;225;35;21;32;40;48;173;75;111;1;1;6
2019-11-01 14:30:00;202;34;14;46;64;69;143;80;106;0;1;9
2019-11-01 14:45:00;227;21;19;45;62;86;190;84;122;0;2;1
2019-11-01 15:00:00;175;28;24;38;59;51;140;86;124;0;0;3
2019-11-01 15:15:00;225;27;22;24;47;101;212;87;121;1;2;7
2019-11-01 15:30:00;229;51;28;35;67;73;217;86;111;1;0;6
2019-11-01 15:45:00;239;40;16;36;92;109;230;92;141;1;3;10
2019-11-01 16:00:00;252;38;18;26;44;78;224;73;124;1;1;5
2019-11-01 16:15:00;222;27;18;29;84;68;231;75;131;0;1;4
2019-11-01 16:30:00;218;34;13;27;66;134;226;86;128;0;2;2
2019-11-01 16:45:00;203;40;20;30;52;43;223;79;108;0;0;3
2019-11-01 17:00:00;180;21;14;28;37;82;193;76;102;1;0;6
2019-11-01 17:15:00;183;32;23;38;48;85;190;89;101;2;3;4
2019-11-01 17:30:00;205;35;18;28;33;80;158;73;89;2;0;3
2019-11-01 17:45:00;192;40;14;31;49;43;186;72;100;2;1;0
2019-11-01 18:00:00;188;34;14;35;42;70;186;64;98;2;1;6
2019-11-01 18:15:00;141;35;10;20;48;52;150;67;93;0;0;3
2019-11-01 18:30:00;157;56;12;24;48;65;183;57;68;0;0;1
2019-11-01 18:45:00;140;45;16;25;31;68;140;54;72;3;0;1
2019-11-01 19:00:00;145;39;12;32;40;54;112;61;94;3;4;1
2019-11-01 19:15:00;125;38;17;30;33;49;108;59;79;3;1;4
2019-11-01 19:30:00;115;35;21;20;52;84;104;76;113;4;1;4
2019-11-01 19:45:00;126;31;29;36;60;83;111;82;111;1;2;3
2019-11-01 20:00:00;101;28;11;29;36;63;93;63;78;3;1;2
2019-11-01 20:15:00;102;22;11;26;27;47;95;50;55;0;0;0
2019-11-01 20:30:00;104;40;8;25;29;39;104;46;60;0;3;1
2019-11-01 20:45:00;104;37;9;34;27;42;94;43;51;0;2;2
2019-11-01 21:00:00;83;38;9;27;20;49;82;37;55;0;1;2
2019-11-01 21:15:00;87;24;36;40;32;40;88;57;56;0;0;1
2019-11-01 21:30:00;75;19;47;45;25;38;69;61;64;0;2;1
