2020-02-26 00:00:00;5;0;3;1;0;0
2020-02-26 00:15:00;9;0;6;0;0;0
2020-02-26 00:30:00;1;0;3;0;0;0
2020-02-26 00:45:00;6;0;4;0;0;0
2020-02-26 01:00:00;5;0;4;0;0;0
2020-02-26 01:15:00;5;0;0;0;0;0
2020-02-26 01:30:00;1;0;4;0;0;0
2020-02-26 01:45:00;4;0;3;0;0;0
2020-02-26 02:00:00;4;0;2;0;0;0
2020-02-26 02:15:00;3;0;1;0;0;0
2020-02-26 02:30:00;0;0;1;1;0;0
2020-02-26 02:45:00;1;0;2;0;0;0
2020-02-26 03:00:00;4;0;4;0;0;0
2020-02-26 03:15:00;3;0;3;0;0;0
2020-02-26 03:30:00;2;0;4;0;0;0
2020-02-26 03:45:00;3;0;6;1;0;0
2020-02-26 04:00:00;3;0;6;0;0;0
2020-02-26 04:15:00;9;1;5;0;0;0
2020-02-26 04:30:00;5;0;8;0;0;0
2020-02-26 04:45:00;7;4;26;0;0;0
2020-02-26 05:00:00;14;7;62;1;3;3
2020-02-26 05:15:00;46;20;126;6;10;8
2020-02-26 05:30:00;67;23;132;15;18;0
2020-02-26 05:45:00;126;24;131;43;17;9
2020-02-26 06:00:00;84;14;90;17;9;1
2020-02-26 06:15:00;70;20;126;6;6;2
2020-02-26 06:30:00;100;26;177;8;6;3
2020-02-26 06:45:00;85;15;158;5;7;5
2020-02-26 07:00:00;96;13;109;1;3;20
2020-02-26 07:15:00;114;15;132;2;4;7
2020-02-26 07:30:00;114;13;122;1;1;11
2020-02-26 07:45:00;116;9;130;0;5;15
2020-02-26 08:00:00;96;5;115;2;2;4
2020-02-26 08:15:00;75;3;121;1;1;5
2020-02-26 08:30:00;75;4;77;4;0;1
2020-02-26 08:45:00;48;2;90;0;7;2
2020-02-26 09:00:00;52;2;50;2;0;0
2020-02-26 09:15:00;47;1;49;1;0;1
2020-02-26 09:30:00;54;0;71;4;1;6
2020-02-26 09:45:00;64;5;62;1;2;2
2020-02-26 10:00:00;56;0;48;5;1;0
2020-02-26 10:15:00;55;0;56;0;2;0
2020-02-26 10:30:00;51;0;65;0;2;2
2020-02-26 10:45:00;66;4;62;6;2;0
2020-02-26 11:00:00;52;1;49;4;0;0
2020-02-26 11:15:00;59;2;48;2;2;0
2020-02-26 11:30:00;70;1;74;4;13;0
2020-02-26 11:45:00;61;1;53;5;1;0
2020-02-26 12:00:00;67;1;66;8;0;2
2020-02-26 12:15:00;62;3;47;9;2;4
2020-02-26 12:30:00;57;1;45;7;5;7
2020-02-26 12:45:00;74;2;80;4;3;0
2020-02-26 13:00:00;99;3;79;7;9;6
2020-02-26 13:15:00;85;7;88;10;4;0
2020-02-26 13:30:00;91;10;106;12;7;12
2020-02-26 13:45:00;90;12;127;21;5;20
2020-02-26 14:00:00;101;9;89;43;19;11
2020-02-26 14:15:00;140;3;88;60;15;11
2020-02-26 14:30:00;105;2;60;31;13;4
2020-02-26 14:45:00;99;3;84;29;8;3
2020-02-26 15:00:00;120;1;76;34;58;4
2020-02-26 15:15:00;164;2;65;34;8;4
2020-02-26 15:30:00;120;1;87;28;10;7
2020-02-26 15:45:00;109;1;74;16;1;12
2020-02-26 16:00:00;113;2;61;25;13;5
2020-02-26 16:15:00;116;1;55;11;5;12
2020-02-26 16:30:00;112;5;69;40;5;2
2020-02-26 16:45:00;130;2;68;13;4;2
2020-02-26 17:00:00;115;6;75;13;4;2
2020-02-26 17:15:00;119;0;91;14;2;11
2020-02-26 17:30:00;72;0;69;7;3;1
2020-02-26 17:45:00;79;0;56;8;0;3
2020-02-26 18:00:00;67;2;55;7;0;0
2020-02-26 18:15:00;63;0;62;4;0;4
2020-02-26 18:30:00;56;0;46;6;0;2
2020-02-26 18:45:00;51;0;41;0;0;0
2020-02-26 19:00:00;48;0;45;5;0;1
2020-02-26 19:15:00;46;0;28;1;0;0
2020-02-26 19:30:00;26;0;28;1;0;0
2020-02-26 19:45:00;36;1;27;1;0;0
2020-02-26 20:00:00;31;0;21;2;0;0
2020-02-26 20:15:00;25;1;19;1;0;0
2020-02-26 20:30:00;31;3;19;1;1;1
2020-02-26 20:45:00;29;0;38;1;1;0
2020-02-26 21:00:00;25;4;80;0;1;1
2020-02-26 21:15:00;34;14;92;4;14;1
2020-02-26 21:30:00;48;12;70;25;1;21
2020-02-26 21:45:00;71;3;39;51;8;14
2020-02-26 22:00:00;74;0;21;19;0;1
2020-02-26 22:15:00;31;2;4;8;0;4
2020-02-26 22:30:00;22;2;12;5;2;0
2020-02-26 22:45:00;7;0;8;0;0;0
2020-02-26 23:00:00;19;0;11;0;0;0
2020-02-26 23:15:00;19;0;8;0;0;0
2020-02-26 23:30:00;7;0;8;0;0;0
2020-02-26 23:45:00;6;0;4;1;0;0
