DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-07-20 00:00:00;9;3;3;3;1;6;10;4;0;3;0
2020-07-20 00:15:00;10;2;0;3;0;3;7;2;0;3;0
2020-07-20 00:30:00;6;5;1;3;1;7;9;2;0;1;0
2020-07-20 00:45:00;6;4;1;4;0;4;10;2;0;2;0
2020-07-20 01:00:00;6;5;1;2;0;1;8;4;0;2;0
2020-07-20 01:15:00;3;3;2;1;0;1;17;3;0;3;0
2020-07-20 01:30:00;4;7;1;2;0;2;6;1;0;0;0
2020-07-20 01:45:00;6;3;1;1;0;1;5;1;0;1;0
2020-07-20 02:00:00;7;2;0;1;0;1;15;1;0;1;0
2020-07-20 02:15:00;7;7;0;1;0;1;11;2;0;0;0
2020-07-20 02:30:00;3;7;0;2;1;1;6;2;0;1;0
2020-07-20 02:45:00;4;2;1;0;0;0;3;1;0;0;0
2020-07-20 03:00:00;3;2;0;0;0;1;6;3;0;0;0
2020-07-20 03:15:00;1;3;0;1;0;3;3;1;0;0;0
2020-07-20 03:30:00;6;5;2;1;0;1;7;1;0;0;0
2020-07-20 03:45:00;5;5;0;2;0;3;6;3;0;0;0
2020-07-20 04:00:00;10;7;3;2;0;3;14;3;0;2;0
2020-07-20 04:15:00;6;9;2;4;1;4;16;1;0;1;0
2020-07-20 04:30:00;12;15;4;2;0;5;32;4;0;1;0
2020-07-20 04:45:00;14;12;5;2;0;3;38;15;0;3;0
2020-07-20 05:00:00;24;15;11;4;0;4;68;57;1;4;0
2020-07-20 05:15:00;39;25;13;6;1;10;114;113;0;3;0
2020-07-20 05:30:00;44;25;16;7;0;12;110;97;1;5;2
2020-07-20 05:45:00;39;30;18;16;3;24;97;96;0;3;0
2020-07-20 06:00:00;73;30;25;10;4;16;82;85;1;2;0
2020-07-20 06:15:00;68;38;32;24;6;38;117;102;1;6;0
2020-07-20 06:30:00;72;47;32;26;6;41;130;140;0;6;1
2020-07-20 06:45:00;83;46;51;28;14;55;111;117;4;6;0
2020-07-20 07:00:00;49;38;44;63;18;78;115;126;1;6;2
2020-07-20 07:15:00;62;43;48;53;25;78;132;164;2;18;0
2020-07-20 07:30:00;88;42;41;48;22;69;147;149;2;19;2
2020-07-20 07:45:00;84;47;47;34;16;50;122;146;2;11;0
2020-07-20 08:00:00;75;40;38;32;11;46;125;113;0;12;0
2020-07-20 08:15:00;77;36;33;36;10;50;110;105;3;20;4
2020-07-20 08:30:00;76;40;36;25;17;49;91;113;0;8;2
2020-07-20 08:45:00;95;33;32;24;5;35;101;98;1;11;0
2020-07-20 09:00:00;71;44;40;45;7;55;95;93;1;8;1
2020-07-20 09:15:00;88;40;36;26;4;34;75;71;4;9;1
2020-07-20 09:30:00;97;45;37;26;6;32;91;74;2;8;1
2020-07-20 09:45:00;85;36;38;23;10;33;102;76;0;9;8
2020-07-20 10:00:00;92;40;37;25;8;38;74;61;0;11;2
2020-07-20 10:15:00;108;26;22;25;12;35;77;78;2;10;0
2020-07-20 10:30:00;105;43;23;39;13;56;91;59;5;13;2
2020-07-20 10:45:00;103;34;33;27;14;39;79;65;3;7;3
2020-07-20 11:00:00;100;38;27;23;3;26;93;64;1;9;2
2020-07-20 11:15:00;104;38;32;18;8;29;95;80;1;10;2
2020-07-20 11:30:00;102;40;35;23;7;31;72;65;2;12;3
2020-07-20 11:45:00;99;36;39;19;6;25;88;65;1;6;5
2020-07-20 12:00:00;94;38;36;20;8;24;77;75;3;17;1
2020-07-20 12:15:00;111;41;34;17;4;25;83;69;1;12;0
2020-07-20 12:30:00;111;39;31;22;4;28;97;74;1;9;0
2020-07-20 12:45:00;135;44;28;32;9;41;95;56;0;7;3
2020-07-20 13:00:00;115;43;43;17;6;25;92;96;0;5;0
2020-07-20 13:15:00;102;32;36;25;13;36;114;100;1;12;0
2020-07-20 13:30:00;116;41;36;21;9;31;120;118;3;13;1
2020-07-20 13:45:00;122;47;43;24;9;35;117;105;1;10;3
2020-07-20 14:00:00;164;49;40;20;11;31;92;107;3;13;2
2020-07-20 14:15:00;226;77;74;27;12;40;86;76;1;19;2
2020-07-20 14:30:00;222;75;71;27;7;34;78;75;3;10;2
2020-07-20 14:45:00;168;68;69;28;13;38;91;78;1;15;1
2020-07-20 15:00:00;183;81;61;19;7;24;87;82;0;11;2
2020-07-20 15:15:00;188;72;66;16;7;26;85;75;0;13;0
2020-07-20 15:30:00;183;70;67;18;7;31;103;80;1;13;0
2020-07-20 15:45:00;195;74;62;15;4;21;95;89;1;15;3
2020-07-20 16:00:00;180;86;87;27;9;33;96;84;2;12;0
2020-07-20 16:15:00;188;85;80;16;5;24;108;91;1;13;2
2020-07-20 16:30:00;171;102;94;26;3;30;103;94;0;15;0
2020-07-20 16:45:00;159;93;73;23;8;35;100;84;1;10;0
2020-07-20 17:00:00;169;85;79;32;7;43;95;92;0;16;1
2020-07-20 17:15:00;179;73;77;22;7;31;106;81;4;15;2
2020-07-20 17:30:00;133;68;62;23;7;31;109;102;3;12;0
2020-07-20 17:45:00;140;71;57;27;7;30;100;80;2;13;2
