DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-02-20 00:00:00;10;2;5;11;1;1
2020-02-20 00:15:00;11;5;7;13;0;3
2020-02-20 00:30:00;17;7;5;4;1;0
2020-02-20 00:45:00;13;5;6;10;1;2
2020-02-20 01:00:00;8;0;6;11;2;1
2020-02-20 01:15:00;6;3;2;5;0;0
2020-02-20 01:30:00;6;1;4;4;0;1
2020-02-20 01:45:00;10;3;6;6;2;1
2020-02-20 02:00:00;8;1;3;6;0;5
2020-02-20 02:15:00;4;2;4;3;2;3
2020-02-20 02:30:00;8;0;1;6;1;0
2020-02-20 02:45:00;6;4;3;4;0;0
2020-02-20 03:00:00;8;3;3;4;0;3
2020-02-20 03:15:00;7;5;5;3;1;2
2020-02-20 03:30:00;8;2;4;9;1;1
2020-02-20 03:45:00;7;1;7;9;0;0
2020-02-20 04:00:00;8;3;1;7;0;0
2020-02-20 04:15:00;13;2;2;7;0;4
2020-02-20 04:30:00;18;3;8;16;1;7
2020-02-20 04:45:00;43;15;7;11;1;5
2020-02-20 05:00:00;61;55;14;22;1;9
2020-02-20 05:15:00;88;72;15;38;1;7
2020-02-20 05:30:00;117;99;28;51;4;14
2020-02-20 05:45:00;103;70;41;107;5;22
2020-02-20 06:00:00;83;83;39;96;7;9
2020-02-20 06:15:00;114;135;41;82;7;22
2020-02-20 06:30:00;108;138;40;96;4;19
2020-02-20 06:45:00;140;150;49;91;1;30
2020-02-20 07:00:00;158;164;40;98;7;43
2020-02-20 07:15:00;169;164;87;127;8;35
2020-02-20 07:30:00;167;189;78;145;11;64
2020-02-20 07:45:00;177;187;93;174;8;51
2020-02-20 08:00:00;159;174;81;123;19;56
2020-02-20 08:15:00;143;135;85;115;11;41
2020-02-20 08:30:00;127;122;82;129;14;38
2020-02-20 08:45:00;122;109;82;127;21;27
2020-02-20 09:00:00;127;118;59;103;13;28
2020-02-20 09:15:00;128;113;57;100;11;25
2020-02-20 09:30:00;122;86;60;120;15;34
2020-02-20 09:45:00;119;103;91;126;13;25
2020-02-20 10:00:00;118;87;57;104;11;35
2020-02-20 10:15:00;118;88;66;130;19;32
2020-02-20 10:30:00;137;101;31;161;13;32
2020-02-20 10:45:00;113;97;75;127;15;37
2020-02-20 11:00:00;113;84;69;118;10;38
2020-02-20 11:15:00;117;92;96;140;15;31
2020-02-20 11:30:00;95;92;76;120;15;40
2020-02-20 11:45:00;126;94;92;136;11;31
2020-02-20 12:00:00;118;105;68;138;17;38
2020-02-20 12:15:00;146;96;85;146;21;42
2020-02-20 12:30:00;123;111;88;155;13;42
2020-02-20 12:45:00;115;93;81;152;17;51
2020-02-20 13:00:00;143;118;83;146;17;43
2020-02-20 13:15:00;140;128;92;176;25;45
2020-02-20 13:30:00;127;120;70;126;17;48
2020-02-20 13:45:00;156;150;103;141;10;31
2020-02-20 14:00:00;125;138;92;142;11;38
2020-02-20 14:15:00;136;127;124;201;14;45
2020-02-20 14:30:00;144;106;125;195;15;49
2020-02-20 14:45:00;156;128;102;203;21;49
2020-02-20 15:00:00;146;128;122;187;22;51
2020-02-20 15:15:00;126;110;113;189;23;45
2020-02-20 15:30:00;149;140;158;222;20;49
2020-02-20 15:45:00;135;104;159;235;27;55
2020-02-20 16:00:00;174;148;147;229;28;54
2020-02-20 16:15:00;152;139;152;248;16;44
2020-02-20 16:30:00;152;159;126;198;22;51
2020-02-20 16:45:00;167;134;166;251;23;52
2020-02-20 17:00:00;159;142;162;230;29;51
2020-02-20 17:15:00;155;124;155;221;20;49
2020-02-20 17:30:00;160;153;126;220;27;63
2020-02-20 17:45:00;146;122;129;200;25;54
2020-02-20 18:00:00;142;135;123;200;32;57
2020-02-20 18:15:00;154;120;109;161;17;42
2020-02-20 18:30:00;125;113;94;164;17;49
2020-02-20 18:45:00;133;103;100;152;17;55
2020-02-20 19:00:00;138;113;80;132;15;36
2020-02-20 19:15:00;96;63;74;116;22;32
2020-02-20 19:30:00;97;68;68;105;14;28
2020-02-20 19:45:00;95;53;55;113;11;35
2020-02-20 20:00:00;94;56;58;94;11;11
2020-02-20 20:15:00;76;50;53;98;10;26
2020-02-20 20:30:00;70;43;43;73;6;18
2020-02-20 20:45:00;72;44;49;61;6;17
2020-02-20 21:00:00;101;70;43;61;7;12
2020-02-20 21:15:00;75;50;40;54;4;10
2020-02-20 21:30:00;72;42;51;64;6;11
2020-02-20 21:45:00;47;28;50;95;16;11
2020-02-20 22:00:00;68;32;57;100;9;13
2020-02-20 22:15:00;49;34;41;87;9;13
2020-02-20 22:30:00;50;21;26;45;3;10
2020-02-20 22:45:00;46;21;17;38;6;7
2020-02-20 23:00:00;48;13;22;29;5;3
2020-02-20 23:15:00;31;11;21;27;2;8
2020-02-20 23:30:00;36;18;14;24;2;5
2020-02-20 23:45:00;38;11;21;22;2;3
