DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-04-17 00:00:00;5;7;0;0;5;6;1;2;0;0;0;0;0;0
2020-04-17 00:15:00;3;5;5;2;4;3;2;1;0;0;0;0;0;0
2020-04-17 00:30:00;2;2;0;0;0;1;3;2;0;0;0;0;0;0
2020-04-17 00:45:00;3;2;2;0;1;5;1;1;0;0;0;0;0;0
2020-04-17 01:00:00;6;2;3;1;3;5;0;0;0;0;0;0;0;0
2020-04-17 01:15:00;4;1;0;0;2;4;2;0;0;0;0;0;0;0
2020-04-17 01:30:00;4;0;1;0;1;5;0;1;0;0;0;0;0;0
2020-04-17 01:45:00;3;0;3;1;3;5;1;2;0;0;0;0;0;0
2020-04-17 02:00:00;3;2;1;0;3;1;0;2;0;0;0;0;0;0
2020-04-17 02:15:00;5;4;1;0;3;5;0;1;0;0;0;0;0;0
2020-04-17 02:30:00;2;1;3;1;5;3;2;1;0;0;0;0;0;0
2020-04-17 02:45:00;3;0;2;0;2;1;0;0;0;0;0;0;0;0
2020-04-17 03:00:00;6;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-04-17 03:15:00;3;2;1;0;1;1;2;1;0;0;0;0;0;0
2020-04-17 03:30:00;6;2;0;0;4;5;1;0;0;0;0;0;0;0
2020-04-17 03:45:00;8;2;5;0;0;2;1;2;0;0;0;0;0;0
2020-04-17 04:00:00;3;1;1;0;3;5;4;3;0;0;0;0;0;0
2020-04-17 04:15:00;3;0;4;0;9;2;2;0;0;0;0;0;0;0
2020-04-17 04:30:00;8;3;4;3;4;8;4;2;0;0;0;0;0;0
2020-04-17 04:45:00;8;0;4;0;9;12;8;6;0;0;0;0;0;0
2020-04-17 05:00:00;16;5;4;0;10;12;9;7;0;0;0;0;0;0
2020-04-17 05:15:00;20;9;7;2;19;24;11;12;0;0;0;0;0;0
2020-04-17 05:30:00;31;25;16;11;21;29;11;9;0;0;0;0;0;0
2020-04-17 05:45:00;41;34;20;11;25;33;10;8;0;0;0;0;0;0
2020-04-17 06:00:00;33;26;12;5;27;41;8;8;0;0;0;0;0;0
2020-04-17 06:15:00;41;28;20;8;35;51;16;10;0;0;0;0;0;0
2020-04-17 06:30:00;57;47;38;14;49;53;20;30;0;0;0;0;0;0
2020-04-17 06:45:00;49;47;30;15;37;39;19;19;0;0;0;0;0;0
2020-04-17 07:00:00;54;56;29;11;34;53;17;14;0;0;0;0;0;0
2020-04-17 07:15:00;47;48;34;23;50;61;24;15;0;0;0;0;0;0
2020-04-17 07:30:00;55;46;30;18;52;72;22;19;0;0;2;0;0;0
2020-04-17 07:45:00;55;56;41;21;40;60;28;10;0;0;0;0;0;0
2020-04-17 08:00:00;46;60;42;11;37;54;20;19;0;0;0;0;0;0
2020-04-17 08:15:00;44;40;32;9;39;51;21;14;0;0;0;0;0;0
2020-04-17 08:30:00;64;41;33;17;36;40;38;31;0;4;0;0;0;0
2020-04-17 08:45:00;58;55;40;45;43;54;33;20;0;0;0;0;0;0
2020-04-17 09:00:00;61;51;35;41;46;53;29;11;0;0;0;0;0;0
2020-04-17 09:15:00;47;40;25;29;37;54;37;19;0;0;0;0;0;0
2020-04-17 09:30:00;60;66;30;31;47;57;35;23;0;0;0;0;0;0
2020-04-17 09:45:00;70;68;11;42;45;63;31;28;0;0;0;0;0;0
2020-04-17 10:00:00;58;68;22;56;51;64;34;22;0;0;0;0;0;0
2020-04-17 10:15:00;67;64;15;49;53;78;36;24;0;0;0;0;0;0
2020-04-17 10:30:00;83;57;15;61;47;63;31;22;0;0;0;0;0;0
2020-04-17 10:45:00;66;59;15;53;51;76;39;40;0;0;0;0;0;0
2020-04-17 11:00:00;62;50;21;37;56;80;43;28;0;0;0;0;0;0
2020-04-17 11:15:00;61;64;28;26;64;83;48;31;0;0;0;0;0;0
2020-04-17 11:30:00;68;64;38;22;54;78;43;29;1;0;0;0;0;0
2020-04-17 11:45:00;77;80;50;27;64;77;63;32;0;1;0;0;0;0
2020-04-17 12:00:00;64;70;42;20;68;87;50;22;0;0;0;0;0;0
2020-04-17 12:15:00;70;77;56;24;72;99;49;32;0;0;0;0;1;0
2020-04-17 12:30:00;85;76;50;19;53;73;48;31;0;0;0;0;0;0
2020-04-17 12:45:00;79;69;47;13;53;76;48;33;0;0;0;0;0;0
2020-04-17 13:00:00;77;84;46;17;69;90;47;28;0;0;0;0;0;3
