DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-09-18 00:00:00;7;13;7;0;7;13;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 00:15:00;15;18;11;0;12;12;8;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 00:30:00;10;8;3;0;9;11;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 00:45:00;6;11;3;3;11;8;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 01:00:00;8;12;6;0;5;3;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 01:15:00;6;5;3;0;6;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 01:30:00;8;8;3;0;8;9;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 01:45:00;4;4;0;0;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 02:00:00;2;2;1;1;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 02:15:00;6;5;3;0;3;8;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 02:30:00;2;4;4;0;6;7;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 02:45:00;6;6;2;0;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 03:00:00;0;1;2;0;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 03:15:00;6;8;3;1;5;5;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 03:30:00;4;4;1;0;6;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 03:45:00;6;8;6;0;5;6;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 04:00:00;5;6;2;0;5;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 04:15:00;16;14;5;0;6;7;1;6;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 04:30:00;19;14;3;1;13;14;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 04:45:00;29;23;9;1;17;18;9;11;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 05:00:00;42;53;31;7;20;26;17;29;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 05:15:00;77;95;54;4;34;45;31;54;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 05:30:00;48;62;103;4;48;47;18;40;0;0;0;0;0;0;0;0;0;0;0
