DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-05-23 00:00:00;29;15;0;0;0;0;0
2020-05-23 00:15:00;38;21;0;0;0;0;0
2020-05-23 00:30:00;35;31;1;1;0;0;0
2020-05-23 00:45:00;19;20;0;0;0;0;0
2020-05-23 01:00:00;17;22;1;1;0;0;0
2020-05-23 01:15:00;27;16;1;1;0;0;0
2020-05-23 01:30:00;20;24;0;0;0;0;0
2020-05-23 01:45:00;15;12;0;0;0;0;0
2020-05-23 02:00:00;13;17;2;2;0;0;0
2020-05-23 02:15:00;4;17;0;0;0;0;0
2020-05-23 02:30:00;9;9;0;0;0;0;0
2020-05-23 02:45:00;3;7;0;0;0;0;0
2020-05-23 03:00:00;6;9;0;0;0;0;0
2020-05-23 03:15:00;4;11;1;1;0;0;0
2020-05-23 03:30:00;3;5;0;0;0;0;0
2020-05-23 03:45:00;4;2;0;0;0;0;0
2020-05-23 04:00:00;10;8;0;0;0;0;0
2020-05-23 04:15:00;4;3;0;0;0;0;0
2020-05-23 04:30:00;7;9;0;0;0;0;0
2020-05-23 04:45:00;7;8;0;0;0;0;0
2020-05-23 05:00:00;6;9;0;0;0;0;0
2020-05-23 05:15:00;17;14;0;0;0;0;0
2020-05-23 05:30:00;27;19;0;0;0;0;0
2020-05-23 05:45:00;32;14;0;0;0;0;0
2020-05-23 06:00:00;14;19;1;1;0;0;0
2020-05-23 06:15:00;25;20;0;0;0;0;0
2020-05-23 06:30:00;25;27;1;1;0;0;0
2020-05-23 06:45:00;19;28;0;0;1;0;0
2020-05-23 07:00:00;37;42;1;1;0;0;0
2020-05-23 07:15:00;33;36;3;3;0;0;0
2020-05-23 07:30:00;66;64;5;5;0;0;0
2020-05-23 07:45:00;69;51;1;1;2;0;0
2020-05-23 08:00:00;67;51;1;1;0;0;0
2020-05-23 08:15:00;67;55;4;4;1;0;0
2020-05-23 08:30:00;74;61;4;4;0;0;0
2020-05-23 08:45:00;106;84;5;5;3;0;0
2020-05-23 09:00:00;99;79;10;10;4;0;0
2020-05-23 09:15:00;132;95;4;4;0;0;0
2020-05-23 09:30:00;142;119;13;13;0;0;0
2020-05-23 09:45:00;168;127;6;6;0;0;0
2020-05-23 10:00:00;154;124;9;9;2;0;0
2020-05-23 10:15:00;168;130;6;6;3;0;0
2020-05-23 10:30:00;158;130;9;9;65;0;0
2020-05-23 10:45:00;186;160;9;9;10;0;0
2020-05-23 11:00:00;155;165;11;11;26;0;0
2020-05-23 11:15:00;150;165;13;13;10;0;0
2020-05-23 11:30:00;222;189;9;9;3;0;0
2020-05-23 11:45:00;191;171;13;13;5;0;0
2020-05-23 12:00:00;197;167;9;9;8;0;0
2020-05-23 12:15:00;215;150;8;8;4;0;0
2020-05-23 12:30:00;214;192;7;7;4;0;0
2020-05-23 12:45:00;209;170;9;9;13;0;0
2020-05-23 13:00:00;207;39;7;7;2;0;0
2020-05-23 13:15:00;174;33;11;11;0;0;0
2020-05-23 13:30:00;210;171;9;9;6;0;0
2020-05-23 13:45:00;231;160;6;6;4;0;0
2020-05-23 14:00:00;201;187;5;5;0;0;0
2020-05-23 14:15:00;201;176;12;12;5;0;0
2020-05-23 14:30:00;216;196;13;13;17;0;0
2020-05-23 14:45:00;215;192;5;5;1;0;0
2020-05-23 15:00:00;195;201;8;8;0;0;0
2020-05-23 15:15:00;174;204;13;13;2;0;0
2020-05-23 15:30:00;181;176;4;4;3;0;0
2020-05-23 15:45:00;166;171;6;6;25;0;0
2020-05-23 16:00:00;167;151;4;4;0;0;0
2020-05-23 16:15:00;167;178;10;10;0;0;0
2020-05-23 16:30:00;177;177;3;3;36;0;0
2020-05-23 16:45:00;145;177;5;5;1;0;0
2020-05-23 17:00:00;166;156;6;6;0;0;0
2020-05-23 17:15:00;143;167;4;4;0;0;0
2020-05-23 17:30:00;149;164;7;7;6;0;0
2020-05-23 17:45:00;154;155;6;6;29;0;0
2020-05-23 18:00:00;150;154;8;8;0;0;0
2020-05-23 18:15:00;125;144;6;6;7;0;0
2020-05-23 18:30:00;119;132;11;11;3;0;0
2020-05-23 18:45:00;113;140;8;8;2;0;0
2020-05-23 19:00:00;122;104;5;5;0;0;0
2020-05-23 19:15:00;101;125;7;7;2;0;0
2020-05-23 19:30:00;69;105;4;4;2;0;0
2020-05-23 19:45:00;81;109;5;5;1;0;0
2020-05-23 20:00:00;66;148;2;2;2;0;0
2020-05-23 20:15:00;66;88;5;5;4;0;0
2020-05-23 20:30:00;58;57;6;6;1;0;0
2020-05-23 20:45:00;47;59;5;5;0;0;0
2020-05-23 21:00:00;51;42;2;2;0;0;0
2020-05-23 21:15:00;49;53;1;1;0;0;0
2020-05-23 21:30:00;49;28;0;0;0;0;0
2020-05-23 21:45:00;52;56;1;1;0;0;0
2020-05-23 22:00:00;33;22;2;2;0;0;0
2020-05-23 22:15:00;52;39;0;0;0;0;0
2020-05-23 22:30:00;38;34;1;1;0;0;0
2020-05-23 22:45:00;45;48;1;1;0;0;0
2020-05-23 23:00:00;41;26;2;2;0;0;0
2020-05-23 23:15:00;34;43;0;0;0;0;0
2020-05-23 23:30:00;34;21;0;0;0;0;0
2020-05-23 23:45:00;26;25;1;1;0;0;0
